,Unnamed: 0,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
430,80430,SCROP80431,1296,0,1,2,15,26.0,18,3,0
431,80431,SCROP80432,1297,0,1,2,15,29.0,10,3,0
432,80432,SCROP80433,1297,0,1,2,20,18.0,25,2,0
433,80433,SCROP80434,1297,0,1,2,20,23.0,5,2,0
434,80434,SCROP80435,1296,0,1,2,20,27.0,13,2,0
435,80435,SCROP80436,1296,0,1,2,20,33.0,5,2,0
436,80436,SCROP80437,1297,0,1,2,25,16.0,19,3,0
437,80437,SCROP80438,1296,0,1,2,25,22.0,20,2,0
438,80438,SCROP80439,1296,0,1,2,25,27.0,13,2,0
439,80439,SCROP80440,1297,0,1,2,25,28.0,14,2,0
440,80440,SCROP80441,1296,0,1,2,25,,12,1,0
441,80441,SCROP80442,1297,0,1,2,25,32.0,10,3,0
442,80442,SCROP80443,1296,0,1,2,30,17.0,18,1,0
443,80443,SCROP80444,1297,0,1,2,30,20.0,23,1,0
444,80444,SCROP80445,1296,0,1,2,30,21.0,15,1,0
445,80445,SCROP80446,1297,0,1,2,30,23.0,20,2,0
446,80446,SCROP80447,1296,0,1,2,30,31.0,8,1,0
447,80447,SCROP80448,1296,0,1,2,35,26.0,15,1,0
448,80448,SCROP80449,1297,0,1,2,40,,25,2,0
449,80449,SCROP80450,1296,0,1,2,40,22.0,19,3,0
450,80450,SCROP80451,1297,0,1,2,40,23.0,14,1,0
451,80451,SCROP80452,1296,0,1,2,40,27.0,11,1,0
452,80452,SCROP80453,1296,0,1,2,40,33.0,0,2,0
453,80453,SCROP80454,1296,0,1,2,40,36.0,9,3,0
454,80454,SCROP80455,1296,0,1,2,40,39.0,4,1,0
455,80455,SCROP80456,1297,0,1,2,40,,2,1,0
456,80456,SCROP80457,1296,0,1,2,50,34.0,6,2,0
457,80457,SCROP80458,1296,0,1,2,50,38.0,9,3,0
458,80458,SCROP80459,1296,0,1,2,55,40.0,5,3,0
459,80459,SCROP80460,1296,0,1,2,20,13.0,17,3,0
460,80460,SCROP80461,1296,0,1,2,20,23.0,16,3,0
461,80461,SCROP80462,1296,0,1,2,20,31.0,17,3,0
462,80462,SCROP80463,1296,0,1,2,20,43.0,5,1,0
463,80463,SCROP80464,1297,0,1,2,45,41.0,2,3,0
464,80464,SCROP80465,1385,0,1,2,15,10.0,21,2,0
465,80465,SCROP80466,1385,0,1,2,5,20.0,1,1,0
466,80466,SCROP80467,1385,0,1,2,10,14.0,25,3,0
467,80467,SCROP80468,1385,0,1,2,10,23.0,21,2,0
468,80468,SCROP80469,1385,0,1,2,10,24.0,17,1,0
469,80469,SCROP80470,1385,0,1,2,10,26.0,19,2,0
470,80470,SCROP80471,1385,0,1,2,15,19.0,18,3,0
471,80471,SCROP80472,1385,0,1,2,15,24.0,17,3,0
472,80472,SCROP80473,1385,0,1,2,20,19.0,16,2,0
473,80473,SCROP80474,1385,0,1,2,20,19.0,23,1,0
474,80474,SCROP80475,1385,0,1,2,20,20.0,20,2,0
475,80475,SCROP80476,1385,0,1,2,20,22.0,14,3,0
476,80476,SCROP80477,1385,0,1,2,20,,20,1,0
477,80477,SCROP80478,1385,0,1,2,20,25.0,21,1,0
478,80478,SCROP80479,1385,0,1,2,20,28.0,13,2,0
479,80479,SCROP80480,1385,0,1,2,20,43.0,2,1,0
480,80480,SCROP80481,1385,0,1,2,20,44.0,1,3,0
481,80481,SCROP80482,1385,0,1,2,25,14.0,29,2,0
482,80482,SCROP80483,1385,0,1,2,25,20.0,11,2,0
483,80483,SCROP80484,1385,0,1,2,25,30.0,16,1,0
484,80484,SCROP80485,1385,0,1,2,30,10.0,31,2,0
485,80485,SCROP80486,1385,0,1,2,30,28.0,11,1,0
486,80486,SCROP80487,1385,0,1,2,35,30.0,14,2,0
487,80487,SCROP80488,1385,0,1,2,40,19.0,23,2,0
488,80488,SCROP80489,1385,0,1,2,40,,14,2,0
489,80489,SCROP80490,1385,0,1,2,40,31.0,15,2,0
490,80490,SCROP80491,1385,0,1,2,40,44.0,0,2,0
491,80491,SCROP80492,1385,0,1,2,45,32.0,11,2,0
492,80492,SCROP80493,1385,0,1,2,60,35.0,10,2,0
493,80493,SCROP80494,1385,0,1,2,5,5.0,11,1,0
494,80494,SCROP80495,1385,0,1,2,15,15.0,4,2,0
495,80495,SCROP80496,1385,0,1,2,50,39.0,6,1,0
496,80496,SCROP80497,1385,0,1,2,40,23.0,21,1,0
497,80497,SCROP80498,1385,0,1,2,40,41.0,5,2,0
498,80498,SCROP80499,1478,0,1,2,10,24.0,22,2,0
499,80499,SCROP80500,1478,0,1,2,5,20.0,16,2,0
500,80500,SCROP80501,1478,0,1,2,5,20.0,22,1,0
501,80501,SCROP80502,1478,0,1,2,10,14.0,28,2,0
502,80502,SCROP80503,1478,0,1,2,10,25.0,15,1,0
503,80503,SCROP80504,1478,0,1,2,10,33.0,7,1,0
504,80504,SCROP80505,1478,0,1,2,10,35.0,0,3,0
505,80505,SCROP80506,1478,0,1,2,15,10.0,20,1,0
506,80506,SCROP80507,1478,0,1,2,15,16.0,18,2,0
507,80507,SCROP80508,1478,0,1,2,15,17.0,28,2,0
508,80508,SCROP80509,1478,0,1,2,15,20.0,24,3,0
509,80509,SCROP80510,1478,0,1,2,20,8.0,28,2,0
510,80510,SCROP80511,1478,0,1,2,20,12.0,32,3,0
511,80511,SCROP80512,1478,0,1,2,20,22.0,26,2,0
512,80512,SCROP80513,1478,0,1,2,20,28.0,18,2,0
513,80513,SCROP80514,1478,0,1,2,30,13.0,29,2,0
514,80514,SCROP80515,1478,0,1,2,30,32.0,2,3,0
515,80515,SCROP80516,1478,0,1,2,40,44.0,2,2,0
516,80516,SCROP80517,1478,0,1,2,45,29.0,14,3,0
517,80517,SCROP80518,1478,0,1,2,60,31.0,14,3,0
518,80518,SCROP80519,1478,0,1,2,60,37.0,5,1,0
519,80519,SCROP80520,1478,0,1,2,60,,10,1,0
520,80520,SCROP80521,1478,0,1,2,40,10.0,13,1,0
521,80521,SCROP80522,1478,0,1,2,20,30.0,14,2,0
522,80522,SCROP80523,1478,0,1,2,30,35.0,6,2,0
523,80523,SCROP80524,1478,0,1,2,20,32.0,12,3,0
524,80524,SCROP80525,1576,0,1,2,5,12.0,25,2,0
525,80525,SCROP80526,1576,0,1,2,5,30.0,18,1,0
526,80526,SCROP80527,1575,0,1,2,10,7.0,28,2,0
527,80527,SCROP80528,1576,0,1,2,10,,22,1,0
528,80528,SCROP80529,1576,0,1,2,10,20.0,26,1,0
529,80529,SCROP80530,1576,0,1,2,10,26.0,19,2,0
530,80530,SCROP80531,1575,0,1,2,15,41.0,6,2,0
531,80531,SCROP80532,1576,0,1,2,20,14.0,28,2,0
532,80532,SCROP80533,1576,0,1,2,20,29.0,10,2,0
533,80533,SCROP80534,1575,0,1,2,20,29.0,13,2,0
534,80534,SCROP80535,1576,0,1,2,20,35.0,13,1,0
535,80535,SCROP80536,1575,0,1,2,20,36.0,2,2,0
536,80536,SCROP80537,1576,0,1,2,20,,5,1,0
537,80537,SCROP80538,1576,0,1,2,30,22.0,18,1,0
538,80538,SCROP80539,1576,0,1,2,30,,12,1,0
539,80539,SCROP80540,1575,0,1,2,30,37.0,4,2,0
540,80540,SCROP80541,1575,0,1,2,40,9.0,28,2,0
541,80541,SCROP80542,1575,0,1,2,40,15.0,26,3,0
542,80542,SCROP80543,1575,0,1,2,60,36.0,12,2,0
543,80543,SCROP80544,1576,0,1,2,60,40.0,5,1,0
544,80544,SCROP80545,1576,0,1,2,20,42.0,7,2,0
545,80545,SCROP80546,1575,0,1,2,40,39.0,3,3,0
546,80546,SCROP80547,1576,0,1,2,30,35.0,11,2,0
547,80547,SCROP80548,1576,0,1,2,80,28.0,20,2,0
548,80548,SCROP80549,1678,0,1,2,25,32.0,12,3,0
549,80549,SCROP80550,1678,0,1,2,30,,14,3,0
550,80550,SCROP80551,1678,0,1,2,5,14.0,33,3,0
551,80551,SCROP80552,1678,0,1,2,5,40.0,4,2,0
552,80552,SCROP80553,1678,0,1,2,10,5.0,34,2,0
553,80553,SCROP80554,1678,0,1,2,10,15.0,32,1,0
554,80554,SCROP80555,1678,0,1,2,10,20.0,28,2,0
555,80555,SCROP80556,1678,0,1,2,10,26.0,27,1,0
556,80556,SCROP80557,1678,0,1,2,10,30.0,13,2,0
557,80557,SCROP80558,1678,0,1,2,15,14.0,34,2,0
558,80558,SCROP80559,1678,0,1,2,15,30.0,18,1,0
559,80559,SCROP80560,1678,0,1,2,20,9.0,33,1,0
560,80560,SCROP80561,1678,0,1,2,20,42.0,7,2,0
561,80561,SCROP80562,1678,0,1,2,20,48.0,1,3,0
562,80562,SCROP80563,1678,0,1,2,25,29.0,17,2,0
563,80563,SCROP80564,1678,0,1,2,30,16.0,30,3,0
564,80564,SCROP80565,1678,0,1,2,30,19.0,19,3,0
565,80565,SCROP80566,1678,0,1,2,30,,25,1,0
566,80566,SCROP80567,1678,0,1,2,30,26.0,14,3,0
567,80567,SCROP80568,1678,0,1,2,30,34.0,12,1,0
568,80568,SCROP80569,1678,0,1,2,30,41.0,6,2,0
569,80569,SCROP80570,1678,0,1,2,30,41.0,10,2,0
570,80570,SCROP80571,1678,0,1,2,35,20.0,23,2,0
571,80571,SCROP80572,1678,0,1,2,40,24.0,22,2,0
572,80572,SCROP80573,1678,0,1,2,40,31.0,17,3,0
573,80573,SCROP80574,1678,0,1,2,40,33.0,4,2,0
574,80574,SCROP80575,1678,0,1,2,40,36.0,2,2,0
575,80575,SCROP80576,1678,0,1,2,60,33.0,13,2,0
576,80576,SCROP80577,1678,0,1,2,40,22.0,20,2,0
577,80577,SCROP80578,1785,0,1,2,10,20.0,15,2,0
578,80578,SCROP80579,1785,0,1,2,10,35.0,10,3,0
579,80579,SCROP80580,1785,0,1,2,15,,10,1,0
580,80580,SCROP80581,1785,0,1,2,15,17.0,18,2,0
581,80581,SCROP80582,1785,0,1,2,15,22.0,25,2,0
582,80582,SCROP80583,1785,0,1,2,15,37.0,11,1,0
583,80583,SCROP80584,1785,0,1,2,20,38.0,15,2,0
584,80584,SCROP80585,1785,0,1,2,25,9.0,35,1,0
585,80585,SCROP80586,1785,0,1,2,30,23.0,30,2,0
586,80586,SCROP80587,1786,0,1,2,30,28.0,18,1,0
587,80587,SCROP80588,1786,0,1,2,40,27.0,15,1,0
588,80588,SCROP80589,1786,0,1,2,40,32.0,10,1,0
589,80589,SCROP80590,1785,0,1,2,40,35.0,14,1,0
590,80590,SCROP80591,1785,0,1,2,40,35.0,15,2,0
591,80591,SCROP80592,1786,0,1,2,40,51.0,0,3,0
592,80592,SCROP80593,1786,0,1,2,50,,30,2,0
593,80593,SCROP80594,1785,0,1,2,50,44.0,1,3,0
594,80594,SCROP80595,1786,0,1,2,60,30.0,18,2,0
595,80595,SCROP80596,1786,0,1,2,60,42.0,5,2,0
596,80596,SCROP80597,1785,0,1,2,30,36.0,9,1,0
597,80597,SCROP80598,1785,0,1,2,15,27.0,22,1,0
598,80598,SCROP80599,1786,0,1,2,25,,19,2,0
599,80599,SCROP80600,1898,0,1,2,10,11.0,30,2,0
600,80600,SCROP80601,1898,0,1,2,20,15.0,32,2,0
601,80601,SCROP80602,1898,0,1,2,20,20.0,23,3,0
602,80602,SCROP80603,1898,0,1,2,20,30.0,20,2,0
603,80603,SCROP80604,1898,0,1,2,20,32.0,16,2,0
604,80604,SCROP80605,1898,0,1,2,20,33.0,5,2,0
605,80605,SCROP80606,1898,0,1,2,20,35.0,15,3,0
606,80606,SCROP80607,1898,0,1,2,30,11.0,36,2,0
607,80607,SCROP80608,1898,0,1,2,30,20.0,25,1,0
608,80608,SCROP80609,1898,0,1,2,30,25.0,14,2,0
609,80609,SCROP80610,1898,0,1,2,30,25.0,21,2,0
610,80610,SCROP80611,1898,0,1,2,30,,3,1,0
611,80611,SCROP80612,1898,0,1,2,35,20.0,18,1,0
612,80612,SCROP80613,1898,0,1,2,40,16.0,29,2,0
613,80613,SCROP80614,1898,0,1,2,40,20.0,11,2,0
614,80614,SCROP80615,1898,0,1,2,40,31.0,13,1,0
615,80615,SCROP80616,1898,0,1,2,40,32.0,16,2,0
616,80616,SCROP80617,1898,0,1,2,40,39.0,11,3,0
617,80617,SCROP80618,1898,0,1,2,40,40.0,9,1,0
618,80618,SCROP80619,1898,0,1,2,60,31.0,12,2,0
619,80619,SCROP80620,1898,0,1,2,20,20.0,20,2,0
620,80620,SCROP80621,1898,0,1,2,20,27.0,21,1,0
621,80621,SCROP80622,1898,0,1,2,20,,16,2,0
622,80622,SCROP80623,2015,0,1,2,20,38.0,5,2,0
623,80623,SCROP80624,2016,0,1,2,5,30.0,12,3,0
624,80624,SCROP80625,2016,0,1,2,5,39.0,12,2,0
625,80625,SCROP80626,2015,0,1,2,10,10.0,37,1,0
626,80626,SCROP80627,2015,0,1,2,10,,12,1,0
627,80627,SCROP80628,2016,0,1,2,10,,27,2,0
628,80628,SCROP80629,2015,0,1,2,20,14.0,35,1,0
629,80629,SCROP80630,2015,0,1,2,20,16.0,32,1,0
630,80630,SCROP80631,2016,0,1,2,20,20.0,25,2,0
631,80631,SCROP80632,2015,0,1,2,20,27.0,18,1,0
632,80632,SCROP80633,2015,0,1,2,20,29.0,19,1,0
633,80633,SCROP80634,2015,0,1,2,20,,7,2,0
634,80634,SCROP80635,2015,0,1,2,30,8.0,37,3,0
635,80635,SCROP80636,2015,0,1,2,30,15.0,32,3,0
636,80636,SCROP80637,2016,0,1,2,30,36.0,13,3,0
637,80637,SCROP80638,2015,0,1,2,30,40.0,2,2,0
638,80638,SCROP80639,2015,0,1,2,30,48.0,3,1,0
639,80639,SCROP80640,2016,0,1,2,40,,30,2,0
640,80640,SCROP80641,2016,0,1,2,40,33.0,18,3,0
641,80641,SCROP80642,2016,0,1,2,40,38.0,3,2,0
642,80642,SCROP80643,2015,0,1,2,40,50.0,6,1,0
643,80643,SCROP80644,2015,0,1,2,50,28.0,21,1,0
644,80644,SCROP80645,2015,0,1,2,50,39.0,11,2,0
645,80645,SCROP80646,2138,0,1,2,5,10.0,37,1,0
646,80646,SCROP80647,2138,0,1,2,10,12.0,23,3,0
647,80647,SCROP80648,2139,0,1,2,10,,16,2,0
648,80648,SCROP80649,2139,0,1,2,15,,32,3,0
649,80649,SCROP80650,2139,0,1,2,15,21.0,27,1,0
650,80650,SCROP80651,2138,0,1,2,15,23.0,18,2,0
651,80651,SCROP80652,2138,0,1,2,15,,28,2,0
652,80652,SCROP80653,2139,0,1,2,20,11.0,37,1,0
653,80653,SCROP80654,2139,0,1,2,20,15.0,25,2,0
654,80654,SCROP80655,2139,0,1,2,20,22.0,25,2,0
655,80655,SCROP80656,2139,0,1,2,20,25.0,26,2,0
656,80656,SCROP80657,2138,0,1,2,20,35.0,14,2,0
657,80657,SCROP80658,2138,0,1,2,20,,3,2,0
658,80658,SCROP80659,2139,0,1,2,20,48.0,6,1,0
659,80659,SCROP80660,2139,0,1,2,25,,6,1,0
660,80660,SCROP80661,2138,0,1,2,40,20.0,33,1,0
661,80661,SCROP80662,2138,0,1,2,40,22.0,27,1,0
662,80662,SCROP80663,2139,0,1,2,40,27.0,11,1,0
663,80663,SCROP80664,2139,0,1,2,40,27.0,14,1,0
664,80664,SCROP80665,2138,0,1,2,40,,7,1,0
665,80665,SCROP80666,2138,0,1,2,40,46.0,7,2,0
666,80666,SCROP80667,2139,0,1,2,40,47.0,9,1,0
667,80667,SCROP80668,2138,0,1,2,45,38.0,12,1,0
668,80668,SCROP80669,2139,0,1,2,60,20.0,23,2,0
669,80669,SCROP80670,2139,0,1,2,40,38.0,13,2,0
670,80670,SCROP80671,2138,0,1,2,20,12.0,38,2,0
671,80671,SCROP80672,2138,0,1,2,20,29.0,20,2,0
672,80672,SCROP80673,2267,0,1,2,10,32.0,19,2,0
673,80673,SCROP80674,2267,0,1,2,10,39.0,19,2,0
674,80674,SCROP80675,2267,0,1,2,15,22.0,28,2,0
675,80675,SCROP80676,2267,0,1,2,15,38.0,13,2,0
676,80676,SCROP80677,2267,0,1,2,20,,34,1,0
677,80677,SCROP80678,2267,0,1,2,20,17.0,33,2,0
678,80678,SCROP80679,2267,0,1,2,20,18.0,14,1,0
679,80679,SCROP80680,2267,0,1,2,20,18.0,34,2,0
680,80680,SCROP80681,2267,0,1,2,25,8.0,37,1,0
681,80681,SCROP80682,2267,0,1,2,25,42.0,9,1,0
682,80682,SCROP80683,2267,0,1,2,30,49.0,2,2,0
683,80683,SCROP80684,2267,0,1,2,40,19.0,29,1,0
684,80684,SCROP80685,2267,0,1,2,40,25.0,14,1,0
685,80685,SCROP80686,2267,0,1,2,40,,8,1,0
686,80686,SCROP80687,2267,0,1,2,40,44.0,11,3,0
687,80687,SCROP80688,2267,0,1,2,60,40.0,8,2,0
688,80688,SCROP80689,2267,0,1,2,60,41.0,16,2,0
689,80689,SCROP80690,2267,0,1,2,15,20.0,29,2,0
690,80690,SCROP80691,2267,0,1,2,20,32.0,19,1,0
691,80691,SCROP80692,2401,0,1,2,5,8.0,35,2,0
692,80692,SCROP80693,2402,0,1,2,5,34.0,12,1,0
693,80693,SCROP80694,2402,0,1,2,10,45.0,5,2,0
694,80694,SCROP80695,2401,0,1,2,10,48.0,8,2,0
695,80695,SCROP80696,2402,0,1,2,15,14.0,35,2,0
696,80696,SCROP80697,2401,0,1,2,20,25.0,27,1,0
697,80697,SCROP80698,2402,0,1,2,20,34.0,18,3,0
698,80698,SCROP80699,2401,0,1,2,20,50.0,2,2,0
699,80699,SCROP80700,2401,0,1,2,25,26.0,27,3,0
700,80700,SCROP80701,2401,0,1,2,25,33.0,11,2,0
701,80701,SCROP80702,2401,0,1,2,30,19.0,40,3,0
702,80702,SCROP80703,2401,0,1,2,30,50.0,4,2,0
703,80703,SCROP80704,2402,0,1,2,40,30.0,24,1,0
704,80704,SCROP80705,2401,0,1,2,50,,21,2,0
705,80705,SCROP80706,2401,0,1,2,50,38.0,22,1,0
706,80706,SCROP80707,2401,0,1,2,55,43.0,8,2,0
707,80707,SCROP80708,2401,0,1,2,60,30.0,25,1,0
708,80708,SCROP80709,2402,0,1,2,60,41.0,15,1,0
709,80709,SCROP80710,2401,0,1,2,15,17.0,35,2,0
710,80710,SCROP80711,2402,0,1,2,40,15.0,36,2,0
711,80711,SCROP80712,2402,0,1,2,50,5.0,35,2,0
712,80712,SCROP80713,2401,0,1,2,15,,40,1,0
713,80713,SCROP80714,2542,0,1,2,5,14.0,35,3,0
714,80714,SCROP80715,2541,0,1,2,10,11.0,24,2,0
715,80715,SCROP80716,2542,0,1,2,10,,13,1,0
716,80716,SCROP80717,2541,0,1,2,15,5.0,31,3,0
717,80717,SCROP80718,2541,0,1,2,15,35.0,17,1,0
718,80718,SCROP80719,2542,0,1,2,15,45.0,9,2,0
719,80719,SCROP80720,2541,0,1,2,20,25.0,25,2,0
720,80720,SCROP80721,2541,0,1,2,20,32.0,18,2,0
721,80721,SCROP80722,2541,0,1,2,20,34.0,13,2,0
722,80722,SCROP80723,2541,0,1,2,25,49.0,6,1,0
723,80723,SCROP80724,2541,0,1,2,30,45.0,7,1,0
724,80724,SCROP80725,2542,0,1,2,35,6.0,41,2,0
725,80725,SCROP80726,2542,0,1,2,40,16.0,38,1,0
726,80726,SCROP80727,2542,0,1,2,40,30.0,31,1,0
727,80727,SCROP80728,2541,0,1,2,60,,34,1,0
728,80728,SCROP80729,2541,0,1,2,60,39.0,14,2,0
729,80729,SCROP80730,2542,0,1,2,30,39.0,7,3,0
730,80730,SCROP80731,2688,0,1,2,10,30.0,14,3,0
731,80731,SCROP80732,2687,0,1,2,15,14.0,36,2,0
732,80732,SCROP80733,2688,0,1,2,15,38.0,14,1,0
733,80733,SCROP80734,2687,0,1,2,15,51.0,0,3,0
734,80734,SCROP80735,2688,0,1,2,20,27.0,22,2,0
735,80735,SCROP80736,2688,0,1,2,20,43.0,7,1,0
736,80736,SCROP80737,2688,0,1,2,20,44.0,7,3,0
737,80737,SCROP80738,2688,0,1,2,25,,5,2,0
738,80738,SCROP80739,2688,0,1,2,30,22.0,16,2,0
739,80739,SCROP80740,2688,0,1,2,40,,19,2,0
740,80740,SCROP80741,2688,0,1,2,40,36.0,13,2,0
741,80741,SCROP80742,2688,0,1,2,45,23.0,32,1,0
742,80742,SCROP80743,2688,0,1,2,60,30.0,19,2,0
743,80743,SCROP80744,2840,0,1,2,40,44.0,20,1,0
744,80744,SCROP80745,2840,0,1,2,10,40.0,10,1,0
745,80745,SCROP80746,2840,0,1,2,15,41.0,12,3,0
746,80746,SCROP80747,2840,0,1,2,20,33.0,22,2,0
747,80747,SCROP80748,2840,0,1,2,20,40.0,11,3,0
748,80748,SCROP80749,2840,0,1,2,20,,14,1,0
749,80749,SCROP80750,2840,0,1,2,20,50.0,1,2,0
750,80750,SCROP80751,2840,0,1,2,30,24.0,30,2,0
751,80751,SCROP80752,2840,0,1,2,30,50.0,6,2,0
752,80752,SCROP80753,2840,0,1,2,40,36.0,17,2,0
753,80753,SCROP80754,2840,0,1,2,50,21.0,34,1,0
754,80754,SCROP80755,2840,0,1,2,20,31.0,21,2,0
755,80755,SCROP80756,2840,0,1,2,20,33.0,20,1,0
756,80756,SCROP80757,2999,0,1,2,10,10.0,40,2,0
757,80757,SCROP80758,2999,0,1,2,20,13.0,44,2,0
758,80758,SCROP80759,2999,0,1,2,20,17.0,29,2,0
759,80759,SCROP80760,2999,0,1,2,20,23.0,35,1,0
760,80760,SCROP80761,2999,0,1,2,20,45.0,14,1,0
761,80761,SCROP80762,2999,0,1,2,20,,3,2,0
762,80762,SCROP80763,2999,0,1,2,20,50.0,2,2,0
763,80763,SCROP80764,2999,0,1,2,40,11.0,41,2,0
764,80764,SCROP80765,2999,0,1,2,40,43.0,14,2,0
765,80765,SCROP80766,3165,0,1,2,10,20.0,25,1,0
766,80766,SCROP80767,3164,0,1,2,15,15.0,35,2,0
767,80767,SCROP80768,3164,0,1,2,15,30.0,22,1,0
768,80768,SCROP80769,3164,0,1,2,15,,6,1,0
769,80769,SCROP80770,3164,0,1,2,20,24.0,35,1,0
770,80770,SCROP80771,3164,0,1,2,20,30.0,20,2,0
771,80771,SCROP80772,3164,0,1,2,20,35.0,19,3,0
772,80772,SCROP80773,3165,0,1,2,20,40.0,17,2,0
773,80773,SCROP80774,3164,0,1,2,30,48.0,7,1,0
774,80774,SCROP80775,3164,0,1,2,40,,39,1,0
775,80775,SCROP80776,3165,0,1,2,40,,28,2,0
776,80776,SCROP80777,3164,0,1,2,40,35.0,18,2,0
777,80777,SCROP80778,3164,0,1,2,40,50.0,5,2,0
778,80778,SCROP80779,3164,0,1,2,40,40.0,14,3,0
779,80779,SCROP80780,3165,0,1,2,10,52.0,6,2,0
780,80780,SCROP80781,3164,0,1,2,30,35.0,12,2,0
781,80781,SCROP80782,3336,0,1,2,10,7.0,42,1,0
782,80782,SCROP80783,3337,0,1,2,10,41.0,16,2,0
783,80783,SCROP80784,3337,0,1,2,20,42.0,16,1,0
784,80784,SCROP80785,3336,0,1,2,40,31.0,24,2,0
785,80785,SCROP80786,3337,0,1,2,40,41.0,19,2,0
786,80786,SCROP80787,3337,0,1,2,40,31.0,23,2,0
787,80787,SCROP80788,3337,0,1,2,80,36.0,10,3,0
788,80788,SCROP80789,3516,0,1,2,20,11.0,44,1,0
789,80789,SCROP80790,3516,0,1,2,20,15.0,44,2,0
790,80790,SCROP80791,3515,0,1,2,20,43.0,13,2,0
791,80791,SCROP80792,3516,0,1,2,50,42.0,24,2,0
792,80792,SCROP80793,3516,0,1,2,20,,8,3,0
793,80793,SCROP80794,3702,0,1,2,20,10.0,48,2,0
794,80794,SCROP80795,3702,0,1,2,20,,34,2,0
795,80795,SCROP80796,3702,0,1,2,30,29.0,21,3,0
796,80796,SCROP80797,3702,0,1,2,20,46.0,16,2,0
797,80797,SCROP80798,3895,0,1,2,20,36.0,25,2,0
798,80798,SCROP80799,3895,0,1,2,20,51.0,11,2,0
799,80799,SCROP80800,4096,0,1,2,10,47.0,15,2,0
800,80800,SCROP80801,4097,0,1,2,20,,15,2,0
801,80801,SCROP80802,150,1,0,2,40,16.0,1,1,0
802,80802,SCROP80803,168,1,0,2,20,16.0,5,3,0
803,80803,SCROP80804,168,1,0,2,40,,6,1,0
804,80804,SCROP80805,168,1,0,2,40,16.0,5,2,0
805,80805,SCROP80806,188,1,0,2,15,15.0,7,2,0
806,80806,SCROP80807,188,1,0,2,50,,1,1,0
807,80807,SCROP80808,232,1,0,2,10,5.0,2,2,0
808,80808,SCROP80809,232,1,0,2,40,23.0,2,2,0
809,80809,SCROP80810,256,1,0,2,5,,10,2,0
810,80810,SCROP80811,256,1,0,2,10,14.0,2,2,0
811,80811,SCROP80812,256,1,0,2,20,19.0,5,1,0
812,80812,SCROP80813,256,1,0,2,40,16.0,5,1,0
813,80813,SCROP80814,256,1,0,2,40,19.0,8,2,0
814,80814,SCROP80815,257,1,0,2,70,23.0,5,2,0
815,80815,SCROP80816,283,1,0,2,20,22.0,4,2,0
816,80816,SCROP80817,283,1,0,2,30,19.0,6,2,0
817,80817,SCROP80818,283,1,0,2,30,27.0,0,1,0
818,80818,SCROP80819,311,1,0,2,10,16.0,10,1,0
819,80819,SCROP80820,311,1,0,2,30,20.0,1,2,0
820,80820,SCROP80821,312,1,0,2,40,20.0,10,2,0
821,80821,SCROP80822,311,1,0,2,60,20.0,4,2,0
822,80822,SCROP80823,342,1,0,2,5,22.0,4,1,0
823,80823,SCROP80824,342,1,0,2,10,17.0,6,2,0
824,80824,SCROP80825,342,1,0,2,15,17.0,6,2,0
825,80825,SCROP80826,342,1,0,2,20,19.0,6,2,0
826,80826,SCROP80827,342,1,0,2,20,27.0,3,3,0
827,80827,SCROP80828,342,1,0,2,40,,3,2,0
828,80828,SCROP80829,342,1,0,2,60,,13,2,0
829,80829,SCROP80830,375,1,0,2,10,15.0,13,1,0
830,80830,SCROP80831,375,1,0,2,10,22.0,4,2,0
831,80831,SCROP80832,375,1,0,2,20,20.0,3,2,0
832,80832,SCROP80833,375,1,0,2,20,25.0,0,2,0
833,80833,SCROP80834,375,1,0,2,20,28.0,2,2,0
834,80834,SCROP80835,375,1,0,2,20,29.0,0,3,0
835,80835,SCROP80836,375,1,0,2,25,26.0,0,2,0
836,80836,SCROP80837,375,1,0,2,30,9.0,12,2,0
837,80837,SCROP80838,375,1,0,2,30,29.0,2,2,0
838,80838,SCROP80839,411,1,0,2,5,20.0,9,1,0
839,80839,SCROP80840,410,1,0,2,10,18.0,5,2,0
840,80840,SCROP80841,410,1,0,2,20,,14,2,0
841,80841,SCROP80842,448,1,0,2,5,,1,2,0
842,80842,SCROP80843,448,1,0,2,10,7.0,4,2,0
843,80843,SCROP80844,448,1,0,2,10,15.0,10,3,0
844,80844,SCROP80845,448,1,0,2,10,26.0,7,2,0
845,80845,SCROP80846,448,1,0,2,15,24.0,2,2,0
846,80846,SCROP80847,448,1,0,2,20,6.0,16,2,0
847,80847,SCROP80848,448,1,0,2,40,,6,2,0
848,80848,SCROP80849,488,1,0,2,5,,17,3,0
849,80849,SCROP80850,488,1,0,2,10,,2,1,0
850,80850,SCROP80851,488,1,0,2,15,32.0,0,3,0
851,80851,SCROP80852,488,1,0,2,20,13.0,9,1,0
852,80852,SCROP80853,488,1,0,2,25,,1,3,0
853,80853,SCROP80854,488,1,0,2,30,19.0,13,2,0
854,80854,SCROP80855,489,1,0,2,30,21.0,2,1,0
855,80855,SCROP80856,488,1,0,2,30,,12,1,0
856,80856,SCROP80857,488,1,0,2,30,23.0,7,2,0
