,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
674,2542,1,0,3,20,45.0,0,1,0
675,2541,1,0,3,20,49.0,0,2,0
676,2542,1,0,3,10,51.0,0,2,1
677,2542,1,1,3,15,39.0,0,3,0
679,2542,1,1,3,20,53.0,0,2,1
680,2687,1,0,3,5,58.0,0,2,0
681,2688,1,0,3,15,50.0,0,1,0
682,2688,1,0,3,20,36.0,0,2,1
684,2688,1,1,3,10,57.0,0,1,0
685,2688,1,1,3,15,49.0,0,2,0
686,2840,1,1,3,40,49.0,0,2,0
687,2999,1,0,3,20,35.0,0,1,0
689,2999,1,1,3,40,55.0,0,1,0
690,3164,1,1,3,10,47.0,0,1,0
691,3164,1,1,3,10,57.0,0,1,0
692,3164,1,1,3,20,55.0,0,1,0
693,3165,1,1,3,20,57.0,0,1,2
694,3337,1,0,3,10,54.0,0,2,0
695,3337,1,0,3,20,59.0,0,3,0
696,3337,1,1,3,15,63.0,0,2,0
697,3337,1,1,3,25,46.0,0,3,0
699,3516,1,0,3,15,59.0,0,2,0
700,3516,1,1,3,10,61.0,0,3,0
701,3702,1,0,3,20,57.0,0,2,0
702,3895,1,0,3,5,53.0,0,3,0
703,3896,1,1,3,20,39.0,0,1,0
704,3895,1,1,3,20,45.0,0,2,0
705,4096,1,1,3,10,40.0,0,3,1
709,256,0,0,2,20,14.0,0,2,0
710,312,0,0,2,35,26.0,1,2,0
711,311,0,0,2,60,20.0,4,1,0
712,342,0,0,2,5,24.0,0,2,0
713,342,0,0,2,10,12.0,13,2,0
714,342,0,0,2,10,26.0,3,2,0
716,375,0,0,2,15,25.0,1,1,0
717,375,0,0,2,20,10.0,14,2,0
718,375,0,0,2,25,23.0,6,1,0
719,375,0,0,2,25,24.0,3,1,0
720,375,0,0,2,30,24.0,0,2,0
721,375,0,0,2,30,26.0,2,2,0
722,375,0,0,2,40,14.0,12,2,0
723,375,0,0,2,40,20.0,3,3,0
724,410,0,0,2,5,10.0,15,2,0
725,411,0,0,2,10,15.0,13,2,0
726,411,0,0,2,10,30.0,0,1,0
727,411,0,0,2,20,15.0,9,2,0
728,410,0,0,2,20,18.0,10,3,0
729,411,0,0,2,25,14.0,10,2,0
730,410,0,0,2,35,11.0,14,2,0
731,411,0,0,2,50,25.0,4,3,0
732,448,0,0,2,5,23.0,8,1,0
733,448,0,0,2,10,5.0,10,1,0
734,448,0,0,2,15,21.0,11,2,0
735,448,0,0,2,15,22.0,9,2,0
736,448,0,0,2,15,28.0,1,1,0
737,448,0,0,2,20,10.0,11,3,0
738,448,0,0,2,20,15.0,1,3,0
739,448,0,0,2,20,21.0,14,1,0
740,448,0,0,2,20,31.0,1,1,0
741,448,0,0,2,30,10.0,13,1,0
743,448,0,0,2,30,32.0,0,1,0
744,448,0,0,2,40,14.0,11,1,0
745,448,0,0,2,40,19.0,11,3,0
746,448,0,0,2,60,20.0,7,3,0
747,448,0,0,2,60,20.0,12,2,0
748,448,0,0,2,45,15.0,14,3,1
749,488,0,0,2,10,15.0,9,2,0
750,488,0,0,2,10,20.0,14,1,0
751,488,0,0,2,15,20.0,7,3,0
752,488,0,0,2,20,26.0,5,2,0
753,488,0,0,2,20,27.0,4,2,0
754,488,0,0,2,20,31.0,2,1,0
755,488,0,0,2,25,18.0,9,1,0
756,489,0,0,2,25,27.0,2,1,0
757,488,0,0,2,30,11.0,14,2,0
758,488,0,0,2,30,26.0,6,2,0
759,489,0,0,2,40,16.0,3,2,0
760,488,0,0,2,40,17.0,12,2,0
761,488,0,0,2,40,22.0,12,3,0
762,488,0,0,2,20,9.0,17,2,1
763,531,0,0,2,5,30.0,5,1,0
764,531,0,0,2,15,25.0,13,3,0
765,531,0,0,2,20,16.0,14,3,0
767,531,0,0,2,20,24.0,12,1,0
768,531,0,0,2,20,25.0,7,2,0
769,531,0,0,2,30,13.0,0,2,0
770,531,0,0,2,40,16.0,18,2,0
771,531,0,0,2,40,25.0,1,2,0
772,577,0,0,2,5,17.0,11,3,0
773,577,0,0,2,10,16.0,4,3,0
774,577,0,0,2,10,18.0,10,1,0
775,577,0,0,2,10,30.0,2,2,0
776,577,0,0,2,15,23.0,12,2,0
778,577,0,0,2,20,17.0,16,3,0
779,577,0,0,2,20,21.0,9,2,0
781,577,0,0,2,20,33.0,1,2,0
782,577,0,0,2,25,26.0,5,3,0
783,577,0,0,2,25,26.0,6,1,0
784,577,0,0,2,30,21.0,17,2,0
785,577,0,0,2,30,26.0,1,2,0
786,577,0,0,2,40,21.0,5,3,0
788,577,0,0,2,40,31.0,5,1,0
790,577,0,0,2,50,23.0,10,1,0
791,577,0,0,2,60,22.0,12,3,0
793,626,0,0,2,5,27.0,3,3,0
794,626,0,0,2,15,17.0,15,1,0
795,625,0,0,2,20,20.0,10,2,0
796,625,0,0,2,20,33.0,1,2,0
797,625,0,0,2,25,12.0,12,2,0
798,625,0,0,2,30,11.0,20,2,0
800,625,0,0,2,30,26.0,9,2,0
801,625,0,0,2,30,38.0,0,2,0
803,626,0,0,2,40,23.0,12,3,0
804,625,0,0,2,40,31.0,11,1,0
805,625,0,0,2,50,29.0,1,2,0
807,625,0,0,2,80,20.0,10,1,0
808,677,0,0,2,10,21.0,16,2,0
809,677,0,0,2,10,22.0,9,2,0
810,677,0,0,2,15,15.0,18,1,0
811,677,0,0,2,15,25.0,6,2,0
812,677,0,0,2,25,29.0,4,3,0
813,677,0,0,2,30,20.0,21,3,0
814,677,0,0,2,30,25.0,5,3,0
816,677,0,0,2,30,26.0,11,2,0
818,677,0,0,2,40,13.0,21,1,0
819,677,0,0,2,60,17.0,19,2,2
820,731,0,0,2,10,5.0,13,2,0
821,732,0,0,2,10,14.0,11,2,0
822,732,0,0,2,10,26.0,14,2,0
823,732,0,0,2,15,22.0,14,1,0
824,731,0,0,2,20,15.0,22,2,0
825,732,0,0,2,20,16.0,21,3,0
826,731,0,0,2,20,20.0,15,2,0
827,731,0,0,2,20,20.0,20,2,0
828,732,0,0,2,20,24.0,6,1,0
829,732,0,0,2,20,25.0,5,2,0
830,731,0,0,2,20,31.0,3,2,0
831,732,0,0,2,25,15.0,21,1,0
833,732,0,0,2,30,11.0,9,2,0
834,731,0,0,2,30,20.0,14,2,0
835,731,0,0,2,40,37.0,0,1,0
836,731,0,0,2,20,30.0,10,2,1
837,790,0,0,2,5,25.0,3,3,0
838,789,0,0,2,10,10.0,22,3,0
839,790,0,0,2,10,22.0,15,2,0
840,789,0,0,2,10,26.0,9,1,0
841,790,0,0,2,15,12.0,22,2,0
843,789,0,0,2,20,29.0,9,3,0
844,790,0,0,2,25,24.0,13,2,0
845,789,0,0,2,25,27.0,14,3,0
846,789,0,0,2,30,18.0,18,1,0
847,789,0,0,2,30,30.0,11,2,0
848,789,0,0,2,30,38.0,6,2,0
849,789,0,0,2,40,11.0,17,2,0
850,789,0,0,2,40,24.0,15,1,0
851,790,0,0,2,40,31.0,8,3,0
852,790,0,0,2,40,32.0,6,3,0
853,789,0,0,2,60,15.0,22,1,0
854,789,0,0,2,60,25.0,11,3,0
855,790,0,0,2,80,31.0,4,1,0
856,789,0,0,2,90,14.0,19,1,0
857,850,0,0,2,20,16.0,9,2,0
858,851,0,0,2,30,22.0,17,2,0
859,850,0,0,2,10,18.0,24,3,0
860,851,0,0,2,10,30.0,10,2,0
861,850,0,0,2,20,24.0,5,1,0
862,850,0,0,2,20,33.0,2,1,0
863,851,0,0,2,20,36.0,4,2,0
864,851,0,0,2,30,31.0,9,2,0
865,851,0,0,2,30,36.0,1,1,0
866,851,0,0,2,40,22.0,18,2,0
867,851,0,0,2,40,30.0,8,2,0
868,851,0,0,2,40,38.0,6,2,0
869,851,0,0,2,45,39.0,2,2,0
870,851,0,0,2,50,16.0,22,2,0
871,851,0,0,2,20,27.0,9,2,1
873,916,0,0,2,5,30.0,10,2,0
874,916,0,0,2,10,34.0,1,1,0
875,916,0,0,2,10,37.0,0,3,0
876,916,0,0,2,15,18.0,19,2,0
878,915,0,0,2,20,12.0,21,1,0
879,915,0,0,2,20,14.0,23,1,0
880,915,0,0,2,20,25.0,17,2,0
881,916,0,0,2,30,25.0,1,3,0
882,915,0,0,2,30,25.0,14,3,0
883,915,0,0,2,30,26.0,14,2,0
884,915,0,0,2,30,39.0,2,1,0
885,916,0,0,2,40,30.0,5,2,0
886,915,0,0,2,40,37.0,4,2,0
887,916,0,0,2,40,41.0,3,3,0
888,915,0,0,2,50,20.0,21,3,0
889,915,0,0,2,50,25.0,0,3,0
890,916,0,0,2,50,31.0,5,1,0
891,915,0,0,2,60,30.0,7,2,0
892,916,0,0,2,60,36.0,4,3,1
893,984,0,0,2,10,15.0,22,2,0
894,984,0,0,2,15,24.0,7,1,0
895,984,0,0,2,20,14.0,24,2,0
896,984,0,0,2,20,20.0,7,2,0
897,984,0,0,2,20,20.0,22,3,0
898,984,0,0,2,20,22.0,6,2,0
900,984,0,0,2,20,38.0,3,3,0
901,984,0,0,2,25,38.0,2,2,0
902,984,0,0,2,30,35.0,1,1,0
903,984,0,0,2,40,15.0,17,1,0
904,984,0,0,2,40,20.0,15,3,0
905,984,0,0,2,40,25.0,15,1,0
906,984,0,0,2,50,34.0,6,3,0
907,984,0,0,2,50,36.0,2,1,0
909,984,0,0,2,60,33.0,8,2,0
910,984,0,0,2,70,26.0,12,2,0
911,984,0,0,2,80,22.0,21,1,0
912,984,0,0,2,20,37.0,1,1,1
913,1056,0,0,2,10,15.0,3,3,0
914,1056,0,0,2,10,16.0,23,2,0
915,1056,0,0,2,10,30.0,7,2,0
916,1056,0,0,2,15,14.0,22,2,0
917,1056,0,0,2,15,19.0,22,3,0
918,1056,0,0,2,15,20.0,19,2,0
919,1056,0,0,2,20,9.0,15,1,0
920,1056,0,0,2,20,18.0,23,1,0
921,1056,0,0,2,20,19.0,18,1,0
922,1056,0,0,2,20,20.0,7,2,0
923,1056,0,0,2,20,22.0,8,1,0
924,1056,0,0,2,20,27.0,9,2,0
925,1056,0,0,2,20,29.0,20,2,0
926,1056,0,0,2,20,31.0,13,1,0
927,1056,0,0,2,20,32.0,17,2,0
928,1056,0,0,2,20,34.0,7,2,0
929,1056,0,0,2,20,39.0,0,2,0
930,1056,0,0,2,25,10.0,27,2,0
932,1056,0,0,2,35,14.0,25,2,0
933,1056,0,0,2,35,24.0,17,1,0
934,1056,0,0,2,35,29.0,8,1,0
935,1056,0,0,2,40,20.0,20,2,0
937,1056,0,0,2,40,34.0,6,1,0
938,1056,0,0,2,50,18.0,22,1,0
939,1056,0,0,2,50,25.0,20,1,0
941,1056,0,0,2,20,17.0,22,2,1
942,1056,0,0,2,30,34.0,5,2,1
943,1056,0,0,2,20,20.0,9,2,1
946,1132,0,0,2,10,22.0,20,2,0
947,1132,0,0,2,10,35.0,11,3,0
948,1132,0,0,2,15,20.0,17,3,0
949,1132,0,0,2,15,28.0,5,3,0
951,1132,0,0,2,20,11.0,27,1,0
952,1132,0,0,2,20,16.0,23,2,0
953,1132,0,0,2,20,18.0,25,3,0
954,1132,0,0,2,20,23.0,20,3,0
955,1132,0,0,2,20,25.0,12,2,0
956,1132,0,0,2,20,25.0,18,2,0
957,1132,0,0,2,20,28.0,13,1,0
958,1132,0,0,2,20,29.0,16,1,0
959,1132,0,0,2,20,29.0,17,1,0
960,1132,0,0,2,20,32.0,6,1,0
961,1132,0,0,2,20,39.0,4,3,0
962,1132,0,0,2,20,40.0,8,3,0
963,1132,0,0,2,20,41.0,3,3,0
964,1132,0,0,2,25,21.0,19,2,0
965,1132,0,0,2,25,28.0,14,2,0
966,1132,0,0,2,25,45.0,2,2,0
967,1132,0,0,2,30,17.0,23,1,0
968,1132,0,0,2,30,18.0,20,1,0
969,1132,0,0,2,30,27.0,10,2,0
970,1132,0,0,2,40,25.0,8,1,0
971,1132,0,0,2,40,33.0,8,2,0
972,1132,0,0,2,40,37.0,6,2,0
974,1132,0,0,2,40,38.0,2,3,0
975,1132,0,0,2,45,30.0,13,1,0
976,1132,0,0,2,50,23.0,14,3,0
977,1132,0,0,2,60,23.0,14,1,0
978,1132,0,0,2,80,20.0,20,2,0
979,1132,0,0,2,40,37.0,5,2,1
981,1212,0,0,2,5,13.0,19,2,0
982,1212,0,0,2,5,18.0,15,2,0
983,1212,0,0,2,5,20.0,20,1,0
984,1212,0,0,2,5,23.0,14,3,0
986,1212,0,0,2,10,43.0,1,1,0
987,1212,0,0,2,15,22.0,20,2,0
988,1212,0,0,2,15,36.0,5,1,0
990,1212,0,0,2,20,31.0,17,2,0
991,1212,0,0,2,25,30.0,11,1,0
993,1212,0,0,2,30,38.0,2,2,0
994,1212,0,0,2,35,26.0,14,2,0
995,1212,0,0,2,40,28.0,15,2,0
996,1212,0,0,2,60,16.0,22,1,0
998,1212,0,0,2,80,26.0,14,2,0
999,1212,0,0,2,40,23.0,15,2,1
1000,1212,0,0,2,30,28.0,15,2,1
1001,1296,0,0,2,20,20.0,23,2,0
1002,1297,0,0,2,5,36.0,13,3,0
1003,1297,0,0,2,5,38.0,5,2,0
1004,1297,0,0,2,10,30.0,15,2,0
1005,1296,0,0,2,10,48.0,2,2,0
1006,1296,0,0,2,15,25.0,20,2,0
1007,1296,0,0,2,15,35.0,2,2,0
1008,1297,0,0,2,20,20.0,28,2,0
1009,1296,0,0,2,20,30.0,9,2,0
1010,1296,0,0,2,20,31.0,12,2,0
1011,1297,0,0,2,20,50.0,2,3,0
1012,1297,0,0,2,30,22.0,21,2,0
1013,1296,0,0,2,30,34.0,10,2,0
1014,1297,0,0,2,40,34.0,5,1,0
1015,1297,0,0,2,50,40.0,7,2,0
1016,1297,0,0,2,60,20.0,20,2,0
1017,1296,0,0,2,80,41.0,4,2,0
1018,1297,0,0,2,30,25.0,15,1,1
1019,1296,0,0,2,80,36.0,10,1,1
1021,1385,0,0,2,10,24.0,22,2,0
1022,1385,0,0,2,10,40.0,0,2,0
1023,1385,0,0,2,15,14.0,26,2,0
1024,1385,0,0,2,15,20.0,23,2,0
1025,1385,0,0,2,15,30.0,21,2,0
1026,1385,0,0,2,15,33.0,13,1,0
1027,1385,0,0,2,15,37.0,2,1,0
1028,1385,0,0,2,20,15.0,6,3,0
1029,1385,0,0,2,20,16.0,29,1,0
1030,1385,0,0,2,20,23.0,20,2,0
1031,1385,0,0,2,20,24.0,16,1,0
1032,1385,0,0,2,20,26.0,19,2,0
1033,1385,0,0,2,20,30.0,13,2,0
1034,1385,0,0,2,20,31.0,15,1,0
1035,1385,0,0,2,20,37.0,8,2,0
1036,1385,0,0,2,25,12.0,29,2,0
1037,1385,0,0,2,25,24.0,21,2,0
1039,1385,0,0,2,40,26.0,13,2,0
1040,1385,0,0,2,40,28.0,8,1,0
1041,1385,0,0,2,40,29.0,16,2,0
1043,1385,0,0,2,50,15.0,21,1,0
1044,1385,0,0,2,50,27.0,1,1,0
1045,1385,0,0,2,60,38.0,10,2,0
1046,1385,0,0,2,20,23.0,3,2,1
1047,1385,0,0,2,30,24.0,19,2,1
1049,1385,0,0,2,20,37.0,13,2,1
1050,1385,0,0,2,20,47.0,1,2,1
1051,1478,0,0,2,5,15.0,12,2,0
1052,1478,0,0,2,10,14.0,30,3,0
1053,1478,0,0,2,10,28.0,22,1,0
1054,1478,0,0,2,10,34.0,12,2,0
1055,1478,0,0,2,15,30.0,15,2,0
1056,1478,0,0,2,20,8.0,29,3,0
1057,1478,0,0,2,20,17.0,23,1,0
1058,1478,0,0,2,20,18.0,25,3,0
1059,1478,0,0,2,20,41.0,7,2,0
1061,1478,0,0,2,25,29.0,11,2,0
1062,1478,0,0,2,30,33.0,4,2,0
1063,1478,0,0,2,30,39.0,9,2,0
1064,1478,0,0,2,40,31.0,12,1,0
1065,1478,0,0,2,45,30.0,15,2,0
1066,1478,0,0,2,20,22.0,22,3,1
1069,1576,0,0,2,10,21.0,27,1,0
1070,1575,0,0,2,15,16.0,33,1,0
1071,1576,0,0,2,15,28.0,15,2,0
1072,1575,0,0,2,15,37.0,14,2,0
1073,1575,0,0,2,20,33.0,8,1,0
1074,1576,0,0,2,20,40.0,7,2,0
1075,1575,0,0,2,25,39.0,8,2,0
1076,1575,0,0,2,30,29.0,10,1,0
1077,1575,0,0,2,40,10.0,32,3,0
1078,1575,0,0,2,40,33.0,18,3,0
1079,1576,0,0,2,40,37.0,10,2,0
1081,1575,0,0,2,60,23.0,20,2,0
1082,1576,0,0,2,10,20.0,23,2,1
1084,1575,0,0,2,20,41.0,6,2,1
1085,1678,0,0,2,20,13.0,28,2,0
1087,1678,0,0,2,20,28.0,21,2,0
1088,1678,0,0,2,20,28.0,24,1,0
1089,1678,0,0,2,20,29.0,21,2,0
1090,1678,0,0,2,20,34.0,15,1,0
1092,1678,0,0,2,40,20.0,6,3,0
1093,1678,0,0,2,40,27.0,17,2,0
1094,1678,0,0,2,40,37.0,5,3,0
1095,1678,0,0,2,40,40.0,2,3,0
1096,1678,0,0,2,50,34.0,10,1,0
1097,1678,0,0,2,80,39.0,17,3,0
1098,1678,0,0,2,40,15.0,29,2,1
1099,1678,0,0,2,15,15.0,24,1,1
1100,1678,0,0,2,10,15.0,29,2,1
1101,1678,0,0,2,5,26.0,23,3,1
1102,1678,0,0,2,20,34.0,10,1,1
1103,1786,0,0,2,10,30.0,25,2,0
1104,1785,0,0,2,10,31.0,20,3,0
1107,1785,0,0,2,10,47.0,3,3,0
1108,1786,0,0,2,15,14.0,32,2,0
1109,1786,0,0,2,15,28.0,22,3,0
1110,1785,0,0,2,15,32.0,13,2,0
1111,1785,0,0,2,20,26.0,20,2,0
1113,1785,0,0,2,20,36.0,16,1,0
1114,1785,0,0,2,20,37.0,12,3,0
1115,1785,0,0,2,20,43.0,4,1,0
1116,1786,0,0,2,20,44.0,3,1,0
1117,1785,0,0,2,20,45.0,4,1,0
1118,1785,0,0,2,30,18.0,25,3,0
1119,1785,0,0,2,30,26.0,15,1,0
1120,1785,0,0,2,30,29.0,20,3,0
1122,1785,0,0,2,40,28.0,12,2,0
1123,1785,0,0,2,40,40.0,6,3,0
1124,1785,0,0,2,40,40.0,8,2,0
1125,1785,0,0,2,40,46.0,1,1,0
1126,1785,0,0,2,50,50.0,4,2,0
1127,1786,0,0,2,5,49.0,6,2,1
1128,1785,0,0,2,30,39.0,10,2,1
1129,1786,0,0,2,60,45.0,5,3,1
1130,1785,0,0,2,40,30.0,20,3,1
1131,1785,0,0,2,40,49.0,6,2,1
1132,1785,0,0,2,60,41.0,10,1,1
1133,1898,0,0,2,10,26.0,22,1,0
1134,1898,0,0,2,15,32.0,14,2,0
1135,1898,0,0,2,15,36.0,10,1,0
1136,1898,0,0,2,20,10.0,26,1,0
1137,1898,0,0,2,20,20.0,28,1,0
1138,1898,0,0,2,20,25.0,28,2,0
1139,1898,0,0,2,20,31.0,16,2,0
1140,1898,0,0,2,20,32.0,16,2,0
1141,1898,0,0,2,20,41.0,5,3,0
1142,1898,0,0,2,20,43.0,10,2,0
1143,1898,0,0,2,20,52.0,5,1,0
1144,1898,0,0,2,30,20.0,26,1,0
1145,1898,0,0,2,30,22.0,28,1,0
1146,1898,0,0,2,30,33.0,13,2,0
1148,1898,0,0,2,40,40.0,15,1,0
1149,1898,0,0,2,40,48.0,6,2,0
1151,1898,0,0,2,20,18.0,36,2,1
1152,1898,0,0,2,20,40.0,6,3,1
1153,1898,0,0,2,40,44.0,5,1,1
1154,1898,0,0,2,40,24.0,26,2,1
1155,2015,0,0,2,5,20.0,25,1,0
1157,2016,0,0,2,10,28.0,23,2,0
1158,2015,0,0,2,10,39.0,9,1,0
1159,2016,0,0,2,10,45.0,10,3,0
1160,2016,0,0,2,20,17.0,17,3,0
1161,2015,0,0,2,20,32.0,21,1,0
1162,2015,0,0,2,20,33.0,20,1,0
1163,2015,0,0,2,20,40.0,15,3,0
1164,2015,0,0,2,20,41.0,12,2,0
1165,2016,0,0,2,20,49.0,4,2,0
1166,2016,0,0,2,25,19.0,30,3,0
1167,2015,0,0,2,30,40.0,6,3,0
1168,2016,0,0,2,30,40.0,10,2,0
1169,2016,0,0,2,30,41.0,15,2,0
1171,2016,0,0,2,30,45.0,2,2,0
1172,2015,0,0,2,40,20.0,22,1,0
1173,2015,0,0,2,40,36.0,11,1,0
1174,2015,0,0,2,50,42.0,10,1,0
1175,2015,0,0,2,20,39.0,10,2,1
1176,2016,0,0,2,20,48.0,5,2,1
1177,2015,0,0,2,10,29.0,17,1,1
1178,2016,0,0,2,40,34.0,15,3,2
1179,2138,0,0,2,40,36.0,20,1,0
1180,2139,0,0,2,5,10.0,36,2,0
1181,2138,0,0,2,5,23.0,28,1,0
1183,2138,0,0,2,10,14.0,37,1,0
1184,2139,0,0,2,10,31.0,15,2,0
1185,2138,0,0,2,10,40.0,8,3,0
1186,2138,0,0,2,10,42.0,8,2,0
1187,2138,0,0,2,20,12.0,30,1,0
1188,2138,0,0,2,20,15.0,33,1,0
1189,2139,0,0,2,20,22.0,30,3,0
1190,2138,0,0,2,20,31.0,19,2,0
1191,2138,0,0,2,20,35.0,1,1,0
1192,2138,0,0,2,20,42.0,13,2,0
1193,2139,0,0,2,20,43.0,12,1,0
1194,2139,0,0,2,30,32.0,19,2,0
1195,2138,0,0,2,30,34.0,10,2,0
1196,2139,0,0,2,30,38.0,14,1,0
1197,2139,0,0,2,40,20.0,12,2,0
1198,2139,0,0,2,60,50.0,4,2,0
1199,2139,0,0,2,35,41.0,9,2,1
1200,2138,0,0,2,10,20.0,12,1,1
1201,2139,0,0,2,15,41.0,7,1,1
1202,2267,0,0,2,15,40.0,7,1,0
1203,2267,0,0,2,20,31.0,24,1,0
1204,2267,0,0,2,50,24.0,29,3,0
1205,2267,0,0,2,5,34.0,14,2,0
1206,2267,0,0,2,10,11.0,34,1,0
1207,2267,0,0,2,10,20.0,31,1,0
1208,2267,0,0,2,15,30.0,19,1,0
1209,2267,0,0,2,15,34.0,15,2,0
1210,2267,0,0,2,15,54.0,0,2,0
1212,2267,0,0,2,20,14.0,39,2,0
1213,2267,0,0,2,20,15.0,34,3,0
1214,2267,0,0,2,20,26.0,26,2,0
1215,2267,0,0,2,20,33.0,14,3,0
1216,2267,0,0,2,20,33.0,19,2,0
1217,2267,0,0,2,20,34.0,9,2,0
1218,2267,0,0,2,20,35.0,14,1,0
1220,2267,0,0,2,20,44.0,5,2,0
1221,2267,0,0,2,20,55.0,0,3,0
1222,2267,0,0,2,25,19.0,28,1,0
1223,2267,0,0,2,30,31.0,24,1,0
1225,2267,0,0,2,30,40.0,9,3,0
1228,2267,0,0,2,40,45.0,6,1,0
1229,2267,0,0,2,60,28.0,26,2,0
1231,2267,0,0,2,20,25.0,19,1,1
1232,2267,0,0,2,15,45.0,14,3,1
1233,2401,0,0,2,5,5.0,33,1,0
1234,2402,0,0,2,5,26.0,22,1,0
1235,2402,0,0,2,10,8.0,30,1,0
1236,2402,0,0,2,15,20.0,25,1,0
1238,2401,0,0,2,20,24.0,25,1,0
1239,2402,0,0,2,20,31.0,21,1,0
1240,2401,0,0,2,20,38.0,7,1,0
1241,2401,0,0,2,25,44.0,5,3,0
1242,2401,0,0,2,30,52.0,2,3,0
1243,2401,0,0,2,35,34.0,15,2,0
1244,2401,0,0,2,10,46.0,10,1,1
1245,2401,0,0,2,20,40.0,7,1,1
1246,2402,0,0,2,20,43.0,11,2,1
1247,2541,0,0,2,5,20.0,36,1,0
1248,2541,0,0,2,10,33.0,14,2,0
1249,2542,0,0,2,10,34.0,15,3,0
1250,2542,0,0,2,15,34.0,21,2,0
1251,2542,0,0,2,20,20.0,29,2,0
1252,2541,0,0,2,20,35.0,24,2,0
1253,2542,0,0,2,20,43.0,8,3,0
1254,2542,0,0,2,20,45.0,16,1,0
1255,2542,0,0,2,20,48.0,9,2,0
1256,2542,0,0,2,20,55.0,4,2,0
1257,2541,0,0,2,30,26.0,29,3,0
1258,2542,0,0,2,30,36.0,21,2,0
1259,2542,0,0,2,30,37.0,16,3,0
1260,2542,0,0,2,30,47.0,6,3,0
1261,2541,0,0,2,40,22.0,31,2,0
1262,2541,0,0,2,40,34.0,19,2,0
1263,2542,0,0,2,40,50.0,0,1,0
1264,2541,0,0,2,50,51.0,4,3,0
1266,2541,0,0,2,50,40.0,14,2,1
1267,2688,0,0,2,10,44.0,17,2,0
1268,2688,0,0,2,15,36.0,10,3,0
1269,2688,0,0,2,20,29.0,24,2,0
1270,2688,0,0,2,20,39.0,25,1,0
1271,2688,0,0,2,20,44.0,13,2,0
1272,2688,0,0,2,30,38.0,17,1,0
1275,2687,0,0,2,40,60.0,2,1,0
1276,2688,0,0,2,15,52.0,5,2,1
1277,2688,0,0,2,10,28.0,27,2,1
1278,2688,0,0,2,20,29.0,25,1,1
1279,2840,0,0,2,5,33.0,15,2,0
1280,2840,0,0,2,20,25.0,11,2,0
1281,2840,0,0,2,20,31.0,24,2,0
1282,2840,0,0,2,20,32.0,21,2,0
1283,2840,0,0,2,20,35.0,18,2,0
1284,2840,0,0,2,40,27.0,30,1,0
1286,2840,0,0,2,50,41.0,20,1,0
1287,2840,0,0,2,40,36.0,17,3,1
1288,2840,0,0,2,20,55.0,4,3,1
1289,2840,0,0,2,40,15.0,13,2,1
1291,2999,0,0,2,10,10.0,44,2,0
1292,2999,0,0,2,20,14.0,26,1,0
1293,2999,0,0,2,40,23.0,34,2,0
1294,2999,0,0,2,60,48.0,14,1,0
1295,3165,0,0,2,5,55.0,12,1,0
1296,3164,0,0,2,15,21.0,37,1,0
1297,3165,0,0,2,15,26.0,31,2,0
1298,3164,0,0,2,15,37.0,20,3,0
1299,3164,0,0,2,20,23.0,37,2,0
1300,3164,0,0,2,20,30.0,33,2,0
1301,3164,0,0,2,20,35.0,20,1,0
1302,3164,0,0,2,20,52.0,5,2,0
1303,3165,0,0,2,30,47.0,12,1,0
1304,3164,0,0,2,20,40.0,15,3,1
1305,3165,0,0,2,50,55.0,5,2,1
1306,3165,0,0,2,60,42.0,13,2,1
1307,3337,0,0,2,10,18.0,41,2,0
1308,3337,0,0,2,10,37.0,25,1,0
1309,3337,0,0,2,20,21.0,35,2,0
1311,3337,0,0,2,40,49.0,8,2,0
1312,3337,0,0,2,20,30.0,30,2,1
1313,3337,0,0,2,15,21.0,37,3,1
1314,3336,0,0,2,20,46.0,16,2,1
1315,3336,0,0,2,60,50.0,14,1,1
1316,3337,0,0,2,10,51.0,3,2,1
1317,3516,0,0,2,5,20.0,22,2,0
1318,3516,0,0,2,5,40.0,12,1,0
1320,3515,0,0,2,60,54.0,11,1,0
1321,3516,0,0,2,30,38.0,19,1,1
1322,3515,0,0,2,5,48.0,15,1,1
1323,3516,0,0,2,10,17.0,29,3,1
1324,3516,0,0,2,60,10.0,47,2,1
1325,3516,0,0,2,10,45.0,17,2,1
1326,3516,0,0,2,25,9.0,46,2,1
1327,3516,0,0,2,20,50.0,13,2,2
1328,3702,0,0,2,50,48.0,20,2,0
1329,3702,0,0,2,10,10.0,47,1,0
1330,3702,0,0,2,20,28.0,25,1,0
1331,3702,0,0,2,20,34.0,23,3,0
1332,3702,0,0,2,30,35.0,18,3,0
1333,3702,0,0,2,20,50.0,13,2,1
1334,3702,0,0,2,40,44.0,20,2,1
1335,3702,0,0,2,10,32.0,32,2,1
1336,3702,0,0,2,20,37.0,21,1,1
1337,3702,0,0,2,40,24.0,40,2,1
1338,3702,0,0,2,40,30.0,27,2,1
1339,3702,0,0,2,30,56.0,12,2,2
1340,3702,0,0,2,30,52.0,10,2,2
1341,3895,0,0,2,15,39.0,23,1,0
1342,3895,0,0,2,20,48.0,14,2,0
1343,3895,0,0,2,40,35.0,27,2,0
1345,3895,0,0,2,20,40.0,27,1,1
