,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
469,SCROP80514,1478,0,1,2,30,13.0,29,2,0
470,SCROP80515,1478,0,1,2,30,32.0,2,3,0
471,SCROP80516,1478,0,1,2,40,44.0,2,2,0
472,SCROP80517,1478,0,1,2,45,29.0,14,3,0
473,SCROP80518,1478,0,1,2,60,31.0,14,3,0
474,SCROP80519,1478,0,1,2,60,37.0,5,1,0
475,SCROP80521,1478,0,1,2,40,10.0,13,1,0
476,SCROP80522,1478,0,1,2,20,30.0,14,2,0
477,SCROP80523,1478,0,1,2,30,35.0,6,2,0
478,SCROP80524,1478,0,1,2,20,32.0,12,3,0
479,SCROP80525,1576,0,1,2,5,12.0,25,2,0
480,SCROP80526,1576,0,1,2,5,30.0,18,1,0
481,SCROP80527,1575,0,1,2,10,7.0,28,2,0
482,SCROP80529,1576,0,1,2,10,20.0,26,1,0
483,SCROP80530,1576,0,1,2,10,26.0,19,2,0
484,SCROP80531,1575,0,1,2,15,41.0,6,2,0
485,SCROP80532,1576,0,1,2,20,14.0,28,2,0
486,SCROP80533,1576,0,1,2,20,29.0,10,2,0
487,SCROP80534,1575,0,1,2,20,29.0,13,2,0
488,SCROP80535,1576,0,1,2,20,35.0,13,1,0
489,SCROP80536,1575,0,1,2,20,36.0,2,2,0
490,SCROP80538,1576,0,1,2,30,22.0,18,1,0
491,SCROP80540,1575,0,1,2,30,37.0,4,2,0
492,SCROP80541,1575,0,1,2,40,9.0,28,2,0
493,SCROP80542,1575,0,1,2,40,15.0,26,3,0
494,SCROP80543,1575,0,1,2,60,36.0,12,2,0
495,SCROP80544,1576,0,1,2,60,40.0,5,1,0
496,SCROP80545,1576,0,1,2,20,42.0,7,2,0
497,SCROP80546,1575,0,1,2,40,39.0,3,3,0
498,SCROP80547,1576,0,1,2,30,35.0,11,2,0
499,SCROP80548,1576,0,1,2,80,28.0,20,2,0
500,SCROP80549,1678,0,1,2,25,32.0,12,3,0
501,SCROP80551,1678,0,1,2,5,14.0,33,3,0
502,SCROP80552,1678,0,1,2,5,40.0,4,2,0
503,SCROP80553,1678,0,1,2,10,5.0,34,2,0
504,SCROP80554,1678,0,1,2,10,15.0,32,1,0
505,SCROP80555,1678,0,1,2,10,20.0,28,2,0
506,SCROP80556,1678,0,1,2,10,26.0,27,1,0
507,SCROP80557,1678,0,1,2,10,30.0,13,2,0
508,SCROP80558,1678,0,1,2,15,14.0,34,2,0
509,SCROP80559,1678,0,1,2,15,30.0,18,1,0
510,SCROP80560,1678,0,1,2,20,9.0,33,1,0
511,SCROP80561,1678,0,1,2,20,42.0,7,2,0
512,SCROP80562,1678,0,1,2,20,48.0,1,3,0
513,SCROP80563,1678,0,1,2,25,29.0,17,2,0
514,SCROP80564,1678,0,1,2,30,16.0,30,3,0
515,SCROP80565,1678,0,1,2,30,19.0,19,3,0
516,SCROP80567,1678,0,1,2,30,26.0,14,3,0
517,SCROP80568,1678,0,1,2,30,34.0,12,1,0
518,SCROP80569,1678,0,1,2,30,41.0,6,2,0
519,SCROP80570,1678,0,1,2,30,41.0,10,2,0
520,SCROP80571,1678,0,1,2,35,20.0,23,2,0
521,SCROP80572,1678,0,1,2,40,24.0,22,2,0
522,SCROP80573,1678,0,1,2,40,31.0,17,3,0
523,SCROP80574,1678,0,1,2,40,33.0,4,2,0
524,SCROP80575,1678,0,1,2,40,36.0,2,2,0
525,SCROP80576,1678,0,1,2,60,33.0,13,2,0
526,SCROP80577,1678,0,1,2,40,22.0,20,2,0
527,SCROP80578,1785,0,1,2,10,20.0,15,2,0
528,SCROP80579,1785,0,1,2,10,35.0,10,3,0
529,SCROP80581,1785,0,1,2,15,17.0,18,2,0
530,SCROP80582,1785,0,1,2,15,22.0,25,2,0
531,SCROP80583,1785,0,1,2,15,37.0,11,1,0
532,SCROP80584,1785,0,1,2,20,38.0,15,2,0
533,SCROP80585,1785,0,1,2,25,9.0,35,1,0
534,SCROP80586,1785,0,1,2,30,23.0,30,2,0
535,SCROP80587,1786,0,1,2,30,28.0,18,1,0
536,SCROP80588,1786,0,1,2,40,27.0,15,1,0
537,SCROP80589,1786,0,1,2,40,32.0,10,1,0
538,SCROP80590,1785,0,1,2,40,35.0,14,1,0
539,SCROP80591,1785,0,1,2,40,35.0,15,2,0
540,SCROP80592,1786,0,1,2,40,51.0,0,3,0
541,SCROP80594,1785,0,1,2,50,44.0,1,3,0
542,SCROP80595,1786,0,1,2,60,30.0,18,2,0
543,SCROP80596,1786,0,1,2,60,42.0,5,2,0
544,SCROP80597,1785,0,1,2,30,36.0,9,1,0
545,SCROP80598,1785,0,1,2,15,27.0,22,1,0
546,SCROP80600,1898,0,1,2,10,11.0,30,2,0
547,SCROP80601,1898,0,1,2,20,15.0,32,2,0
548,SCROP80602,1898,0,1,2,20,20.0,23,3,0
549,SCROP80603,1898,0,1,2,20,30.0,20,2,0
550,SCROP80604,1898,0,1,2,20,32.0,16,2,0
551,SCROP80605,1898,0,1,2,20,33.0,5,2,0
552,SCROP80606,1898,0,1,2,20,35.0,15,3,0
553,SCROP80607,1898,0,1,2,30,11.0,36,2,0
554,SCROP80608,1898,0,1,2,30,20.0,25,1,0
555,SCROP80609,1898,0,1,2,30,25.0,14,2,0
556,SCROP80610,1898,0,1,2,30,25.0,21,2,0
557,SCROP80612,1898,0,1,2,35,20.0,18,1,0
558,SCROP80613,1898,0,1,2,40,16.0,29,2,0
559,SCROP80614,1898,0,1,2,40,20.0,11,2,0
560,SCROP80615,1898,0,1,2,40,31.0,13,1,0
561,SCROP80616,1898,0,1,2,40,32.0,16,2,0
562,SCROP80617,1898,0,1,2,40,39.0,11,3,0
563,SCROP80618,1898,0,1,2,40,40.0,9,1,0
564,SCROP80619,1898,0,1,2,60,31.0,12,2,0
565,SCROP80620,1898,0,1,2,20,20.0,20,2,0
566,SCROP80621,1898,0,1,2,20,27.0,21,1,0
567,SCROP80623,2015,0,1,2,20,38.0,5,2,0
568,SCROP80624,2016,0,1,2,5,30.0,12,3,0
569,SCROP80625,2016,0,1,2,5,39.0,12,2,0
570,SCROP80626,2015,0,1,2,10,10.0,37,1,0
571,SCROP80629,2015,0,1,2,20,14.0,35,1,0
572,SCROP80630,2015,0,1,2,20,16.0,32,1,0
573,SCROP80631,2016,0,1,2,20,20.0,25,2,0
574,SCROP80632,2015,0,1,2,20,27.0,18,1,0
575,SCROP80633,2015,0,1,2,20,29.0,19,1,0
576,SCROP80635,2015,0,1,2,30,8.0,37,3,0
577,SCROP80636,2015,0,1,2,30,15.0,32,3,0
578,SCROP80637,2016,0,1,2,30,36.0,13,3,0
579,SCROP80638,2015,0,1,2,30,40.0,2,2,0
580,SCROP80639,2015,0,1,2,30,48.0,3,1,0
581,SCROP80641,2016,0,1,2,40,33.0,18,3,0
582,SCROP80642,2016,0,1,2,40,38.0,3,2,0
583,SCROP80643,2015,0,1,2,40,50.0,6,1,0
584,SCROP80644,2015,0,1,2,50,28.0,21,1,0
585,SCROP80645,2015,0,1,2,50,39.0,11,2,0
586,SCROP80646,2138,0,1,2,5,10.0,37,1,0
587,SCROP80647,2138,0,1,2,10,12.0,23,3,0
588,SCROP80650,2139,0,1,2,15,21.0,27,1,0
589,SCROP80651,2138,0,1,2,15,23.0,18,2,0
590,SCROP80653,2139,0,1,2,20,11.0,37,1,0
591,SCROP80654,2139,0,1,2,20,15.0,25,2,0
592,SCROP80655,2139,0,1,2,20,22.0,25,2,0
593,SCROP80656,2139,0,1,2,20,25.0,26,2,0
594,SCROP80657,2138,0,1,2,20,35.0,14,2,0
595,SCROP80659,2139,0,1,2,20,48.0,6,1,0
596,SCROP80661,2138,0,1,2,40,20.0,33,1,0
597,SCROP80662,2138,0,1,2,40,22.0,27,1,0
598,SCROP80663,2139,0,1,2,40,27.0,11,1,0
599,SCROP80664,2139,0,1,2,40,27.0,14,1,0
600,SCROP80666,2138,0,1,2,40,46.0,7,2,0
601,SCROP80667,2139,0,1,2,40,47.0,9,1,0
602,SCROP80668,2138,0,1,2,45,38.0,12,1,0
603,SCROP80669,2139,0,1,2,60,20.0,23,2,0
604,SCROP80670,2139,0,1,2,40,38.0,13,2,0
605,SCROP80671,2138,0,1,2,20,12.0,38,2,0
606,SCROP80672,2138,0,1,2,20,29.0,20,2,0
607,SCROP80673,2267,0,1,2,10,32.0,19,2,0
608,SCROP80674,2267,0,1,2,10,39.0,19,2,0
609,SCROP80675,2267,0,1,2,15,22.0,28,2,0
610,SCROP80676,2267,0,1,2,15,38.0,13,2,0
611,SCROP80678,2267,0,1,2,20,17.0,33,2,0
612,SCROP80679,2267,0,1,2,20,18.0,14,1,0
613,SCROP80680,2267,0,1,2,20,18.0,34,2,0
614,SCROP80681,2267,0,1,2,25,8.0,37,1,0
615,SCROP80682,2267,0,1,2,25,42.0,9,1,0
616,SCROP80683,2267,0,1,2,30,49.0,2,2,0
617,SCROP80684,2267,0,1,2,40,19.0,29,1,0
618,SCROP80685,2267,0,1,2,40,25.0,14,1,0
619,SCROP80687,2267,0,1,2,40,44.0,11,3,0
620,SCROP80688,2267,0,1,2,60,40.0,8,2,0
621,SCROP80689,2267,0,1,2,60,41.0,16,2,0
622,SCROP80690,2267,0,1,2,15,20.0,29,2,0
623,SCROP80691,2267,0,1,2,20,32.0,19,1,0
624,SCROP80692,2401,0,1,2,5,8.0,35,2,0
625,SCROP80693,2402,0,1,2,5,34.0,12,1,0
626,SCROP80694,2402,0,1,2,10,45.0,5,2,0
627,SCROP80695,2401,0,1,2,10,48.0,8,2,0
628,SCROP80696,2402,0,1,2,15,14.0,35,2,0
629,SCROP80697,2401,0,1,2,20,25.0,27,1,0
630,SCROP80698,2402,0,1,2,20,34.0,18,3,0
631,SCROP80699,2401,0,1,2,20,50.0,2,2,0
632,SCROP80700,2401,0,1,2,25,26.0,27,3,0
633,SCROP80701,2401,0,1,2,25,33.0,11,2,0
634,SCROP80702,2401,0,1,2,30,19.0,40,3,0
635,SCROP80703,2401,0,1,2,30,50.0,4,2,0
636,SCROP80704,2402,0,1,2,40,30.0,24,1,0
637,SCROP80706,2401,0,1,2,50,38.0,22,1,0
638,SCROP80707,2401,0,1,2,55,43.0,8,2,0
639,SCROP80708,2401,0,1,2,60,30.0,25,1,0
640,SCROP80709,2402,0,1,2,60,41.0,15,1,0
641,SCROP80710,2401,0,1,2,15,17.0,35,2,0
642,SCROP80711,2402,0,1,2,40,15.0,36,2,0
643,SCROP80712,2402,0,1,2,50,5.0,35,2,0
644,SCROP80714,2542,0,1,2,5,14.0,35,3,0
645,SCROP80715,2541,0,1,2,10,11.0,24,2,0
646,SCROP80717,2541,0,1,2,15,5.0,31,3,0
647,SCROP80718,2541,0,1,2,15,35.0,17,1,0
648,SCROP80719,2542,0,1,2,15,45.0,9,2,0
649,SCROP80720,2541,0,1,2,20,25.0,25,2,0
650,SCROP80721,2541,0,1,2,20,32.0,18,2,0
651,SCROP80722,2541,0,1,2,20,34.0,13,2,0
652,SCROP80723,2541,0,1,2,25,49.0,6,1,0
653,SCROP80724,2541,0,1,2,30,45.0,7,1,0
654,SCROP80725,2542,0,1,2,35,6.0,41,2,0
655,SCROP80726,2542,0,1,2,40,16.0,38,1,0
656,SCROP80727,2542,0,1,2,40,30.0,31,1,0
657,SCROP80729,2541,0,1,2,60,39.0,14,2,0
658,SCROP80730,2542,0,1,2,30,39.0,7,3,0
659,SCROP80731,2688,0,1,2,10,30.0,14,3,0
660,SCROP80732,2687,0,1,2,15,14.0,36,2,0
661,SCROP80733,2688,0,1,2,15,38.0,14,1,0
662,SCROP80734,2687,0,1,2,15,51.0,0,3,0
663,SCROP80735,2688,0,1,2,20,27.0,22,2,0
664,SCROP80736,2688,0,1,2,20,43.0,7,1,0
665,SCROP80737,2688,0,1,2,20,44.0,7,3,0
666,SCROP80739,2688,0,1,2,30,22.0,16,2,0
667,SCROP80741,2688,0,1,2,40,36.0,13,2,0
668,SCROP80742,2688,0,1,2,45,23.0,32,1,0
669,SCROP80743,2688,0,1,2,60,30.0,19,2,0
670,SCROP80744,2840,0,1,2,40,44.0,20,1,0
671,SCROP80745,2840,0,1,2,10,40.0,10,1,0
672,SCROP80746,2840,0,1,2,15,41.0,12,3,0
673,SCROP80747,2840,0,1,2,20,33.0,22,2,0
674,SCROP80748,2840,0,1,2,20,40.0,11,3,0
675,SCROP80750,2840,0,1,2,20,50.0,1,2,0
676,SCROP80751,2840,0,1,2,30,24.0,30,2,0
677,SCROP80752,2840,0,1,2,30,50.0,6,2,0
678,SCROP80753,2840,0,1,2,40,36.0,17,2,0
679,SCROP80754,2840,0,1,2,50,21.0,34,1,0
680,SCROP80755,2840,0,1,2,20,31.0,21,2,0
681,SCROP80756,2840,0,1,2,20,33.0,20,1,0
682,SCROP80757,2999,0,1,2,10,10.0,40,2,0
683,SCROP80758,2999,0,1,2,20,13.0,44,2,0
684,SCROP80759,2999,0,1,2,20,17.0,29,2,0
685,SCROP80760,2999,0,1,2,20,23.0,35,1,0
686,SCROP80761,2999,0,1,2,20,45.0,14,1,0
687,SCROP80763,2999,0,1,2,20,50.0,2,2,0
688,SCROP80764,2999,0,1,2,40,11.0,41,2,0
689,SCROP80765,2999,0,1,2,40,43.0,14,2,0
690,SCROP80766,3165,0,1,2,10,20.0,25,1,0
691,SCROP80767,3164,0,1,2,15,15.0,35,2,0
692,SCROP80768,3164,0,1,2,15,30.0,22,1,0
693,SCROP80770,3164,0,1,2,20,24.0,35,1,0
694,SCROP80771,3164,0,1,2,20,30.0,20,2,0
695,SCROP80772,3164,0,1,2,20,35.0,19,3,0
696,SCROP80773,3165,0,1,2,20,40.0,17,2,0
697,SCROP80774,3164,0,1,2,30,48.0,7,1,0
698,SCROP80777,3164,0,1,2,40,35.0,18,2,0
699,SCROP80778,3164,0,1,2,40,50.0,5,2,0
700,SCROP80779,3164,0,1,2,40,40.0,14,3,0
701,SCROP80780,3165,0,1,2,10,52.0,6,2,0
702,SCROP80781,3164,0,1,2,30,35.0,12,2,0
703,SCROP80782,3336,0,1,2,10,7.0,42,1,0
704,SCROP80783,3337,0,1,2,10,41.0,16,2,0
705,SCROP80784,3337,0,1,2,20,42.0,16,1,0
706,SCROP80785,3336,0,1,2,40,31.0,24,2,0
707,SCROP80786,3337,0,1,2,40,41.0,19,2,0
708,SCROP80787,3337,0,1,2,40,31.0,23,2,0
709,SCROP80788,3337,0,1,2,80,36.0,10,3,0
710,SCROP80789,3516,0,1,2,20,11.0,44,1,0
711,SCROP80790,3516,0,1,2,20,15.0,44,2,0
712,SCROP80791,3515,0,1,2,20,43.0,13,2,0
713,SCROP80792,3516,0,1,2,50,42.0,24,2,0
714,SCROP80794,3702,0,1,2,20,10.0,48,2,0
715,SCROP80796,3702,0,1,2,30,29.0,21,3,0
716,SCROP80797,3702,0,1,2,20,46.0,16,2,0
717,SCROP80798,3895,0,1,2,20,36.0,25,2,0
718,SCROP80799,3895,0,1,2,20,51.0,11,2,0
719,SCROP80800,4096,0,1,2,10,47.0,15,2,0
720,SCROP80802,150,1,0,2,40,16.0,1,1,0
721,SCROP80803,168,1,0,2,20,16.0,5,3,0
722,SCROP80805,168,1,0,2,40,16.0,5,2,0
723,SCROP80806,188,1,0,2,15,15.0,7,2,0
724,SCROP80808,232,1,0,2,10,5.0,2,2,0
725,SCROP80809,232,1,0,2,40,23.0,2,2,0
726,SCROP80811,256,1,0,2,10,14.0,2,2,0
727,SCROP80812,256,1,0,2,20,19.0,5,1,0
728,SCROP80813,256,1,0,2,40,16.0,5,1,0
729,SCROP80814,256,1,0,2,40,19.0,8,2,0
730,SCROP80815,257,1,0,2,70,23.0,5,2,0
731,SCROP80816,283,1,0,2,20,22.0,4,2,0
732,SCROP80817,283,1,0,2,30,19.0,6,2,0
733,SCROP80818,283,1,0,2,30,27.0,0,1,0
734,SCROP80819,311,1,0,2,10,16.0,10,1,0
735,SCROP80820,311,1,0,2,30,20.0,1,2,0
736,SCROP80821,312,1,0,2,40,20.0,10,2,0
737,SCROP80822,311,1,0,2,60,20.0,4,2,0
738,SCROP80823,342,1,0,2,5,22.0,4,1,0
739,SCROP80824,342,1,0,2,10,17.0,6,2,0
740,SCROP80825,342,1,0,2,15,17.0,6,2,0
741,SCROP80826,342,1,0,2,20,19.0,6,2,0
742,SCROP80827,342,1,0,2,20,27.0,3,3,0
743,SCROP80830,375,1,0,2,10,15.0,13,1,0
744,SCROP80831,375,1,0,2,10,22.0,4,2,0
745,SCROP80832,375,1,0,2,20,20.0,3,2,0
746,SCROP80833,375,1,0,2,20,25.0,0,2,0
747,SCROP80834,375,1,0,2,20,28.0,2,2,0
748,SCROP80835,375,1,0,2,20,29.0,0,3,0
749,SCROP80836,375,1,0,2,25,26.0,0,2,0
750,SCROP80837,375,1,0,2,30,9.0,12,2,0
751,SCROP80838,375,1,0,2,30,29.0,2,2,0
752,SCROP80839,411,1,0,2,5,20.0,9,1,0
753,SCROP80840,410,1,0,2,10,18.0,5,2,0
754,SCROP80843,448,1,0,2,10,7.0,4,2,0
755,SCROP80844,448,1,0,2,10,15.0,10,3,0
756,SCROP80845,448,1,0,2,10,26.0,7,2,0
757,SCROP80846,448,1,0,2,15,24.0,2,2,0
758,SCROP80847,448,1,0,2,20,6.0,16,2,0
759,SCROP80851,488,1,0,2,15,32.0,0,3,0
760,SCROP80852,488,1,0,2,20,13.0,9,1,0
761,SCROP80854,488,1,0,2,30,19.0,13,2,0
762,SCROP80855,489,1,0,2,30,21.0,2,1,0
763,SCROP80857,488,1,0,2,30,23.0,7,2,0
764,SCROP80858,488,1,0,2,40,13.0,15,1,0
765,SCROP80859,488,1,0,2,40,29.0,2,2,0
766,SCROP80860,488,1,0,2,40,34.0,2,2,0
767,SCROP80861,488,1,0,2,45,31.0,0,2,0
768,SCROP80862,489,1,0,2,60,27.0,3,3,0
769,SCROP80863,531,1,0,2,5,6.0,13,1,0
770,SCROP80864,531,1,0,2,10,17.0,16,2,0
771,SCROP80865,531,1,0,2,15,22.0,0,2,0
772,SCROP80866,531,1,0,2,15,29.0,2,2,0
773,SCROP80867,531,1,0,2,15,29.0,3,2,0
774,SCROP80868,531,1,0,2,20,10.0,10,1,0
775,SCROP80869,531,1,0,2,25,16.0,14,2,0
776,SCROP80870,531,1,0,2,30,15.0,12,1,0
777,SCROP80872,531,1,0,2,50,23.0,11,1,0
778,SCROP80873,531,1,0,2,60,31.0,1,3,0
779,SCROP80874,531,1,0,2,40,13.0,14,1,0
780,SCROP80875,577,1,0,2,5,13.0,19,1,0
781,SCROP80876,577,1,0,2,5,18.0,11,2,0
782,SCROP80877,577,1,0,2,10,7.0,7,1,0
783,SCROP80878,577,1,0,2,10,16.0,14,2,0
784,SCROP80879,577,1,0,2,15,7.0,19,2,0
785,SCROP80880,577,1,0,2,20,17.0,3,2,0
786,SCROP80881,577,1,0,2,20,18.0,16,2,0
787,SCROP80882,577,1,0,2,20,20.0,9,2,0
788,SCROP80883,577,1,0,2,20,29.0,6,2,0
789,SCROP80884,577,1,0,2,30,23.0,10,1,0
790,SCROP80885,577,1,0,2,40,20.0,10,3,0
791,SCROP80886,625,1,0,2,5,10.0,20,2,0
792,SCROP80887,625,1,0,2,10,10.0,7,1,0
793,SCROP80888,625,1,0,2,10,10.0,14,1,0
794,SCROP80889,625,1,0,2,15,17.0,15,1,0
795,SCROP80890,625,1,0,2,15,30.0,2,3,0
796,SCROP80891,625,1,0,2,20,22.0,7,2,0
797,SCROP80892,626,1,0,2,20,23.0,13,2,0
798,SCROP80893,626,1,0,2,30,31.0,4,2,0
799,SCROP80894,626,1,0,2,30,35.0,0,1,0
800,SCROP80895,626,1,0,2,45,29.0,1,1,0
801,SCROP80896,677,1,0,2,15,22.0,12,2,0
802,SCROP80897,677,1,0,2,10,23.0,11,2,0
803,SCROP80898,677,1,0,2,10,24.0,2,1,0
804,SCROP80899,677,1,0,2,10,25.0,3,3,0
805,SCROP80900,677,1,0,2,15,11.0,18,2,0
806,SCROP80902,677,1,0,2,20,20.0,7,2,0
807,SCROP80903,677,1,0,2,20,22.0,5,2,0
808,SCROP80904,677,1,0,2,30,22.0,15,2,0
809,SCROP80905,677,1,0,2,60,22.0,13,1,0
810,SCROP80906,732,1,0,2,5,6.0,22,1,0
811,SCROP80907,732,1,0,2,5,25.0,9,2,0
812,SCROP80908,732,1,0,2,10,16.0,17,2,0
813,SCROP80909,731,1,0,2,10,22.0,12,2,0
814,SCROP80910,731,1,0,2,10,25.0,7,1,0
815,SCROP80911,732,1,0,2,20,14.0,16,2,0
816,SCROP80912,732,1,0,2,20,25.0,3,2,0
817,SCROP80913,732,1,0,2,20,32.0,1,2,0
818,SCROP80915,732,1,0,2,20,37.0,0,2,0
819,SCROP80916,731,1,0,2,30,17.0,14,1,0
820,SCROP80917,731,1,0,2,30,24.0,12,2,0
821,SCROP80919,732,1,0,2,40,14.0,20,3,0
822,SCROP80920,731,1,0,2,40,24.0,15,2,0
823,SCROP80921,789,1,0,2,10,17.0,15,1,0
824,SCROP80922,790,1,0,2,10,30.0,7,2,0
825,SCROP80923,790,1,0,2,15,20.0,8,1,0
826,SCROP80924,790,1,0,2,20,18.0,15,3,0
827,SCROP80925,789,1,0,2,20,32.0,3,2,0
828,SCROP80926,789,1,0,2,40,25.0,8,1,0
829,SCROP80927,789,1,0,2,40,26.0,0,2,0
830,SCROP80928,789,1,0,2,40,34.0,2,1,0
831,SCROP80929,851,1,0,2,10,30.0,6,2,0
832,SCROP80930,851,1,0,2,10,35.0,3,1,0
833,SCROP80931,851,1,0,2,15,18.0,1,2,0
834,SCROP80932,851,1,0,2,15,26.0,15,2,0
835,SCROP80933,851,1,0,2,20,5.0,7,3,0
836,SCROP80934,851,1,0,2,20,18.0,4,2,0
837,SCROP80935,850,1,0,2,20,19.0,21,1,0
838,SCROP80936,851,1,0,2,20,37.0,2,2,0
839,SCROP80937,851,1,0,2,25,35.0,5,3,0
840,SCROP80938,851,1,0,2,30,20.0,14,2,0
841,SCROP80939,851,1,0,2,40,21.0,15,2,0
842,SCROP80940,851,1,0,2,40,33.0,6,1,0
843,SCROP80942,851,1,0,2,60,35.0,3,2,0
844,SCROP80943,851,1,0,2,10,22.0,12,2,0
845,SCROP80944,915,1,0,2,5,10.0,15,2,0
846,SCROP80945,915,1,0,2,5,20.0,16,1,0
847,SCROP80946,915,1,0,2,10,10.0,24,2,0
848,SCROP80947,915,1,0,2,10,25.0,2,2,0
849,SCROP80948,915,1,0,2,20,19.0,14,2,0
850,SCROP80949,915,1,0,2,20,26.0,6,1,0
851,SCROP80950,915,1,0,2,20,33.0,3,1,0
852,SCROP80951,916,1,0,2,20,33.0,7,2,0
853,SCROP80952,915,1,0,2,20,35.0,5,2,0
854,SCROP80953,916,1,0,2,30,13.0,23,2,0
855,SCROP80954,916,1,0,2,30,21.0,0,1,0
856,SCROP80956,915,1,0,2,40,35.0,6,1,0
857,SCROP80957,984,1,0,2,5,20.0,16,3,0
858,SCROP80958,984,1,0,2,10,5.0,26,2,0
859,SCROP80959,984,1,0,2,10,22.0,16,3,0
860,SCROP80960,984,1,0,2,15,15.0,16,2,0
861,SCROP80961,984,1,0,2,15,16.0,14,1,0
862,SCROP80962,984,1,0,2,15,23.0,4,1,0
863,SCROP80963,984,1,0,2,20,31.0,13,3,0
864,SCROP80965,984,1,0,2,25,35.0,2,3,0
865,SCROP80966,984,1,0,2,30,25.0,13,3,0
866,SCROP80967,984,1,0,2,45,12.0,25,2,0
867,SCROP80969,984,1,0,2,50,36.0,2,2,0
868,SCROP80970,984,1,0,2,60,24.0,14,2,0
869,SCROP80971,984,1,0,2,20,34.0,4,3,0
870,SCROP80972,1056,1,0,2,5,11.0,22,2,0
871,SCROP80973,1056,1,0,2,10,10.0,25,2,0
872,SCROP80974,1056,1,0,2,10,32.0,4,2,0
873,SCROP80975,1056,1,0,2,10,35.0,4,1,0
874,SCROP80976,1056,1,0,2,10,37.0,5,3,0
875,SCROP80977,1056,1,0,2,20,19.0,20,2,0
876,SCROP80978,1056,1,0,2,20,24.0,16,2,0
877,SCROP80980,1056,1,0,2,20,34.0,7,2,0
878,SCROP80981,1056,1,0,2,30,33.0,7,2,0
879,SCROP80982,1056,1,0,2,40,26.0,1,2,0
880,SCROP80983,1056,1,0,2,60,18.0,22,3,0
881,SCROP80984,1056,1,0,2,60,43.0,0,1,0
882,SCROP80985,1056,1,0,2,60,17.0,22,2,0
883,SCROP80986,1132,1,0,2,5,10.0,2,2,0
884,SCROP80987,1132,1,0,2,5,16.0,26,1,0
885,SCROP80988,1132,1,0,2,10,11.0,27,1,0
886,SCROP80989,1132,1,0,2,10,23.0,16,1,0
887,SCROP80990,1132,1,0,2,10,30.0,11,1,0
888,SCROP80991,1132,1,0,2,15,21.0,21,2,0
889,SCROP80992,1132,1,0,2,15,29.0,3,3,0
890,SCROP80993,1132,1,0,2,20,16.0,21,1,0
891,SCROP80994,1132,1,0,2,20,39.0,4,1,0
892,SCROP80995,1132,1,0,2,60,31.0,10,3,0
893,SCROP80996,1132,1,0,2,60,33.0,4,1,0
894,SCROP80999,1212,1,0,2,10,5.0,19,2,0
895,SCROP81000,1212,1,0,2,15,11.0,25,1,0
896,SCROP81001,1212,1,0,2,15,29.0,10,2,0
897,SCROP81002,1212,1,0,2,15,31.0,10,1,0
898,SCROP81003,1212,1,0,2,15,33.0,10,1,0
899,SCROP81004,1212,1,0,2,20,10.0,25,2,0
900,SCROP81005,1212,1,0,2,20,19.0,20,3,0
901,SCROP81006,1212,1,0,2,20,23.0,16,1,0
902,SCROP81007,1212,1,0,2,20,24.0,20,2,0
903,SCROP81008,1212,1,0,2,20,30.0,9,2,0
904,SCROP81009,1212,1,0,2,20,32.0,8,1,0
905,SCROP81010,1212,1,0,2,20,35.0,9,2,0
906,SCROP81011,1296,1,0,2,5,14.0,29,2,0
907,SCROP81012,1297,1,0,2,5,40.0,1,1,0
908,SCROP81013,1297,1,0,2,10,10.0,4,3,0
909,SCROP81014,1297,1,0,2,10,14.0,18,2,0
910,SCROP81015,1296,1,0,2,10,27.0,12,1,0
911,SCROP81016,1296,1,0,2,10,47.0,3,3,0
912,SCROP81017,1297,1,0,2,15,15.0,26,2,0
913,SCROP81018,1297,1,0,2,15,16.0,20,1,0
914,SCROP81019,1297,1,0,2,20,10.0,10,2,0
915,SCROP81020,1296,1,0,2,20,12.0,18,2,0
916,SCROP81021,1296,1,0,2,20,12.0,21,1,0
917,SCROP81022,1296,1,0,2,20,17.0,23,2,0
918,SCROP81023,1296,1,0,2,20,20.0,8,1,0
919,SCROP81024,1297,1,0,2,20,28.0,14,1,0
920,SCROP81025,1297,1,0,2,20,34.0,9,1,0
921,SCROP81027,1297,1,0,2,20,43.0,2,1,0
922,SCROP81028,1296,1,0,2,25,40.0,0,2,0
923,SCROP81029,1297,1,0,2,30,23.0,20,2,0
924,SCROP81031,1296,1,0,2,40,37.0,3,2,0
925,SCROP81032,1296,1,0,2,40,37.0,9,2,0
926,SCROP81033,1297,1,0,2,10,44.0,0,1,0
927,SCROP81034,1385,1,0,2,10,10.0,21,2,0
928,SCROP81035,1385,1,0,2,10,32.0,11,2,0
929,SCROP81036,1385,1,0,2,10,33.0,11,1,0
930,SCROP81037,1385,1,0,2,10,40.0,4,2,0
931,SCROP81038,1385,1,0,2,15,5.0,26,2,0
932,SCROP81039,1385,1,0,2,15,32.0,5,2,0
933,SCROP81040,1385,1,0,2,20,14.0,28,1,0
934,SCROP81041,1385,1,0,2,20,23.0,21,3,0
935,SCROP81042,1385,1,0,2,20,24.0,0,3,0
936,SCROP81043,1385,1,0,2,20,26.0,16,1,0
