@relation Safra_2018_2019

@attribute Estimativa_de_Insetos real
@attribute Tipo_de_Cultivo {0,1}
@attribute Tipo_de_Solo {0,1}
@attribute Categoria_Pesticida {1,2,3}
@attribute Doses_Semana real
@attribute Semanas_Utilizando real
@attribute Semanas_Sem_Uso real
@attribute Temporada {1,2,3}
@attribute dano_na_plantacao {0,1,2}

@data
448,0,0,2,15,21,11,2,0
448,0,0,2,15,22,9,2,0
448,0,0,2,15,28,1,1,0
448,0,0,2,20,10,11,3,0
448,0,0,2,20,15,1,3,0
448,0,0,2,20,21,14,1,0
448,0,0,2,20,31,1,1,0
448,0,0,2,30,10,13,1,0
448,0,0,2,30,0,14,2,0
448,0,0,2,30,32,0,1,0
448,0,0,2,40,14,11,1,0
448,0,0,2,40,19,11,3,0
448,0,0,2,60,20,7,3,0
448,0,0,2,60,20,12,2,0
448,0,0,2,45,15,14,3,1
488,0,0,2,10,15,9,2,0
488,0,0,2,10,20,14,1,0
488,0,0,2,15,20,7,3,0
488,0,0,2,20,26,5,2,0
488,0,0,2,20,27,4,2,0
488,0,0,2,20,31,2,1,0
488,0,0,2,25,18,9,1,0
489,0,0,2,25,27,2,1,0
488,0,0,2,30,11,14,2,0
488,0,0,2,30,26,6,2,0
489,0,0,2,40,16,3,2,0
488,0,0,2,40,17,12,2,0
488,0,0,2,40,22,12,3,0
488,0,0,2,20,9,17,2,1
531,0,0,2,5,30,5,1,0
531,0,0,2,15,25,13,3,0
531,0,0,2,20,16,14,3,0
531,0,0,2,20,0,12,1,0
531,0,0,2,20,24,12,1,0
531,0,0,2,20,25,7,2,0
531,0,0,2,30,13,0,2,0
531,0,0,2,40,16,18,2,0
531,0,0,2,40,25,1,2,0
577,0,0,2,5,17,11,3,0
577,0,0,2,10,16,4,3,0
577,0,0,2,10,18,10,1,0
577,0,0,2,10,30,2,2,0
577,0,0,2,15,23,12,2,0
577,0,0,2,20,0,17,1,0
577,0,0,2,20,17,16,3,0
577,0,0,2,20,21,9,2,0
577,0,0,2,20,0,2,2,0
577,0,0,2,20,33,1,2,0
577,0,0,2,25,26,5,3,0
577,0,0,2,25,26,6,1,0
577,0,0,2,30,21,17,2,0
577,0,0,2,30,26,1,2,0
577,0,0,2,40,21,5,3,0
577,0,0,2,40,0,7,1,0
577,0,0,2,40,31,5,1,0
577,0,0,2,40,0,2,2,0
577,0,0,2,50,23,10,1,0
577,0,0,2,60,22,12,3,0
577,0,0,2,60,0,2,1,0
626,0,0,2,5,27,3,3,0
626,0,0,2,15,17,15,1,0
625,0,0,2,20,20,10,2,0
625,0,0,2,20,33,1,2,0
625,0,0,2,25,12,12,2,0
625,0,0,2,30,11,20,2,0
625,0,0,2,30,0,15,3,0
625,0,0,2,30,26,9,2,0
625,0,0,2,30,38,0,2,0
625,0,0,2,40,0,12,2,0
626,0,0,2,40,23,12,3,0
625,0,0,2,40,31,11,1,0
625,0,0,2,50,29,1,2,0
625,0,0,2,60,0,10,3,0
625,0,0,2,80,20,10,1,0
677,0,0,2,10,21,16,2,0
677,0,0,2,10,22,9,2,0
677,0,0,2,15,15,18,1,0
677,0,0,2,15,25,6,2,0
677,0,0,2,25,29,4,3,0
677,0,0,2,30,20,21,3,0
677,0,0,2,30,25,5,3,0
677,0,0,2,30,0,8,2,0
677,0,0,2,30,26,11,2,0
677,0,0,2,30,0,7,1,0
677,0,0,2,40,13,21,1,0
677,0,0,2,60,17,19,2,2
731,0,0,2,10,5,13,2,0
732,0,0,2,10,14,11,2,0
732,0,0,2,10,26,14,2,0
732,0,0,2,15,22,14,1,0
731,0,0,2,20,15,22,2,0
732,0,0,2,20,16,21,3,0
731,0,0,2,20,20,15,2,0
731,0,0,2,20,20,20,2,0
732,0,0,2,20,24,6,1,0
732,0,0,2,20,25,5,2,0
731,0,0,2,20,31,3,2,0
732,0,0,2,25,15,21,1,0
731,0,0,2,25,0,15,2,0
732,0,0,2,30,11,9,2,0
731,0,0,2,30,20,14,2,0
731,0,0,2,40,37,0,1,0
731,0,0,2,20,30,10,2,1
790,0,0,2,5,25,3,3,0
789,0,0,2,10,10,22,3,0
790,0,0,2,10,22,15,2,0
789,0,0,2,10,26,9,1,0
790,0,0,2,15,12,22,2,0
789,0,0,2,15,0,13,1,0
789,0,0,2,20,29,9,3,0
790,0,0,2,25,24,13,2,0
789,0,0,2,25,27,14,3,0
789,0,0,2,30,18,18,1,0
789,0,0,2,30,30,11,2,0
789,0,0,2,30,38,6,2,0
789,0,0,2,40,11,17,2,0
789,0,0,2,40,24,15,1,0
790,0,0,2,40,31,8,3,0
790,0,0,2,40,32,6,3,0
789,0,0,2,60,15,22,1,0
789,0,0,2,60,25,11,3,0
790,0,0,2,80,31,4,1,0
789,0,0,2,90,14,19,1,0
850,0,0,2,20,16,9,2,0
851,0,0,2,30,22,17,2,0
850,0,0,2,10,18,24,3,0
851,0,0,2,10,30,10,2,0
850,0,0,2,20,24,5,1,0
850,0,0,2,20,33,2,1,0
851,0,0,2,20,36,4,2,0
851,0,0,2,30,31,9,2,0
851,0,0,2,30,36,1,1,0
851,0,0,2,40,22,18,2,0
851,0,0,2,40,30,8,2,0
851,0,0,2,40,38,6,2,0
851,0,0,2,45,39,2,2,0
851,0,0,2,50,16,22,2,0
851,0,0,2,20,27,9,2,1
851,0,0,2,15,0,14,2,1
916,0,0,2,5,30,10,2,0
916,0,0,2,10,34,1,1,0
916,0,0,2,10,37,0,3,0
916,0,0,2,15,18,19,2,0
915,0,0,2,15,0,0,3,0
915,0,0,2,20,12,21,1,0
915,0,0,2,20,14,23,1,0
915,0,0,2,20,25,17,2,0
916,0,0,2,30,25,1,3,0
915,0,0,2,30,25,14,3,0
915,0,0,2,30,26,14,2,0
915,0,0,2,30,39,2,1,0
916,0,0,2,40,30,5,2,0
915,0,0,2,40,37,4,2,0
916,0,0,2,40,41,3,3,0
915,0,0,2,50,20,21,3,0
915,0,0,2,50,25,0,3,0
916,0,0,2,50,31,5,1,0
915,0,0,2,60,30,7,2,0
916,0,0,2,60,36,4,3,1
984,0,0,2,10,15,22,2,0
984,0,0,2,15,24,7,1,0
984,0,0,2,20,14,24,2,0
984,0,0,2,20,20,7,2,0
984,0,0,2,20,20,22,3,0
984,0,0,2,20,22,6,2,0
984,0,0,2,20,0,2,2,0
984,0,0,2,20,38,3,3,0
984,0,0,2,25,38,2,2,0
984,0,0,2,30,35,1,1,0
984,0,0,2,40,15,17,1,0
984,0,0,2,40,20,15,3,0
984,0,0,2,40,25,15,1,0
984,0,0,2,50,34,6,3,0
984,0,0,2,50,36,2,1,0
984,0,0,2,60,0,19,1,0
984,0,0,2,60,33,8,2,0
984,0,0,2,70,26,12,2,0
984,0,0,2,80,22,21,1,0
984,0,0,2,20,37,1,1,1
1056,0,0,2,10,15,3,3,0
1056,0,0,2,10,16,23,2,0
1056,0,0,2,10,30,7,2,0
1056,0,0,2,15,14,22,2,0
1056,0,0,2,15,19,22,3,0
1056,0,0,2,15,20,19,2,0
1056,0,0,2,20,9,15,1,0
1056,0,0,2,20,18,23,1,0
1056,0,0,2,20,19,18,1,0
1056,0,0,2,20,20,7,2,0
1056,0,0,2,20,22,8,1,0
1056,0,0,2,20,27,9,2,0
1056,0,0,2,20,29,20,2,0
1056,0,0,2,20,31,13,1,0
1056,0,0,2,20,32,17,2,0
1056,0,0,2,20,34,7,2,0
1056,0,0,2,20,39,0,2,0
1056,0,0,2,25,10,27,2,0
1056,0,0,2,25,0,14,2,0
1056,0,0,2,35,14,25,2,0
1056,0,0,2,35,24,17,1,0
1056,0,0,2,35,29,8,1,0
1056,0,0,2,40,20,20,2,0
1056,0,0,2,40,0,15,2,0
1056,0,0,2,40,34,6,1,0
1056,0,0,2,50,18,22,1,0
1056,0,0,2,50,25,20,1,0
1056,0,0,2,60,0,0,1,0
1056,0,0,2,20,17,22,2,1
1056,0,0,2,30,34,5,2,1
1056,0,0,2,20,20,9,2,1
1056,0,0,2,40,0,2,1,2
1132,0,0,2,40,0,15,2,0
1132,0,0,2,10,22,20,2,0
1132,0,0,2,10,35,11,3,0
1132,0,0,2,15,20,17,3,0
1132,0,0,2,15,28,5,3,0
1132,0,0,2,15,0,18,2,0
1132,0,0,2,20,11,27,1,0
1132,0,0,2,20,16,23,2,0
1132,0,0,2,20,18,25,3,0
1132,0,0,2,20,23,20,3,0
1132,0,0,2,20,25,12,2,0
1132,0,0,2,20,25,18,2,0
1132,0,0,2,20,28,13,1,0
1132,0,0,2,20,29,16,1,0
1132,0,0,2,20,29,17,1,0
1132,0,0,2,20,32,6,1,0
1132,0,0,2,20,39,4,3,0
1132,0,0,2,20,40,8,3,0
1132,0,0,2,20,41,3,3,0
1132,0,0,2,25,21,19,2,0
1132,0,0,2,25,28,14,2,0
1132,0,0,2,25,45,2,2,0
1132,0,0,2,30,17,23,1,0
1132,0,0,2,30,18,20,1,0
1132,0,0,2,30,27,10,2,0
1132,0,0,2,40,25,8,1,0
1132,0,0,2,40,33,8,2,0
1132,0,0,2,40,37,6,2,0
1132,0,0,2,40,0,1,2,0
1132,0,0,2,40,38,2,3,0
1132,0,0,2,45,30,13,1,0
1132,0,0,2,50,23,14,3,0
1132,0,0,2,60,23,14,1,0
1132,0,0,2,80,20,20,2,0
1132,0,0,2,40,37,5,2,1
1132,0,0,2,30,0,9,2,2
1212,0,0,2,5,13,19,2,0
1212,0,0,2,5,18,15,2,0
1212,0,0,2,5,20,20,1,0
1212,0,0,2,5,23,14,3,0
1212,0,0,2,10,0,12,3,0
1212,0,0,2,10,43,1,1,0
1212,0,0,2,15,22,20,2,0
1212,0,0,2,15,36,5,1,0
1212,0,0,2,20,0,19,3,0
1212,0,0,2,20,31,17,2,0
1212,0,0,2,25,30,11,1,0
1212,0,0,2,30,0,27,2,0
1212,0,0,2,30,38,2,2,0
1212,0,0,2,35,26,14,2,0
1212,0,0,2,40,28,15,2,0
1212,0,0,2,60,16,22,1,0
1212,0,0,2,60,0,6,2,0
1212,0,0,2,80,26,14,2,0
1212,0,0,2,40,23,15,2,1
1212,0,0,2,30,28,15,2,1
1296,0,0,2,20,20,23,2,0
1297,0,0,2,5,36,13,3,0
1297,0,0,2,5,38,5,2,0
1297,0,0,2,10,30,15,2,0
1296,0,0,2,10,48,2,2,0
1296,0,0,2,15,25,20,2,0
1296,0,0,2,15,35,2,2,0
1297,0,0,2,20,20,28,2,0
1296,0,0,2,20,30,9,2,0
1296,0,0,2,20,31,12,2,0
1297,0,0,2,20,50,2,3,0
1297,0,0,2,30,22,21,2,0
1296,0,0,2,30,34,10,2,0
1297,0,0,2,40,34,5,1,0
1297,0,0,2,50,40,7,2,0
1297,0,0,2,60,20,20,2,0
1296,0,0,2,80,41,4,2,0
1297,0,0,2,30,25,15,1,1
1296,0,0,2,80,36,10,1,1
1385,0,0,2,5,0,10,1,0
1385,0,0,2,10,24,22,2,0
1385,0,0,2,10,40,0,2,0
1385,0,0,2,15,14,26,2,0
1385,0,0,2,15,20,23,2,0
1385,0,0,2,15,30,21,2,0
1385,0,0,2,15,33,13,1,0
1385,0,0,2,15,37,2,1,0
1385,0,0,2,20,15,6,3,0
1385,0,0,2,20,16,29,1,0
1385,0,0,2,20,23,20,2,0
1385,0,0,2,20,24,16,1,0
1385,0,0,2,20,26,19,2,0
1385,0,0,2,20,30,13,2,0
1385,0,0,2,20,31,15,1,0
1385,0,0,2,20,37,8,2,0
1385,0,0,2,25,12,29,2,0
1385,0,0,2,25,24,21,2,0
1385,0,0,2,30,0,13,2,0
1385,0,0,2,40,26,13,2,0
1385,0,0,2,40,28,8,1,0
1385,0,0,2,40,29,16,2,0
1385,0,0,2,40,0,13,1,0
1385,0,0,2,50,15,21,1,0
1385,0,0,2,50,27,1,1,0
1385,0,0,2,60,38,10,2,0
1385,0,0,2,20,23,3,2,1
1385,0,0,2,30,24,19,2,1
1385,0,0,2,45,0,6,2,1
1385,0,0,2,20,37,13,2,1
1385,0,0,2,20,47,1,2,1
1478,0,0,2,5,15,12,2,0
1478,0,0,2,10,14,30,3,0
1478,0,0,2,10,28,22,1,0
1478,0,0,2,10,34,12,2,0
1478,0,0,2,15,30,15,2,0
1478,0,0,2,20,8,29,3,0
1478,0,0,2,20,17,23,1,0
1478,0,0,2,20,18,25,3,0
1478,0,0,2,20,41,7,2,0
1478,0,0,2,20,0,4,3,0
1478,0,0,2,25,29,11,2,0
1478,0,0,2,30,33,4,2,0
1478,0,0,2,30,39,9,2,0
1478,0,0,2,40,31,12,1,0
1478,0,0,2,45,30,15,2,0
1478,0,0,2,20,22,22,3,1
1478,0,0,2,30,0,4,2,2
1575,0,0,2,10,0,31,2,0
1576,0,0,2,10,21,27,1,0
1575,0,0,2,15,16,33,1,0
1576,0,0,2,15,28,15,2,0
1575,0,0,2,15,37,14,2,0
1575,0,0,2,20,33,8,1,0
1576,0,0,2,20,40,7,2,0
1575,0,0,2,25,39,8,2,0
1575,0,0,2,30,29,10,1,0
1575,0,0,2,40,10,32,3,0
1575,0,0,2,40,33,18,3,0
1576,0,0,2,40,37,10,2,0
1576,0,0,2,40,0,3,2,0
1575,0,0,2,60,23,20,2,0
1576,0,0,2,10,20,23,2,1
1576,0,0,2,30,0,16,3,1
1575,0,0,2,20,41,6,2,1
1678,0,0,2,20,13,28,2,0
1678,0,0,2,20,0,12,2,0
1678,0,0,2,20,28,21,2,0
1678,0,0,2,20,28,24,1,0
1678,0,0,2,20,29,21,2,0
1678,0,0,2,20,34,15,1,0
1678,0,0,2,30,0,1,2,0
1678,0,0,2,40,20,6,3,0
1678,0,0,2,40,27,17,2,0
1678,0,0,2,40,37,5,3,0
1678,0,0,2,40,40,2,3,0
1678,0,0,2,50,34,10,1,0
1678,0,0,2,80,39,17,3,0
1678,0,0,2,40,15,29,2,1
1678,0,0,2,15,15,24,1,1
1678,0,0,2,10,15,29,2,1
1678,0,0,2,5,26,23,3,1
1678,0,0,2,20,34,10,1,1
1786,0,0,2,10,30,25,2,0
1785,0,0,2,10,31,20,3,0
1785,0,0,2,10,0,7,2,0
1786,0,0,2,10,0,22,2,0
1785,0,0,2,10,47,3,3,0
1786,0,0,2,15,14,32,2,0
1786,0,0,2,15,28,22,3,0
1785,0,0,2,15,32,13,2,0
1785,0,0,2,20,26,20,2,0
1785,0,0,2,20,0,10,3,0
1785,0,0,2,20,36,16,1,0
1785,0,0,2,20,37,12,3,0
1785,0,0,2,20,43,4,1,0
1786,0,0,2,20,44,3,1,0
1785,0,0,2,20,45,4,1,0
1785,0,0,2,30,18,25,3,0
1785,0,0,2,30,26,15,1,0
1785,0,0,2,30,29,20,3,0
1786,0,0,2,30,0,4,1,0
1785,0,0,2,40,28,12,2,0
1785,0,0,2,40,40,6,3,0
1785,0,0,2,40,40,8,2,0
1785,0,0,2,40,46,1,1,0
1785,0,0,2,50,50,4,2,0
1786,0,0,2,5,49,6,2,1
1785,0,0,2,30,39,10,2,1
1786,0,0,2,60,45,5,3,1
1785,0,0,2,40,30,20,3,1
1785,0,0,2,40,49,6,2,1
1785,0,0,2,60,41,10,1,1
1898,0,0,2,10,26,22,1,0
1898,0,0,2,15,32,14,2,0
1898,0,0,2,15,36,10,1,0
1898,0,0,2,20,10,26,1,0
1898,0,0,2,20,20,28,1,0
1898,0,0,2,20,25,28,2,0
1898,0,0,2,20,31,16,2,0
1898,0,0,2,20,32,16,2,0
1898,0,0,2,20,41,5,3,0
1898,0,0,2,20,43,10,2,0
1898,0,0,2,20,52,5,1,0
1898,0,0,2,30,20,26,1,0
1898,0,0,2,30,22,28,1,0
1898,0,0,2,30,33,13,2,0
1898,0,0,2,40,0,6,2,0
1898,0,0,2,40,40,15,1,0
1898,0,0,2,40,48,6,2,0
1898,0,0,2,40,0,4,2,0
1898,0,0,2,20,18,36,2,1
1898,0,0,2,20,40,6,3,1
1898,0,0,2,40,44,5,1,1
1898,0,0,2,40,24,26,2,1
2015,0,0,2,5,20,25,1,0
2016,0,0,2,10,0,30,1,0
2016,0,0,2,10,28,23,2,0
2015,0,0,2,10,39,9,1,0
2016,0,0,2,10,45,10,3,0
2016,0,0,2,20,17,17,3,0
2015,0,0,2,20,32,21,1,0
2015,0,0,2,20,33,20,1,0
2015,0,0,2,20,40,15,3,0
2015,0,0,2,20,41,12,2,0
2016,0,0,2,20,49,4,2,0
2016,0,0,2,25,19,30,3,0
2015,0,0,2,30,40,6,3,0
2016,0,0,2,30,40,10,2,0
2016,0,0,2,30,41,15,2,0
2015,0,0,2,30,0,0,3,0
2016,0,0,2,30,45,2,2,0
2015,0,0,2,40,20,22,1,0
2015,0,0,2,40,36,11,1,0
2015,0,0,2,50,42,10,1,0
2015,0,0,2,20,39,10,2,1
2016,0,0,2,20,48,5,2,1
2015,0,0,2,10,29,17,1,1
2016,0,0,2,40,34,15,3,2
2138,0,0,2,40,36,20,1,0
2139,0,0,2,5,10,36,2,0
2138,0,0,2,5,23,28,1,0
2138,0,0,2,10,0,26,2,0
2138,0,0,2,10,14,37,1,0
2139,0,0,2,10,31,15,2,0
2138,0,0,2,10,40,8,3,0
2138,0,0,2,10,42,8,2,0
2138,0,0,2,20,12,30,1,0
2138,0,0,2,20,15,33,1,0
2139,0,0,2,20,22,30,3,0
2138,0,0,2,20,31,19,2,0
2138,0,0,2,20,35,1,1,0
2138,0,0,2,20,42,13,2,0
2139,0,0,2,20,43,12,1,0
2139,0,0,2,30,32,19,2,0
2138,0,0,2,30,34,10,2,0
2139,0,0,2,30,38,14,1,0
2139,0,0,2,40,20,12,2,0
2139,0,0,2,60,50,4,2,0
2139,0,0,2,35,41,9,2,1
2138,0,0,2,10,20,12,1,1
2139,0,0,2,15,41,7,1,1
2267,0,0,2,15,40,7,1,0
2267,0,0,2,20,31,24,1,0
2267,0,0,2,50,24,29,3,0
2267,0,0,2,5,34,14,2,0
2267,0,0,2,10,11,34,1,0
2267,0,0,2,10,20,31,1,0
2267,0,0,2,15,30,19,1,0
2267,0,0,2,15,34,15,2,0
2267,0,0,2,15,54,0,2,0
2267,0,0,2,20,0,15,2,0
2267,0,0,2,20,14,39,2,0
2267,0,0,2,20,15,34,3,0
2267,0,0,2,20,26,26,2,0
2267,0,0,2,20,33,14,3,0
2267,0,0,2,20,33,19,2,0
2267,0,0,2,20,34,9,2,0
2267,0,0,2,20,35,14,1,0
2267,0,0,2,20,0,7,2,0
2267,0,0,2,20,44,5,2,0
2267,0,0,2,20,55,0,3,0
2267,0,0,2,25,19,28,1,0
2267,0,0,2,30,31,24,1,0
2267,0,0,2,30,0,18,2,0
2267,0,0,2,30,40,9,3,0
2267,0,0,2,40,0,30,1,0
2267,0,0,2,40,0,9,1,0
2267,0,0,2,40,45,6,1,0
2267,0,0,2,60,28,26,2,0
2267,0,0,2,30,0,19,3,1
2267,0,0,2,20,25,19,1,1
2267,0,0,2,15,45,14,3,1
2401,0,0,2,5,5,33,1,0
2402,0,0,2,5,26,22,1,0
2402,0,0,2,10,8,30,1,0
2402,0,0,2,15,20,25,1,0
2401,0,0,2,20,0,31,2,0
2401,0,0,2,20,24,25,1,0
2402,0,0,2,20,31,21,1,0
2401,0,0,2,20,38,7,1,0
2401,0,0,2,25,44,5,3,0
2401,0,0,2,30,52,2,3,0
2401,0,0,2,35,34,15,2,0
2401,0,0,2,10,46,10,1,1
2401,0,0,2,20,40,7,1,1
2402,0,0,2,20,43,11,2,1
2541,0,0,2,5,20,36,1,0
2541,0,0,2,10,33,14,2,0
2542,0,0,2,10,34,15,3,0
2542,0,0,2,15,34,21,2,0
2542,0,0,2,20,20,29,2,0
2541,0,0,2,20,35,24,2,0
2542,0,0,2,20,43,8,3,0
2542,0,0,2,20,45,16,1,0
2542,0,0,2,20,48,9,2,0
2542,0,0,2,20,55,4,2,0
2541,0,0,2,30,26,29,3,0
2542,0,0,2,30,36,21,2,0
2542,0,0,2,30,37,16,3,0
2542,0,0,2,30,47,6,3,0
2541,0,0,2,40,22,31,2,0
2541,0,0,2,40,34,19,2,0
2542,0,0,2,40,50,0,1,0
2541,0,0,2,50,51,4,3,0
2542,0,0,2,35,0,37,3,1
2541,0,0,2,50,40,14,2,1
2688,0,0,2,10,44,17,2,0
2688,0,0,2,15,36,10,3,0
2688,0,0,2,20,29,24,2,0
2688,0,0,2,20,39,25,1,0
2688,0,0,2,20,44,13,2,0
2688,0,0,2,30,38,17,1,0
2687,0,0,2,35,0,33,1,0
2688,0,0,2,40,0,31,3,0
2687,0,0,2,40,60,2,1,0
2688,0,0,2,15,52,5,2,1
2688,0,0,2,10,28,27,2,1
2688,0,0,2,20,29,25,1,1
2840,0,0,2,5,33,15,2,0
2840,0,0,2,20,25,11,2,0
2840,0,0,2,20,31,24,2,0
2840,0,0,2,20,32,21,2,0
2840,0,0,2,20,35,18,2,0
2840,0,0,2,40,27,30,1,0
2840,0,0,2,40,0,0,2,0
2840,0,0,2,50,41,20,1,0
2840,0,0,2,40,36,17,3,1
2840,0,0,2,20,55,4,3,1
2840,0,0,2,40,15,13,2,1
2999,0,0,2,5,0,24,2,0
2999,0,0,2,10,10,44,2,0
2999,0,0,2,20,14,26,1,0
2999,0,0,2,40,23,34,2,0
2999,0,0,2,60,48,14,1,0
3165,0,0,2,5,55,12,1,0
3164,0,0,2,15,21,37,1,0
3165,0,0,2,15,26,31,2,0
3164,0,0,2,15,37,20,3,0
3164,0,0,2,20,23,37,2,0
3164,0,0,2,20,30,33,2,0
3164,0,0,2,20,35,20,1,0
3164,0,0,2,20,52,5,2,0
3165,0,0,2,30,47,12,1,0
3164,0,0,2,20,40,15,3,1
3165,0,0,2,50,55,5,2,1
3165,0,0,2,60,42,13,2,1
3337,0,0,2,10,18,41,2,0
3337,0,0,2,10,37,25,1,0
3337,0,0,2,20,21,35,2,0
3337,0,0,2,20,0,24,1,0
3337,0,0,2,40,49,8,2,0
3337,0,0,2,20,30,30,2,1
3337,0,0,2,15,21,37,3,1
3336,0,0,2,20,46,16,2,1
3336,0,0,2,60,50,14,1,1
3337,0,0,2,10,51,3,2,1
3516,0,0,2,5,20,22,2,0
3516,0,0,2,5,40,12,1,0
3516,0,0,2,20,0,26,1,0
3515,0,0,2,60,54,11,1,0
3516,0,0,2,30,38,19,1,1
3515,0,0,2,5,48,15,1,1
3516,0,0,2,10,17,29,3,1
3516,0,0,2,60,10,47,2,1
3516,0,0,2,10,45,17,2,1
3516,0,0,2,25,9,46,2,1
3516,0,0,2,20,50,13,2,2
3702,0,0,2,50,48,20,2,0
3702,0,0,2,10,10,47,1,0
3702,0,0,2,20,28,25,1,0
3702,0,0,2,20,34,23,3,0
3702,0,0,2,30,35,18,3,0
3702,0,0,2,20,50,13,2,1
3702,0,0,2,40,44,20,2,1
3702,0,0,2,10,32,32,2,1
3702,0,0,2,20,37,21,1,1
3702,0,0,2,40,24,40,2,1
3702,0,0,2,40,30,27,2,1
3702,0,0,2,30,56,12,2,2
3702,0,0,2,30,52,10,2,2
3895,0,0,2,15,39,23,1,0
3895,0,0,2,20,48,14,2,0
3895,0,0,2,40,35,27,2,0
3895,0,0,2,40,0,12,1,0
3895,0,0,2,20,40,27,1,1
3895,0,0,2,40,51,9,2,1
3896,0,0,2,20,20,42,3,1
4096,0,0,2,20,31,31,2,0
4096,0,0,2,20,41,23,2,1
151,0,1,2,30,12,2,2,0
150,0,1,2,30,12,5,3,0
169,0,1,2,20,16,0,1,0
168,0,1,2,30,15,1,2,0
168,0,1,2,40,8,6,2,0
169,0,1,2,70,22,0,1,0
188,0,1,2,20,20,2,3,0
188,0,1,2,35,15,4,2,0
188,0,1,2,40,17,2,1,0
209,0,1,2,30,18,2,2,0
232,0,1,2,5,0,4,1,0
232,0,1,2,15,10,9,1,0
232,0,1,2,20,10,4,2,0
231,0,1,2,20,14,9,2,0
231,0,1,2,20,21,2,3,0
232,0,1,2,30,11,7,2,0
232,0,1,2,15,0,8,2,1
256,0,1,2,5,21,5,1,0
256,0,1,2,25,17,5,1,0
257,0,1,2,40,19,0,1,0
256,0,1,2,40,20,5,1,0
283,0,1,2,15,15,9,1,0
283,0,1,2,20,25,1,1,0
283,0,1,2,40,22,5,3,0
283,0,1,2,40,26,5,2,0
312,0,1,2,20,14,9,2,0
312,0,1,2,20,20,10,2,0
312,0,1,2,30,16,2,1,0
342,0,1,2,10,10,13,1,0
342,0,1,2,10,15,6,3,0
342,0,1,2,10,20,7,1,0
342,0,1,2,20,8,13,2,0
342,0,1,2,20,19,3,2,0
342,0,1,2,20,28,1,1,0
342,0,1,2,30,17,10,2,0
342,0,1,2,40,18,5,2,0
375,0,1,2,5,17,7,3,0
375,0,1,2,20,13,2,1,0
375,0,1,2,20,15,11,1,0
375,0,1,2,20,22,1,3,0
375,0,1,2,20,26,1,1,0
375,0,1,2,25,0,4,2,0
410,0,1,2,30,0,6,1,0
411,0,1,2,10,0,15,1,0
411,0,1,2,10,0,1,3,0
410,0,1,2,15,25,6,2,0
411,0,1,2,20,11,15,3,0
411,0,1,2,25,20,8,1,0
410,0,1,2,25,22,1,1,0
410,0,1,2,30,23,6,1,0
410,0,1,2,30,0,3,2,0
410,0,1,2,30,26,7,1,0
410,0,1,2,35,18,2,3,0
411,0,1,2,45,29,2,1,0
410,0,1,2,55,31,0,2,0
411,0,1,2,70,25,0,2,0
410,0,1,2,90,25,5,1,0
448,0,1,2,10,7,3,3,0
448,0,1,2,15,16,11,2,0
448,0,1,2,15,30,0,2,0
448,0,1,2,20,12,4,1,0
448,0,1,2,20,14,11,3,0
448,0,1,2,20,17,7,1,0
448,0,1,2,20,19,12,2,0
448,0,1,2,20,21,7,2,0
448,0,1,2,25,17,11,2,0
448,0,1,2,25,25,7,3,0
448,0,1,2,30,23,5,2,0
448,0,1,2,30,0,2,1,0
448,0,1,2,35,0,7,2,0
448,0,1,2,40,5,6,3,0
448,0,1,2,40,9,13,2,0
448,0,1,2,40,25,6,3,0
448,0,1,2,40,26,6,3,0
448,0,1,2,50,21,2,2,0
448,0,1,2,55,26,7,3,0
448,0,1,2,60,25,13,1,0
488,0,1,2,5,25,5,1,0
488,0,1,2,10,15,12,1,0
488,0,1,2,10,19,13,2,0
488,0,1,2,20,17,16,2,0
488,0,1,2,20,0,10,2,0
488,0,1,2,20,27,0,1,0
488,0,1,2,20,27,5,3,0
488,0,1,2,25,14,8,2,0
488,0,1,2,25,22,8,3,0
488,0,1,2,30,29,3,1,0
488,0,1,2,40,20,2,2,0
489,0,1,2,40,0,9,2,0
488,0,1,2,40,28,4,1,0
488,0,1,2,45,11,10,2,0
488,0,1,2,50,21,9,3,0
489,0,1,2,50,21,11,1,0
488,0,1,2,80,24,7,1,0
531,0,1,2,20,24,13,1,0
531,0,1,2,5,12,10,2,0
531,0,1,2,5,20,6,3,0
531,0,1,2,10,20,13,2,0
531,0,1,2,20,17,5,2,0
531,0,1,2,25,17,14,1,0
531,0,1,2,25,24,6,1,0
531,0,1,2,25,24,10,2,0
531,0,1,2,30,20,3,1,0
531,0,1,2,40,0,6,2,0
531,0,1,2,40,0,18,1,0
531,0,1,2,40,18,11,1,0
531,0,1,2,70,19,6,1,0
531,0,1,2,80,8,5,2,0
577,0,1,2,5,10,19,2,0
577,0,1,2,5,21,19,1,0
577,0,1,2,10,10,11,3,0
577,0,1,2,10,21,10,2,0
577,0,1,2,10,21,11,1,0
577,0,1,2,10,28,4,1,0
577,0,1,2,15,7,17,1,0
577,0,1,2,15,14,14,2,0
577,0,1,2,15,15,18,3,0
577,0,1,2,15,17,14,2,0
577,0,1,2,15,0,11,2,0
577,0,1,2,15,24,7,2,0
577,0,1,2,15,32,7,2,0
577,0,1,2,20,13,14,1,0
577,0,1,2,20,17,4,2,0
577,0,1,2,20,19,3,2,0
577,0,1,2,20,22,6,1,0
577,0,1,2,20,24,6,2,0
577,0,1,2,20,30,4,1,0
