Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,0,1,2,0,1,2,dano_na_plantacao
SCROP80193,9.012328782536256,0,1,0.9719694110322501,-0.580834160322702,3.7416573867739413,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80194,9.012328782536256,0,1,0.9719694110322501,-0.49079772514857045,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80195,9.008222937420152,0,1,0.9719694110322501,-0.4016173480279552,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80196,9.008222937420152,0,1,0.9719694110322501,0.11767042710626759,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80197,9.008222937420152,0,1,0.9719694110322501,0.20188634627812624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80198,9.012328782536256,0,1,0.9719694110322501,0.368556624766232,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80199,9.008222937420152,0,1,1.4212216326251894,-0.4016173480279552,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80200,9.008222937420152,0,1,1.4212216326251894,-0.4016173480279552,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80201,9.008222937420152,0,1,1.4212216326251894,-0.313249698074716,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80202,9.008222937420152,0,1,1.8140949571510987,0.03283551304211519,2.6457513110645907,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80203,9.012328782536256,0,1,1.994176761560983,-0.313249698074716,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80204,9.240433254923236,0,1,-1.1275551723445036,-1.9733058719983068,4.795831523312719,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80205,9.244335465376482,0,1,-1.1275551723445036,-1.861790064253481,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80206,9.240433254923236,0,1,-1.1275551723445036,-0.7636711966407022,4.242640687119285,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80207,9.244335465376482,0,1,-1.1275551723445036,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80208,9.240433254923236,0,1,-0.6276715649250514,-1.0457240225664548,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80209,9.240433254923236,0,1,-0.6276715649250514,-0.9505763289474085,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80210,9.244335465376482,0,1,-0.6276715649250514,-0.4016173480279552,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80211,9.240433254923236,0,1,-0.2181412428614241,-1.861790064253481,4.795831523312719,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80212,9.240433254923236,0,1,-0.2181412428614241,-0.6717743823444874,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80213,9.240433254923236,0,1,0.132613617542462,-0.313249698074716,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80214,9.240433254923236,0,1,0.4415956417165859,-0.313249698074716,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80215,9.244335465376482,0,1,0.4415956417165859,-1.0457240225664548,4.795831523312719,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80216,9.240433254923236,0,1,0.4415956417165859,0.03283551304211519,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80217,9.240433254923236,0,1,0.4415956417165859,0.20188634627812624,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80218,9.244335465376482,0,1,0.4415956417165859,0.368556624766232,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80219,9.244335465376482,0,1,0.7191210444816724,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80220,9.244335465376482,0,1,0.9719694110322501,0.45105466253845106,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80221,9.244335465376482,0,1,1.623635416126593,0.20188634627812624,2.449489742783178,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80222,9.244335465376482,0,1,1.8140949571510987,-0.4016173480279552,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80223,9.244335465376482,0,1,2.1651509975467755,0.9354933744304931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80224,9.476395693435768,0,1,-1.1275551723445036,-0.2256552777980967,4.795831523312719,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80225,9.476395693435768,0,1,-1.1275551723445036,-1.542171858514056,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80226,9.476395693435768,0,1,-1.1275551723445036,-1.338990806260014,4.69041575982343,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80227,9.476395693435768,0,1,-1.1275551723445036,-0.2256552777980967,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80228,9.476395693435768,0,1,-0.6276715649250514,-1.542171858514056,4.69041575982343,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80229,9.472682371859095,0,1,-0.6276715649250514,-1.1421098620087813,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80230,9.476395693435768,0,1,-0.6276715649250514,-0.8565833082416746,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80231,9.476395693435768,0,1,-0.6276715649250514,-0.6717743823444874,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80232,9.476395693435768,0,1,-0.6276715649250514,0.368556624766232,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80233,9.476395693435768,0,1,-0.2181412428614241,-1.1421098620087813,4.898979485566356,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80234,9.476395693435768,0,1,-0.2181412428614241,-1.0457240225664548,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80235,9.472682371859095,0,1,-0.2181412428614241,-0.6717743823444874,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80236,9.472682371859095,0,1,-0.2181412428614241,-0.580834160322702,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80237,9.472682371859095,0,1,-0.2181412428614241,-0.13879794993527125,3.4641016151377544,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80238,9.476395693435768,0,1,-0.2181412428614241,0.03283551304211519,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80239,9.476395693435768,0,1,0.132613617542462,-0.2256552777980967,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80240,9.476395693435768,0,1,0.132613617542462,0.20188634627812624,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80241,9.476395693435768,0,1,0.132613617542462,0.20188634627812624,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80242,9.476395693435768,0,1,0.132613617542462,0.45105466253845106,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80243,9.476395693435768,0,1,0.4415956417165859,0.6144752061370568,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80244,9.476395693435768,0,1,0.7191210444816724,-0.9505763289474085,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80245,9.476395693435768,0,1,0.7191210444816724,-0.2256552777980967,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80246,9.476395693435768,0,1,0.9719694110322501,-1.1421098620087813,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80247,9.476395693435768,0,1,0.9719694110322501,-0.6717743823444874,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80248,9.476395693435768,0,1,0.9719694110322501,-0.2256552777980967,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80249,9.472682371859095,0,1,0.9719694110322501,0.533021368826241,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80250,9.476395693435768,0,1,1.4212216326251894,-0.9505763289474085,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80251,9.472682371859095,0,1,1.4212216326251894,-0.7636711966407022,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80252,9.472682371859095,0,1,1.4212216326251894,0.2855075464944322,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80253,9.476395693435768,0,1,1.8140949571510987,-1.2398290009970372,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80254,9.476395693435768,0,1,1.8140949571510987,-1.1421098620087813,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80255,9.476395693435768,0,1,1.8140949571510987,-0.2256552777980967,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80256,9.472682371859095,0,1,1.8140949571510987,-0.05264453801707921,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80257,9.711772294219712,0,1,-1.1275551723445036,-1.542171858514056,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80258,9.711772294219712,0,1,-1.1275551723445036,-1.338990806260014,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80259,9.711772294219712,0,1,-1.1275551723445036,-0.6717743823444874,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80260,9.708236883534461,0,1,-0.2181412428614241,-0.13879794993527125,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80261,9.708236883534461,0,1,-0.2181412428614241,-0.9505763289474085,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80262,9.708236883534461,0,1,-0.2181412428614241,-0.49079772514857045,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80263,9.711772294219712,0,1,0.132613617542462,0.45105466253845106,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80264,9.708236883534461,0,1,0.4415956417165859,-1.6465165508771287,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80265,9.708236883534461,0,1,0.7191210444816724,-1.0457240225664548,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80266,9.708236883534461,0,1,0.9719694110322501,-0.13879794993527125,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80267,9.708236883534461,0,1,0.9719694110322501,0.20188634627812624,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80268,9.708236883534461,0,1,0.9719694110322501,0.2855075464944322,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80269,9.708236883534461,0,1,0.9719694110322501,0.533021368826241,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80270,9.708236883534461,0,1,0.9719694110322501,0.6144752061370568,3.1622776601683795,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80271,9.708236883534461,0,1,1.4212216326251894,-0.6717743823444874,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80272,9.711772294219712,0,1,1.4212216326251894,-0.05264453801707921,3.872983346207417,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80273,9.708236883534461,0,1,1.8140949571510987,-1.338990806260014,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80274,9.708236883534461,0,1,1.8140949571510987,-0.49079772514857045,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80275,9.708236883534461,0,1,1.8140949571510987,-0.13879794993527125,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80276,9.708236883534461,0,1,1.8140949571510987,0.6144752061370568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80277,9.708236883534461,0,1,1.8140949571510987,0.6144752061370568,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80278,9.708236883534461,0,1,1.994176761560983,0.8559276799977857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80279,9.708236883534461,0,1,2.3280575999303497,-0.13879794993527125,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80280,9.708236883534461,0,1,2.4837598638230904,-0.2256552777980967,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80281,9.708236883534461,0,1,0.4415956417165859,-0.13879794993527125,3.4641016151377544,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80282,9.708236883534461,0,1,0.9719694110322501,0.6144752061370568,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80283,9.94637966653718,0,1,0.4415956417165859,-0.4016173480279552,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80284,9.94637966653718,0,1,1.8140949571510987,-0.6717743823444874,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80285,9.94637966653718,0,1,-1.7895695803966807,-0.9505763289474085,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80286,9.94637966653718,0,1,-1.7895695803966807,-0.9505763289474085,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80287,9.94637966653718,0,1,-1.1275551723445036,-0.7636711966407022,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80288,9.94637966653718,0,1,-1.1275551723445036,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80289,9.94637966653718,0,1,-0.6276715649250514,-1.1421098620087813,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80290,9.94637966653718,0,1,-0.6276715649250514,-0.9505763289474085,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80291,9.94637966653718,0,1,-0.2181412428614241,-1.338990806260014,4.898979485566356,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80292,9.94637966653718,0,1,-0.2181412428614241,-1.1421098620087813,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80293,9.94637966653718,0,1,-0.2181412428614241,-0.6717743823444874,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80294,9.94637966653718,0,1,-0.2181412428614241,-0.13879794993527125,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80295,9.94637966653718,0,1,0.132613617542462,-0.9505763289474085,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80296,9.94637966653718,0,1,0.132613617542462,-0.13879794993527125,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80297,9.94637966653718,0,1,0.4415956417165859,-1.439722161688139,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80298,9.94637966653718,0,1,0.4415956417165859,-0.8565833082416746,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80299,9.94637966653718,0,1,0.4415956417165859,-0.7636711966407022,3.7416573867739413,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80300,9.94637966653718,0,1,0.4415956417165859,-0.13879794993527125,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80301,9.94637966653718,0,1,0.4415956417165859,0.368556624766232,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80302,9.94637966653718,0,1,0.4415956417165859,0.9354933744304931,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80303,9.94637966653718,0,1,0.4415956417165859,1.0146232984651469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80304,9.94637966653718,0,1,0.9719694110322501,-1.6465165508771287,5.0990195135927845,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80305,9.94637966653718,0,1,0.9719694110322501,-1.1421098620087813,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80306,9.94637966653718,0,1,0.9719694110322501,-0.6717743823444874,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80307,9.94637966653718,0,1,0.9719694110322501,0.11767042710626759,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80308,9.94637966653718,0,1,1.4212216326251894,0.11767042710626759,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80309,9.94637966653718,0,1,1.4212216326251894,0.775912545855519,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80310,9.94637966653718,0,1,1.623635416126593,0.20188634627812624,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80311,9.94637966653718,0,1,1.8140949571510987,-2.2062323782618214,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80312,9.94637966653718,0,1,1.8140949571510987,-1.0457240225664548,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80313,9.94637966653718,0,1,1.8140949571510987,-0.9505763289474085,4.242640687119285,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80314,9.94637966653718,0,1,1.8140949571510987,-0.313249698074716,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80315,9.94637966653718,0,1,2.1651509975467755,0.9354933744304931,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80316,9.94637966653718,0,1,0.9719694110322501,-0.49079772514857045,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80317,10.183286739318977,0,1,1.8140949571510987,-0.6717743823444874,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80318,10.183286739318977,0,1,-1.7895695803966807,-1.338990806260014,4.358898943540674,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80319,10.183286739318977,0,1,-1.7895695803966807,-0.7636711966407022,4.123105625617661,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80320,10.183286739318977,0,1,-1.1275551723445036,-1.439722161688139,5.0990195135927845,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80321,10.183286739318977,0,1,-1.1275551723445036,-0.313249698074716,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80322,10.183286739318977,0,1,-1.1275551723445036,-0.05264453801707921,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80323,10.183286739318977,0,1,-0.6276715649250514,-0.580834160322702,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80324,10.183286739318977,0,1,-0.6276715649250514,0.368556624766232,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80325,10.183286739318977,0,1,-0.6276715649250514,0.533021368826241,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80326,10.183286739318977,0,1,-0.2181412428614241,-1.1421098620087813,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80327,10.183286739318977,0,1,-0.2181412428614241,-0.6717743823444874,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80328,10.183286739318977,0,1,-0.2181412428614241,-0.49079772514857045,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80329,10.183286739318977,0,1,-0.2181412428614241,0.6144752061370568,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80330,10.183286739318977,0,1,0.132613617542462,-0.6717743823444874,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80331,10.183286739318977,0,1,0.4415956417165859,-1.0457240225664548,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80332,10.183286739318977,0,1,0.4415956417165859,-0.580834160322702,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80333,10.183286739318977,0,1,0.4415956417165859,-0.13879794993527125,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80334,10.183286739318977,0,1,0.4415956417165859,-0.05264453801707921,3.872983346207417,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80335,10.183286739318977,0,1,0.4415956417165859,1.0146232984651469,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80336,10.183286739318977,0,1,0.7191210444816724,1.2495244006020476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80337,10.183286739318977,0,1,0.9719694110322501,-1.0457240225664548,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80338,10.183286739318977,0,1,0.9719694110322501,-0.49079772514857045,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80339,10.183286739318977,0,1,0.9719694110322501,-0.05264453801707921,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80340,10.183286739318977,0,1,0.9719694110322501,0.6954335016686494,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80341,10.183286739318977,0,1,1.623635416126593,-0.13879794993527125,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80342,10.183286739318977,0,1,1.8140949571510987,-0.49079772514857045,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80343,10.183286739318977,0,1,1.8140949571510987,0.20188634627812624,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80344,10.183286739318977,0,1,2.1651509975467755,0.6954335016686494,1.7320508075688772,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80345,10.183286739318977,0,1,2.4837598638230904,-0.05264453801707921,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80346,10.183286739318977,0,1,0.4415956417165859,-0.05264453801707921,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80347,10.421945768576451,0,1,-1.1275551723445036,-0.05264453801707921,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80348,10.421945768576451,0,1,0.9719694110322501,-0.05264453801707921,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80349,10.421945768576451,0,1,-1.7895695803966807,0.533021368826241,2.8284271247461903,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80350,10.421945768576451,0,1,-1.1275551723445036,-1.1421098620087813,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80351,10.421945768576451,0,1,-1.1275551723445036,-0.05264453801707921,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80352,10.421945768576451,0,1,-1.1275551723445036,-0.2256552777980967,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80353,10.421945768576451,0,1,-1.1275551723445036,-0.05264453801707921,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80354,10.421945768576451,0,1,-1.1275551723445036,0.6954335016686494,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80355,10.421945768576451,0,1,-0.6276715649250514,-0.7636711966407022,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80356,10.421945768576451,0,1,-0.6276715649250514,-0.313249698074716,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80357,10.421945768576451,0,1,-0.2181412428614241,-2.087935081708049,5.196152422706632,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80358,10.421945768576451,0,1,-0.2181412428614241,-0.05264453801707921,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80359,10.421945768576451,0,1,-0.2181412428614241,-0.6717743823444874,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80360,10.421945768576451,0,1,-0.2181412428614241,-0.05264453801707921,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80361,10.421945768576451,0,1,-0.2181412428614241,0.45105466253845106,1.4142135623730951,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80362,10.421945768576451,0,1,-0.2181412428614241,0.533021368826241,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80363,10.421945768576451,0,1,-0.2181412428614241,1.2495244006020476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80364,10.421945768576451,0,1,0.132613617542462,-1.6465165508771287,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80365,10.421945768576451,0,1,0.132613617542462,-1.338990806260014,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80366,10.421945768576451,0,1,0.132613617542462,-1.338990806260014,5.196152422706632,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80367,10.421945768576451,0,1,0.132613617542462,-0.13879794993527125,3.3166247903554,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80368,10.421945768576451,0,1,0.132613617542462,0.6144752061370568,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80369,10.421945768576451,0,1,0.4415956417165859,1.0933303831487102,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80370,10.421945768576451,0,1,0.9719694110322501,-0.6717743823444874,4.58257569495584,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80371,10.421945768576451,0,1,0.9719694110322501,0.368556624766232,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80372,10.421945768576451,0,1,0.9719694110322501,1.2495244006020476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80373,10.421945768576451,0,1,0.9719694110322501,1.404166122541715,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80374,10.421945768576451,0,1,1.2048595468211347,-0.2256552777980967,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80375,10.421945768576451,0,1,1.4212216326251894,0.20188634627812624,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80376,10.421945768576451,0,1,1.4212216326251894,0.45105466253845106,1.4142135623730951,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80377,10.421945768576451,0,1,1.8140949571510987,0.45105466253845106,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80378,10.421945768576451,0,1,1.8140949571510987,-0.05264453801707921,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80379,10.421945768576451,0,1,1.8140949571510987,1.1716268777309198,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80380,10.421945768576451,0,1,1.994176761560983,-0.4016173480279552,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80381,10.421945768576451,0,1,2.4837598638230904,1.404166122541715,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80382,10.421945768576451,0,1,-0.2181412428614241,-0.7636711966407022,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80383,10.421945768576451,0,1,0.9719694110322501,1.0146232984651469,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP80384,10.421945768576451,0,1,-0.2181412428614241,-0.313249698074716,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80385,10.661890222578664,0,1,-1.7895695803966807,0.03283551304211519,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP80386,10.661890222578664,0,1,-1.1275551723445036,-0.49079772514857045,4.123105625617661,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP80387,10.661890222578664,0,1,-1.1275551723445036,-0.05264453801707921,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
