Semanas_Utilizando,Semanas_Sem_Uso,Estimativa_de_Insetos,Doses_Semana,Tipo_de_Cultivo,Categoria_Pesticida,dano_na_plantacao
11.0,0,677,10,1,2,0
35.0,10,2402,30,0,2,1
,9,1212,10,0,2,0
26.0,14,851,30,0,2,0
,0,2542,20,0,3,0
55.0,0,2138,30,0,3,0
40.0,0,1132,10,1,3,0
30.0,0,677,20,0,3,1
14.0,23,915,15,0,2,0
,15,984,30,0,2,0
24.0,27,1478,20,0,2,0
,20,915,10,1,2,0
47.0,6,1785,15,0,2,0
18.0,32,2267,15,0,2,0
,12,1132,15,1,2,0
12.0,30,1297,30,0,2,0
27.0,22,2015,15,1,2,0
40.0,0,1575,20,0,3,1
27.0,28,2541,20,0,2,0
35.0,0,625,40,0,3,0
20.0,17,984,25,0,2,0
30.0,0,488,50,0,3,0
43.0,6,1212,40,0,2,1
39.0,0,789,40,1,3,1
31.0,16,2139,25,0,2,0
26.0,0,2015,15,1,3,0
21.0,13,677,10,0,2,0
18.0,23,1296,20,0,2,0
11.0,26,1132,10,1,2,0
41.0,0,3516,20,1,3,1
20.0,28,1576,40,0,2,2
35.0,0,789,30,0,3,1
12.0,0,1385,10,1,3,0
33.0,0,531,25,0,3,0
24.0,0,410,60,0,3,0
18.0,34,2999,20,0,2,0
,0,2999,15,1,3,0
28.0,15,1385,20,1,2,0
39.0,0,677,10,0,3,0
39.0,5,1296,20,0,2,0
29.0,7,915,10,1,2,0
17.0,0,311,20,1,2,0
17.0,3,677,5,0,2,0
44.0,7,2015,60,0,2,0
16.0,34,2402,35,0,2,0
18.0,24,984,40,0,2,0
22.0,31,2542,20,0,2,0
53.0,0,2402,10,0,2,0
40.0,11,1478,15,0,2,0
15.0,14,488,20,0,2,0
35.0,0,851,30,0,3,0
39.0,6,1785,25,0,2,0
,12,1478,5,0,2,0
55.0,0,2840,15,0,2,0
40.0,0,1385,25,1,3,0
41.0,0,1478,25,0,3,1
34.0,14,1678,40,0,2,1
,10,312,15,0,2,0
16.0,22,851,15,0,2,0
37.0,0,984,50,1,3,0
42.0,2,1678,10,1,2,0
29.0,7,789,20,0,2,0
24.0,30,2999,10,0,2,0
23.0,27,2015,30,0,2,0
27.0,11,1678,40,0,2,0
20.0,27,3516,20,0,2,0
22.0,26,2139,15,1,2,0
30.0,15,1898,10,0,2,0
,14,851,20,0,2,0
33.0,0,577,30,0,2,0
22.0,0,256,25,0,3,0
12.0,19,577,10,0,2,0
,6,1297,30,1,2,0
,3,677,20,1,2,0
27.0,0,577,40,0,3,0
,20,1785,15,0,2,0
40.0,10,1898,60,0,2,0
20.0,10,677,20,0,2,0
,0,2016,25,0,3,1
21.0,4,448,80,1,2,0
13.0,19,577,5,0,2,0
39.0,0,915,60,0,3,0
10.0,0,1212,20,0,3,0
30.0,1,1212,60,1,2,0
43.0,4,2688,10,1,2,0
40.0,0,1678,25,1,3,2
20.0,20,1212,10,1,2,0
41.0,0,1385,40,1,3,1
20.0,0,984,15,1,3,2
52.0,0,2687,15,1,3,0
16.0,30,1575,40,0,2,0
22.0,22,1575,25,0,2,0
,13,2840,10,0,2,0
17.0,0,2015,40,1,3,0
34.0,19,2840,20,0,2,0
58.0,0,2267,20,1,3,0
26.0,0,410,20,1,3,1
47.0,0,1785,40,0,3,2
41.0,0,1212,25,0,3,0
40.0,7,2139,10,0,2,0
10.0,19,915,20,0,2,0
39.0,2,1212,10,1,2,0
12.0,15,488,40,0,2,0
46.0,0,2016,5,1,3,1
19.0,15,984,20,0,2,0
30.0,0,488,40,1,3,2
20.0,15,851,40,0,2,0
20.0,11,489,20,1,2,0
15.0,0,188,30,1,3,0
47.0,0,1478,50,0,2,0
,0,168,25,1,3,0
40.0,6,1478,60,0,2,0
34.0,6,677,20,0,2,0
25.0,0,732,15,1,3,0
18.0,15,577,80,0,2,0
19.0,0,232,10,1,3,0
38.0,0,1132,40,1,3,1
30.0,6,1212,25,0,2,0
30.0,15,1678,20,0,2,0
20.0,7,232,40,1,2,0
15.0,16,625,50,0,2,0
48.0,0,1296,10,0,3,0
23.0,11,625,20,0,2,0
50.0,0,1478,30,0,3,0
13.0,22,2401,10,0,2,0
10.0,29,1385,15,0,2,0
15.0,27,1132,10,1,2,0
31.0,3,677,60,0,2,0
34.0,11,1385,35,0,2,0
29.0,27,3164,15,0,2,1
35.0,0,789,50,0,3,1
19.0,33,2840,10,1,2,0
41.0,11,2541,10,0,2,1
18.0,21,1212,15,0,2,0
35.0,0,2688,5,0,3,0
52.0,0,3702,10,1,3,1
33.0,1,789,30,1,2,0
,18,1678,15,1,2,0
26.0,23,2016,20,0,2,0
43.0,20,3516,40,0,2,0
12.0,26,1132,20,0,2,0
12.0,18,2138,15,0,2,0
31.0,6,1056,25,0,2,0
21.0,18,1478,25,0,2,0
,0,577,15,1,3,0
41.0,3,915,30,0,2,0
8.0,0,915,20,1,3,0
0.0,0,915,0,0,1,0
14.0,20,1212,10,0,2,0
36.0,3,1385,20,1,2,0
15.0,25,915,15,0,2,0
19.0,0,531,25,1,3,0
24.0,29,2541,10,0,2,1
35.0,28,3895,20,0,2,0
16.0,22,1297,25,0,2,0
12.0,17,1212,20,1,2,0
32.0,0,732,40,1,3,2
47.0,0,1385,15,1,3,0
10.0,14,1212,20,0,2,0
33.0,1,625,25,0,2,0
45.0,18,4096,10,0,2,0
12.0,6,168,10,1,2,0
,20,1296,10,1,2,0
,14,677,40,1,2,0
5.0,37,2688,5,0,2,0
48.0,6,2688,10,0,2,0
26.0,18,1678,25,0,2,0
19.0,14,851,50,0,2,0
34.0,15,1898,25,0,2,0
23.0,31,2267,40,0,2,1
17.0,4,851,20,0,2,0
29.0,3,577,10,1,2,0
26.0,22,1678,20,0,2,1
6.0,20,732,20,0,2,0
20.0,6,531,15,1,2,0
18.0,17,1898,5,1,2,0
40.0,4,1056,10,0,2,0
38.0,0,1132,30,1,3,0
33.0,3,1212,15,0,2,0
15.0,34,2015,10,0,2,1
34.0,4,789,20,0,2,0
50.0,0,2688,5,0,3,0
15.0,2,188,30,1,2,0
59.0,5,3337,10,0,2,1
55.0,0,2999,15,0,3,1
46.0,0,1678,20,0,2,0
20.0,20,1212,20,0,2,1
27.0,19,1576,20,0,2,0
30.0,25,1576,20,0,2,0
21.0,11,375,60,1,2,0
18.0,24,1385,55,0,2,0
28.0,0,626,20,0,3,0
39.0,0,1132,20,1,2,0
40.0,10,2267,60,0,2,0
50.0,3,2267,20,0,2,1
40.0,20,3164,25,0,2,0
26.0,0,625,10,0,3,0
33.0,2,732,10,0,2,0
30.0,0,1786,20,0,3,0
25.0,0,1576,20,1,3,2
8.0,33,1576,40,0,2,0
35.0,4,1212,40,0,2,0
39.0,20,2402,50,0,2,1
30.0,15,2139,20,0,2,2
21.0,19,1132,45,0,2,0
44.0,11,3164,10,1,2,0
43.0,0,1132,20,0,2,0
30.0,14,2267,15,0,2,1
20.0,35,3164,20,0,2,0
36.0,19,2840,10,0,2,0
11.0,23,789,30,0,2,0
17.0,18,732,40,0,2,0
37.0,0,1785,20,1,3,0
38.0,0,851,30,0,3,1
6.0,0,375,5,1,3,0
17.0,0,311,5,1,3,0
,0,1478,5,1,3,0
22.0,27,2016,10,0,2,1
12.0,21,1056,40,0,2,0
30.0,18,1385,40,0,2,0
23.0,5,1576,20,0,2,0
20.0,3,677,25,1,2,0
26.0,0,488,15,0,3,0
50.0,0,1898,20,1,3,2
17.0,16,789,10,0,2,0
40.0,3,1678,35,0,2,0
7.0,24,850,10,0,2,0
10.0,12,731,5,0,2,0
16.0,8,256,20,0,2,0
20.0,20,1132,30,0,2,0
22.0,25,1576,30,1,2,0
,13,625,20,0,2,0
21.0,19,1385,55,0,2,0
20.0,18,1132,20,0,2,0
,0,488,45,0,3,0
34.0,12,1478,20,0,2,1
41.0,1,1212,20,0,2,0
14.0,26,1575,25,0,2,0
28.0,6,625,20,0,2,0
50.0,0,1898,20,1,3,2
21.0,4,531,5,0,2,0
42.0,8,2138,15,0,2,0
40.0,12,3516,10,0,2,1
52.0,0,2267,25,1,3,0
21.0,16,577,40,0,2,0
17.0,12,531,40,0,2,0
27.0,12,1785,40,0,2,0
30.0,19,2999,20,0,2,1
50.0,0,1898,20,0,3,2
20.0,0,232,35,0,3,0
25.0,0,1297,15,1,3,0
24.0,7,577,25,0,2,0
17.0,23,1056,40,0,2,0
39.0,1,1056,15,0,2,0
20.0,20,1212,10,0,2,0
34.0,0,984,30,0,3,1
36.0,6,1297,40,0,2,0
32.0,14,1898,15,0,2,0
,0,1478,35,0,3,0
18.0,0,790,25,1,3,0
44.0,12,2402,30,0,2,0
19.0,13,790,30,0,2,0
55.0,0,2687,50,0,3,2
15.0,11,448,15,0,2,0
14.0,31,1576,10,0,2,0
19.0,14,677,15,0,2,0
36.0,1,789,50,0,2,0
19.0,24,1678,80,0,2,0
45.0,0,915,60,0,3,1
25.0,0,488,15,1,3,0
47.0,3,2840,30,0,2,1
22.0,14,1132,20,0,2,0
26.0,13,916,30,1,2,0
35.0,4,916,30,0,2,0
21.0,0,375,10,0,3,0
,6,2138,30,1,2,0
20.0,15,984,50,0,2,0
29.0,16,1575,30,1,2,2
45.0,0,1678,15,1,2,0
45.0,6,1212,20,0,2,0
38.0,0,2139,20,0,3,0
25.0,1,411,35,0,2,0
15.0,29,2542,20,0,2,0
48.0,4,2138,40,0,2,0
42.0,9,1385,40,0,2,0
30.0,0,577,30,0,3,1
,23,2267,60,0,2,0
62.0,0,3702,20,0,3,1
37.0,11,1385,40,0,2,0
39.0,10,2016,30,0,2,0
22.0,14,732,30,0,2,0
10.0,17,2541,5,1,2,0
17.0,11,577,30,0,2,0
30.0,31,3516,60,0,2,0
45.0,12,2688,60,0,2,0
27.0,1,531,20,1,2,0
38.0,0,731,60,0,3,0
8.0,1,375,20,1,2,0
34.0,0,677,25,0,3,0
0.0,0,3516,0,1,1,2
20.0,13,1132,40,0,2,0
39.0,0,1056,20,1,3,1
33.0,1,1132,70,0,2,0
30.0,11,851,55,0,2,0
29.0,12,915,70,0,2,0
15.0,8,1132,5,1,2,0
35.0,0,732,60,0,3,2
36.0,1,1212,20,0,2,0
6.0,0,342,30,1,3,0
33.0,2,915,30,0,2,0
14.0,23,790,25,0,2,0
17.0,20,851,30,0,2,0
32.0,8,1478,40,0,2,0
36.0,15,2401,30,0,2,0
32.0,0,531,20,1,3,1
20.0,12,312,20,0,2,0
43.0,0,1575,15,0,3,1
15.0,0,188,5,1,3,0
31.0,25,2999,40,0,2,1
23.0,7,410,40,1,2,0
28.0,26,1898,30,0,2,1
14.0,17,789,20,0,2,0
32.0,9,2267,20,0,2,0
32.0,13,3164,20,1,2,1
48.0,0,2139,30,1,3,0
,13,625,50,0,2,0
41.0,5,1898,20,0,2,0
,4,1898,15,0,2,0
25.0,20,1132,20,0,2,0
18.0,6,1132,5,0,2,0
49.0,5,1785,25,0,2,0
40.0,0,851,50,0,3,0
13.0,35,3702,10,0,2,0
15.0,26,1056,15,1,2,0
26.0,0,411,55,0,3,0
12.0,24,1385,20,0,2,0
29.0,10,1678,40,0,2,0
,11,789,40,0,2,0
10.0,15,789,15,0,2,0
34.0,15,2267,15,0,2,0
20.0,25,1786,20,0,2,0
16.0,20,1056,10,1,2,0
46.0,9,2840,20,0,2,1
25.0,13,677,50,0,2,0
22.0,28,2138,25,0,2,0
29.0,0,577,20,1,3,0
57.0,0,2267,25,0,3,0
19.0,0,489,5,1,2,0
37.0,0,677,25,1,3,0
46.0,0,1785,20,0,3,0
26.0,16,1678,60,0,2,0
45.0,0,1385,60,0,3,2
32.0,10,1785,60,0,2,0
53.0,0,3337,20,1,3,0
20.0,33,2267,30,0,2,0
44.0,15,2840,20,0,2,0
25.0,17,1478,60,0,2,0
20.0,20,1132,15,0,2,0
17.0,0,168,30,0,3,0
37.0,0,732,30,0,3,0
40.0,0,1132,70,0,3,0
20.0,18,677,60,0,2,0
22.0,17,1056,40,0,2,1
10.0,17,1056,5,0,2,0
53.0,0,2138,25,0,3,0
40.0,0,1132,20,0,3,1
35.0,0,850,50,1,3,0
31.0,3,1296,15,0,2,0
33.0,14,1296,30,0,2,1
25.0,15,1056,20,0,2,1
31.0,5,625,15,0,2,0
25.0,19,2267,15,0,2,0
12.0,16,984,60,0,2,0
45.0,7,1478,20,0,2,0
19.0,21,1212,30,0,2,0
29.0,0,577,10,1,3,0
13.0,0,677,15,1,3,0
,5,626,10,0,2,0
15.0,0,790,40,0,3,0
58.0,0,3702,40,0,3,0
41.0,4,1478,25,0,2,0
43.0,6,2015,30,0,2,0
33.0,5,732,20,0,2,0
24.0,20,1786,40,0,2,0
45.0,7,1898,20,1,2,0
28.0,24,3336,20,1,2,1
25.0,22,1478,10,1,2,0
,0,1385,5,0,3,0
25.0,15,1786,20,0,2,0
34.0,6,1385,15,1,2,0
14.0,23,3516,10,0,2,0
,2,1478,10,0,2,0
19.0,13,984,15,0,2,0
22.0,0,1478,40,1,3,0
27.0,6,984,30,0,2,0
47.0,3,2139,50,0,2,0
21.0,27,1478,20,0,2,0
17.0,19,790,60,0,2,0
32.0,0,625,20,1,3,2
,23,1786,10,0,2,0
38.0,3,2016,15,0,2,0
26.0,13,789,20,0,2,0
21.0,4,257,50,0,2,0
10.0,20,915,40,0,2,0
49.0,0,1898,5,0,3,0
46.0,0,984,15,1,3,0
9.0,32,1785,15,0,2,0
18.0,32,1678,60,0,2,0
0.0,0,984,0,0,1,1
25.0,0,1575,5,1,3,0
30.0,21,1898,15,0,2,0
27.0,0,411,35,0,3,0
19.0,18,731,25,0,2,0
40.0,5,1478,40,0,2,0
24.0,0,448,40,1,3,0
24.0,29,2402,40,0,2,0
,0,577,30,1,3,0
42.0,0,1478,40,0,2,0
49.0,2,2015,20,0,2,2
60.0,0,2541,5,0,3,0
25.0,1,342,20,0,2,0
31.0,15,2999,20,0,2,0
33.0,7,1056,30,0,2,0
38.0,8,2139,40,0,2,1
10.0,12,312,15,0,2,0
46.0,0,1786,30,0,3,1
36.0,3,1297,30,0,2,0
30.0,14,1212,20,1,2,0
,11,1212,20,0,2,0
46.0,0,915,30,0,3,1
10.0,5,789,20,1,2,0
31.0,28,3337,20,0,2,0
40.0,3,1212,40,0,2,0
30.0,13,2138,5,0,2,0
55.0,0,2688,40,0,3,0
10.0,32,1898,15,0,2,1
28.0,0,411,35,1,3,0
56.0,0,2267,20,0,3,0
,31,1478,15,0,2,0
,33,2015,20,0,2,0
25.0,13,1132,40,0,2,0
24.0,22,1385,20,1,2,0
20.0,8,1296,20,0,2,0
40.0,0,1212,30,0,3,0
46.0,0,1132,10,0,3,1
25.0,4,2688,10,1,2,0
18.0,19,3895,25,1,2,1
50.0,0,1478,40,0,3,2
40.0,21,2840,20,0,2,0
43.0,17,2688,20,0,2,0
20.0,12,1056,50,0,2,0
50.0,0,2401,40,0,3,1
,1,1132,50,0,2,0
36.0,2,916,25,0,2,0
13.0,31,1785,40,0,2,0
23.0,18,1678,5,0,2,0
44.0,3,2016,25,0,2,0
15.0,22,915,20,0,2,0
33.0,14,984,30,0,2,0
29.0,0,531,25,0,3,0
41.0,0,1785,10,0,3,0
33.0,18,2402,30,0,2,0
42.0,0,3516,15,1,3,0
14.0,31,1478,20,0,2,0
,15,1296,60,0,2,0
15.0,31,1678,40,0,2,0
18.0,32,1478,50,0,2,0
12.0,18,1056,20,0,2,2
20.0,16,677,55,0,2,0
11.0,11,342,20,0,2,0
40.0,3,1296,60,0,2,1
26.0,22,2267,20,1,2,0
19.0,5,3336,20,0,2,0
52.0,8,2840,60,0,2,0
9.0,0,790,20,1,3,0
10.0,44,2999,15,0,2,0
25.0,0,1212,25,0,3,0
,17,677,10,0,2,0
43.0,0,731,20,0,3,1
19.0,17,789,20,1,2,0
25.0,4,1478,40,0,2,0
33.0,0,1056,15,0,3,0
18.0,0,531,20,0,3,0
25.0,0,731,5,1,3,0
27.0,25,2688,20,0,2,0
26.0,27,2139,40,0,2,0
36.0,0,984,20,1,2,0
35.0,0,4096,5,1,3,0
39.0,0,2840,10,1,3,1
10.0,8,1212,10,1,2,0
29.0,15,1576,40,0,2,0
40.0,3,851,60,0,2,0
16.0,23,1132,25,1,2,0
16.0,32,2267,10,0,2,0
37.0,0,677,40,0,2,0
30.0,0,984,30,0,3,1
,22,2267,20,1,2,0
,1,448,30,0,2,0
25.0,11,1898,10,1,2,0
52.0,9,3337,40,0,2,1
39.0,14,2542,20,1,2,0
40.0,8,1785,40,0,2,0
37.0,25,3895,10,0,2,0
,15,1296,20,0,2,1
34.0,16,1478,10,0,2,0
22.0,15,1296,10,1,2,0
26.0,23,1785,35,0,2,0
17.0,0,677,20,1,3,0
,15,789,30,0,2,0
30.0,0,448,40,1,2,0
27.0,7,732,30,0,2,0
27.0,14,1678,30,0,2,1
15.0,9,851,10,0,2,0
20.0,13,1132,15,0,2,0
35.0,0,789,30,0,3,1
30.0,1,1678,15,0,2,0
18.0,15,531,40,0,2,0
38.0,0,1056,30,1,3,1
38.0,0,1678,30,0,3,0
29.0,25,3896,10,0,2,0
18.0,0,209,30,0,3,0
21.0,25,1785,20,1,2,0
18.0,6,1678,40,0,2,0
12.0,0,188,20,1,3,0
44.0,4,1898,10,0,2,0
,0,342,40,1,3,0
29.0,0,256,30,0,3,0
40.0,0,2139,20,1,3,0
18.0,16,1132,20,0,2,0
20.0,16,1898,50,0,2,0
34.0,0,625,20,1,3,0
9.0,18,531,15,0,2,0
35.0,0,2402,10,1,3,0
34.0,0,731,5,1,2,0
38.0,0,851,35,1,3,0
17.0,21,732,10,0,2,0
41.0,0,1678,10,1,3,1
,37,2267,10,0,2,0
24.0,20,1785,15,0,2,0
41.0,0,1385,25,0,3,2
37.0,9,1478,30,0,2,0
26.0,14,732,80,0,2,0
6.0,15,577,20,0,2,0
42.0,0,2541,5,1,3,0
46.0,2,2138,20,0,2,0
38.0,2,1898,20,0,2,1
16.0,0,1385,20,0,3,0
23.0,26,2015,40,0,2,0
32.0,0,851,5,0,3,0
50.0,0,1478,15,0,3,0
22.0,14,789,20,0,2,0
42.0,0,1297,20,0,2,0
46.0,15,3164,20,0,2,1
47.0,0,1575,60,0,3,1
49.0,0,2999,10,0,3,1
55.0,0,1898,30,0,3,0
53.0,0,1785,25,0,3,0
30.0,23,2999,15,0,2,0
42.0,18,3702,15,0,2,0
16.0,19,915,20,0,2,0
30.0,4,375,30,0,2,0
40.0,21,3337,20,0,2,1
15.0,0,1678,15,1,3,1
18.0,27,1296,20,0,2,0
36.0,12,2016,20,0,2,0
14.0,18,851,20,0,2,0
30.0,0,915,60,1,3,0
,5,1296,40,0,2,0
25.0,0,1212,15,1,3,1
13.0,25,1132,40,0,2,0
15.0,11,448,40,0,2,0
25.0,15,984,60,0,2,0
,8,851,40,0,2,0
34.0,19,2016,5,0,2,0
50.0,6,2542,20,0,2,1
21.0,0,232,5,1,3,0
29.0,18,1785,30,0,2,0
65.0,0,3895,10,0,3,1
40.0,0,915,20,1,3,0
49.0,7,2542,60,0,2,0
20.0,20,3337,20,0,2,0
35.0,0,410,25,0,3,0
16.0,31,1576,40,0,2,0
13.0,0,1212,5,1,3,0
10.0,8,283,5,1,2,0
41.0,0,1478,10,1,3,0
41.0,0,2015,60,0,3,0
43.0,0,1132,15,1,3,0
48.0,1,2016,20,0,2,0
15.0,2,188,45,1,2,0
33.0,0,677,20,1,3,1
23.0,3,531,15,0,2,0
39.0,0,1678,5,1,3,0
32.0,17,1212,20,0,2,0
29.0,16,1898,40,0,2,1
45.0,13,2840,20,0,2,0
24.0,22,2138,20,0,2,0
24.0,0,1132,5,1,3,0
30.0,22,2687,5,1,2,0
42.0,0,984,20,0,3,1
22.0,14,850,35,0,2,0
15.0,37,2688,40,0,2,0
15.0,0,625,60,0,3,0
22.0,31,2541,40,0,2,0
19.0,13,626,30,0,2,0
16.0,16,916,30,0,2,0
16.0,16,626,5,1,2,0
27.0,6,731,50,0,2,1
40.0,0,1212,20,1,3,1
24.0,19,2267,10,0,2,0
24.0,0,984,30,1,3,0
49.0,0,1212,20,1,3,1
49.0,1,1898,20,0,2,0
,15,1132,50,0,2,1
27.0,12,984,30,1,2,0
42.0,0,1576,30,1,2,0
,31,3516,30,0,2,1
7.0,0,375,15,1,3,0
24.0,5,375,40,1,2,0
44.0,2,1785,20,0,2,0
32.0,26,3337,10,0,2,1
,0,1056,25,1,3,2
12.0,27,1296,10,0,2,0
44.0,8,2401,20,0,2,0
48.0,0,1898,40,1,3,1
18.0,16,915,10,1,2,0
,5,1898,15,1,2,0
25.0,0,1056,30,0,3,0
30.0,15,1898,40,0,2,0
17.0,10,531,30,0,2,0
29.0,0,448,60,0,3,0
40.0,1,1898,20,1,2,0
29.0,2,625,40,0,2,0
6.0,34,2267,30,1,2,0
40.0,13,2016,20,0,2,0
,12,731,5,0,2,0
26.0,26,2999,20,1,2,1
28.0,3,626,40,0,2,0
,17,531,30,0,2,0
29.0,0,577,40,0,3,0
36.0,0,1056,25,0,3,0
46.0,0,1478,15,1,3,1
20.0,19,1385,25,0,2,0
51.0,0,1898,30,0,3,1
30.0,1,915,15,0,2,0
55.0,2,2267,15,1,2,0
27.0,23,2541,30,0,2,0
10.0,17,851,5,0,2,0
36.0,6,851,20,0,2,0
36.0,1,1786,30,0,2,0
14.0,25,2267,5,1,2,0
38.0,1,915,10,0,2,0
28.0,21,2016,5,1,2,0
35.0,20,4097,20,0,2,1
26.0,0,232,20,0,3,0
33.0,0,2139,15,0,3,0
10.0,21,731,30,0,2,0
16.0,17,1056,20,0,2,0
23.0,16,1385,10,0,2,0
29.0,0,342,30,1,3,0
40.0,9,1678,20,0,2,0
22.0,23,1576,50,0,2,0
27.0,26,1785,30,0,2,1
,20,915,20,0,2,0
22.0,4,577,10,0,2,0
42.0,10,2016,60,0,2,0
50.0,0,1296,40,0,3,2
,0,375,20,0,3,2
26.0,28,2138,75,0,2,0
45.0,0,2015,40,1,3,0
48.0,0,1576,25,0,3,1
32.0,10,1385,20,1,2,0
18.0,27,1385,40,0,2,0
14.0,20,732,25,0,2,0
25.0,39,3895,20,0,2,0
51.0,6,2541,10,0,2,0
18.0,10,448,40,0,2,0
26.0,0,448,5,1,2,0
42.0,0,1212,40,0,3,1
21.0,32,2688,10,0,2,0
29.0,14,2688,50,0,2,0
22.0,30,2015,40,0,2,0
25.0,1,731,30,0,2,0
31.0,0,531,60,0,3,0
30.0,14,1478,20,0,2,0
34.0,0,448,30,1,3,0
44.0,4,1678,20,0,2,0
53.0,0,2267,35,0,3,1
34.0,23,2840,50,0,2,1
,4,1056,60,0,2,0
,19,577,20,0,2,0
20.0,0,850,25,1,3,0
34.0,18,2688,10,0,2,0
38.0,0,1297,15,0,3,1
39.0,0,916,15,1,3,1
21.0,0,232,50,0,3,0
42.0,0,1132,20,1,3,1
20.0,31,3336,10,0,2,0
50.0,8,3702,30,0,2,0
19.0,30,1898,25,0,2,0
25.0,38,3337,15,0,2,0
48.0,14,3165,20,0,2,0
29.0,0,311,30,1,3,0
21.0,14,1132,30,0,2,1
12.0,38,2138,20,0,2,1
30.0,4,577,25,0,2,0
24.0,10,1212,20,1,2,0
20.0,37,3516,10,0,2,0
,3,410,10,1,2,0
30.0,2,448,20,1,2,0
29.0,23,2138,40,0,2,0
29.0,15,1785,10,0,2,0
27.0,0,410,40,1,3,1
50.0,0,1898,10,0,3,0
33.0,8,984,20,0,2,0
28.0,0,916,5,1,3,0
30.0,0,984,25,1,3,0
31.0,11,1296,50,0,2,0
20.0,0,850,40,1,3,0
41.0,0,1132,30,0,2,0
45.0,13,3516,10,1,2,0
24.0,14,984,20,0,2,1
39.0,7,1478,30,0,2,0
15.0,33,1678,10,0,2,0
50.0,0,1785,20,1,3,2
35.0,0,1385,20,0,2,0
23.0,18,1296,30,0,2,0
0.0,0,2999,0,0,1,1
15.0,19,984,30,0,2,0
45.0,0,1678,20,0,3,1
32.0,0,488,20,0,3,0
38.0,0,1056,10,1,3,2
48.0,2,2138,30,0,2,0
50.0,7,2840,40,0,2,0
23.0,0,531,25,0,3,0
14.0,5,375,20,1,2,0
,4,1056,20,0,2,0
42.0,8,1898,30,1,2,0
38.0,17,2687,10,1,2,0
22.0,17,2999,15,1,2,0
25.0,18,2139,30,0,2,0
27.0,3,531,50,0,2,0
23.0,31,2402,5,1,2,0
21.0,22,1056,60,0,2,0
18.0,0,375,30,1,3,0
28.0,13,789,25,0,2,0
17.0,17,731,10,1,2,0
17.0,21,984,30,0,2,0
9.0,28,1212,30,0,2,0
,3,1385,20,0,2,1
46.0,0,1385,30,1,3,2
43.0,5,1132,50,0,2,0
35.0,5,1296,20,0,2,0
,0,3336,30,1,3,0
17.0,18,1132,10,0,2,0
22.0,12,531,50,0,2,0
18.0,12,1786,20,0,2,0
39.0,13,2138,5,0,2,0
43.0,13,2688,40,0,2,0
46.0,0,1296,25,0,3,0
20.0,13,677,15,0,2,0
6.0,20,731,10,1,2,0
48.0,6,2542,25,0,2,0
39.0,2,1297,30,1,2,0
35.0,6,1212,50,0,2,0
32.0,0,488,50,0,3,0
,0,1212,40,0,3,1
38.0,24,3337,5,1,2,0
32.0,0,448,5,0,3,0
25.0,11,1385,5,1,2,0
,0,1786,10,0,3,0
17.0,26,1056,20,0,2,0
,3,448,50,0,2,0
22.0,16,851,30,0,2,0
45.0,6,3337,20,0,2,1
22.0,8,626,15,0,2,0
,0,731,10,1,3,2
,17,625,30,0,2,0
12.0,34,2015,60,0,2,0
15.0,3,168,30,0,2,0
25.0,14,488,35,0,2,0
,21,984,40,0,2,0
15.0,19,626,10,1,2,0
,18,1576,10,1,2,0
28.0,6,577,30,0,2,0
50.0,10,4096,20,0,2,0
15.0,12,531,25,0,2,0
24.0,40,3702,40,0,2,1
10.0,27,1385,20,0,2,0
20.0,15,1575,20,1,2,0
46.0,6,2401,20,1,2,0
25.0,33,3895,20,0,2,0
12.0,0,984,40,0,3,0
39.0,0,1678,15,0,3,0
,17,2402,20,0,2,0
,15,916,30,0,2,0
29.0,5,916,15,0,2,0
25.0,7,577,10,1,2,0
39.0,7,984,25,0,2,0
45.0,9,2999,40,0,2,0
27.0,15,1385,5,1,2,0
9.0,19,789,15,0,2,0
24.0,0,209,25,0,3,0
10.0,14,677,10,1,2,0
,17,677,20,1,2,0
18.0,25,1478,10,0,2,0
17.0,13,1132,20,0,2,0
22.0,13,790,10,1,2,0
45.0,13,2999,20,0,2,2
,15,1056,15,0,2,0
22.0,10,789,25,0,2,0
20.0,10,410,20,0,2,0
31.0,12,1385,55,0,2,0
,0,1385,5,1,3,0
51.0,0,1898,35,0,3,0
20.0,0,732,50,1,3,0
,13,342,50,1,2,0
38.0,7,1212,40,0,2,0
15.0,11,677,30,0,2,0
46.0,0,1478,20,0,2,0
58.0,0,3895,30,0,3,1
29.0,2,488,60,0,2,0
20.0,21,1056,40,0,2,0
44.0,3,1786,20,0,2,1
38.0,0,3165,15,1,3,1
14.0,18,677,20,1,2,0
20.0,1,188,20,0,2,0
20.0,46,3336,15,0,2,1
37.0,4,1296,20,1,2,0
15.0,24,915,30,0,2,0
32.0,5,851,30,1,2,0
56.0,0,2999,20,0,2,0
46.0,4,2542,50,1,2,0
23.0,15,916,20,0,2,0
9.0,14,916,30,0,2,0
22.0,8,488,25,0,2,0
11.0,14,488,30,0,2,0
28.0,0,625,40,0,3,0
22.0,11,1576,10,1,2,0
12.0,20,984,30,0,2,0
24.0,0,283,20,0,3,0
48.0,1,2139,20,1,2,0
,11,3165,30,0,2,1
,12,410,15,0,2,0
21.0,1,448,20,0,2,0
52.0,0,1678,40,0,2,0
40.0,10,2840,10,0,2,0
25.0,20,1576,10,0,2,1
51.0,3,2267,20,0,2,0
27.0,11,732,20,0,2,0
0.0,0,677,0,0,1,1
