Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
1576,0,0,2,40,29.0,19,1,1
1478,0,0,2,40,,3,2,0
1212,0,1,2,60,,27,2,0
232,1,0,3,15,14.0,0,2,0
1296,0,1,2,25,44.0,5,2,0
411,0,0,2,60,13.0,13,2,0
1576,1,0,2,30,45.0,3,2,0
790,0,1,2,60,35.0,1,1,0
577,1,1,3,5,22.0,0,1,0
1478,1,0,2,10,8.0,15,2,0
2139,1,0,2,20,,4,3,0
789,0,0,2,25,39.0,0,2,0
850,1,0,2,20,24.0,9,2,0
625,1,0,2,60,28.0,5,2,0
1132,0,1,2,35,24.0,18,2,0
984,1,0,3,10,22.0,0,2,0
256,1,0,2,20,21.0,0,2,0
2015,0,0,2,60,40.0,10,2,0
283,1,0,2,20,21.0,1,2,0
677,0,0,3,15,37.0,0,2,0
1786,0,1,2,25,38.0,10,2,0
1132,0,1,2,40,12.0,28,1,0
2840,0,1,3,5,40.0,0,1,0
2401,1,0,2,40,,12,3,0
2999,0,1,2,40,36.0,18,3,1
625,1,0,3,30,22.0,0,1,1
2840,0,0,2,5,33.0,15,2,0
1575,0,0,2,50,13.0,32,2,0
1678,0,1,2,40,45.0,3,1,0
1056,0,1,2,20,39.0,1,1,0
916,0,0,2,60,36.0,4,3,1
232,1,0,3,40,13.0,0,1,0
1385,0,0,2,5,,29,2,1
625,0,1,2,20,20.0,10,1,1
1297,0,1,2,40,,12,3,0
677,1,1,3,10,28.0,0,1,0
625,1,0,1,0,0.0,0,2,1
984,0,1,2,10,16.0,18,1,0
851,0,1,2,50,32.0,10,2,0
984,0,1,3,20,35.0,0,2,2
731,1,1,3,60,38.0,0,2,0
375,0,1,2,30,13.0,9,2,0
1898,0,1,2,65,19.0,34,2,0
2999,1,0,2,20,47.0,5,1,0
209,0,1,2,5,14.0,8,1,0
411,1,0,2,40,20.0,3,2,0
488,0,1,2,40,18.0,13,2,0
577,0,0,3,70,34.0,0,2,0
2016,0,1,3,20,44.0,0,1,0
915,0,1,2,50,,1,3,0
231,0,1,3,15,9.0,0,2,0
209,0,0,2,20,13.0,8,2,0
984,0,0,2,40,40.0,6,2,0
2138,0,0,2,20,19.0,32,3,0
1132,0,1,2,40,,3,2,0
448,0,1,2,30,,12,2,0
1385,1,0,2,20,35.0,7,2,0
851,1,0,2,5,10.0,7,1,0
677,0,1,2,20,17.0,21,1,0
1296,0,0,2,60,17.0,18,3,0
1576,0,1,2,40,23.0,20,3,1
626,0,0,3,30,,0,2,1
2688,0,0,2,20,50.0,12,2,0
625,1,1,3,90,32.0,0,1,0
1478,0,0,3,15,35.0,0,2,0
257,1,1,3,60,26.0,0,1,0
2401,0,0,2,20,28.0,28,1,0
448,1,0,2,25,,13,2,0
188,1,0,3,10,21.0,0,2,0
731,0,0,3,50,37.0,0,2,0
2688,0,1,2,10,32.0,26,1,0
168,0,0,3,15,17.0,0,2,0
1385,0,1,2,10,37.0,7,2,0
2138,0,0,2,20,55.0,1,1,0
488,1,0,2,10,,9,1,1
1212,0,0,3,45,35.0,0,2,0
488,1,0,3,35,31.0,0,2,0
851,0,1,3,40,37.0,0,2,2
2840,0,0,2,40,44.0,13,1,0
2139,0,0,3,5,49.0,0,1,0
375,0,0,2,30,,12,2,0
677,0,1,2,10,22.0,13,3,1
1212,1,1,3,10,38.0,0,3,0
531,0,1,2,30,15.0,14,2,0
2840,0,0,2,20,45.0,7,1,0
984,0,0,3,30,39.0,0,1,0
1678,1,0,2,40,50.0,1,2,0
677,1,0,2,15,29.0,5,2,0
984,0,1,3,35,40.0,0,1,1
2542,1,0,2,60,50.0,3,2,0
1478,0,1,2,40,27.0,19,1,1
1212,0,1,2,30,,18,2,0
915,0,0,2,30,26.0,11,2,0
3895,0,0,2,20,42.0,14,2,1
1212,0,0,3,20,42.0,0,2,1
1898,1,0,3,5,28.0,0,3,0
1296,0,1,2,50,38.0,6,3,0
410,1,0,3,15,26.0,0,1,0
1478,0,1,3,30,45.0,0,3,1
1296,0,1,2,25,38.0,4,3,1
1296,1,0,2,30,37.0,5,3,0
2401,1,1,3,20,47.0,0,3,0
2015,0,0,3,10,47.0,0,2,2
531,0,1,2,15,,8,2,0
448,1,0,2,20,26.0,0,3,0
1478,1,0,2,20,31.0,12,2,0
1385,0,1,3,20,28.0,0,2,0
577,0,1,2,30,28.0,5,3,0
2139,0,0,2,20,26.0,23,2,1
915,1,0,3,20,30.0,0,2,1
1385,1,1,3,20,43.0,0,1,1
1575,0,0,2,20,,25,1,1
1212,1,0,2,35,29.0,15,2,0
488,0,0,2,30,15.0,13,2,0
3702,0,0,2,10,20.0,20,2,0
531,0,0,2,20,24.0,8,1,0
731,0,0,3,20,5.0,0,2,0
531,1,0,3,25,35.0,0,2,0
448,0,0,3,40,35.0,0,2,0
1898,0,0,2,30,28.0,17,1,0
1576,0,0,3,80,38.0,0,3,0
1785,0,1,3,40,56.0,0,2,0
1785,1,0,2,10,34.0,12,1,0
2541,1,0,3,5,50.0,0,3,1
1576,0,0,2,15,30.0,17,2,1
232,0,1,2,30,13.0,7,1,0
1056,0,0,2,20,40.0,0,1,1
3164,0,0,2,40,37.0,14,2,0
1132,0,1,2,30,25.0,14,2,0
1056,0,1,2,20,33.0,6,3,0
3337,0,1,2,20,48.0,14,2,0
342,1,1,3,25,29.0,0,3,0
1212,1,0,2,40,36.0,2,2,0
2541,0,0,2,30,16.0,5,2,0
342,0,0,3,60,28.0,0,2,0
626,1,0,3,15,24.0,0,2,0
851,0,1,2,20,34.0,3,2,1
1385,1,0,3,25,43.0,0,2,0
1296,0,0,2,30,20.0,8,2,0
168,1,1,3,10,16.0,0,2,0
677,0,1,2,10,,12,1,0
789,0,0,3,30,20.0,0,1,0
3164,0,0,2,25,53.0,4,1,0
1785,0,1,2,25,27.0,20,2,0
3337,1,0,2,20,46.0,5,3,1
168,0,1,3,10,24.0,0,1,0
677,0,1,2,15,,1,2,0
1056,1,0,2,30,30.0,6,1,0
283,1,0,2,40,16.0,10,2,0
915,0,0,2,50,20.0,21,3,0
1898,0,1,2,80,29.0,22,1,0
851,0,1,2,30,,15,1,0
1575,0,0,2,40,45.0,1,2,2
577,0,1,2,25,6.0,17,1,0
1478,1,0,2,20,21.0,17,2,0
3337,0,0,3,10,55.0,0,1,1
2840,0,0,2,15,30.0,13,1,0
1212,0,0,3,60,36.0,0,1,1
851,0,1,2,30,22.0,10,2,0
1678,0,1,2,10,8.0,9,3,0
851,0,0,2,40,20.0,17,2,0
1678,0,0,2,35,40.0,5,1,0
789,0,1,2,40,20.0,14,1,0
916,1,0,2,20,40.0,5,3,0
851,0,1,2,20,,15,2,0
577,0,1,3,80,31.0,0,1,0
488,1,0,2,20,12.0,16,2,0
3337,0,0,2,20,,10,1,1
375,1,0,3,15,28.0,0,2,1
1385,1,0,2,30,30.0,11,2,1
488,1,0,2,30,19.0,10,1,0
677,1,0,2,10,11.0,0,2,0
2402,0,0,2,30,35.0,10,1,1
1212,0,1,2,10,,9,3,0
851,0,0,2,30,26.0,14,1,0
2542,0,0,3,20,,0,2,0
2138,0,0,3,30,55.0,0,3,0
1132,1,1,3,10,40.0,0,2,0
677,0,1,3,20,30.0,0,3,1
915,0,0,2,15,14.0,23,2,0
984,0,1,2,30,,15,3,0
1478,0,0,2,20,24.0,27,3,0
915,1,0,2,10,,20,1,0
1785,0,1,2,15,47.0,6,2,0
2267,0,1,2,15,18.0,32,2,0
1132,1,0,2,15,,12,2,0
1297,0,0,2,30,12.0,30,2,0
2015,1,0,2,15,27.0,22,1,0
1575,0,1,3,20,40.0,0,2,1
2541,0,0,2,20,27.0,28,1,0
625,0,1,3,40,35.0,0,2,0
984,0,1,2,25,20.0,17,2,0
488,0,1,3,50,30.0,0,2,0
1212,0,0,2,40,43.0,6,2,1
789,1,0,3,40,39.0,0,3,1
2139,0,1,2,25,31.0,16,2,0
2015,1,0,3,15,26.0,0,1,0
677,0,1,2,10,21.0,13,2,0
1296,0,1,2,20,18.0,23,2,0
1132,1,0,2,10,11.0,26,2,0
3516,1,0,3,20,41.0,0,3,1
1576,0,1,2,40,20.0,28,2,2
789,0,1,3,30,35.0,0,3,1
1385,1,1,3,10,12.0,0,3,0
531,0,0,3,25,33.0,0,2,0
410,0,0,3,60,24.0,0,3,0
2999,0,1,2,20,18.0,34,3,0
2999,1,1,3,15,,0,3,0
1385,1,0,2,20,28.0,15,1,0
677,0,1,3,10,39.0,0,1,0
1296,0,0,2,20,39.0,5,1,0
915,1,0,2,10,29.0,7,3,0
311,1,0,2,20,17.0,0,3,0
677,0,1,2,5,17.0,3,2,0
2015,0,0,2,60,44.0,7,1,0
2402,0,1,2,35,16.0,34,1,0
984,0,1,2,40,18.0,24,2,0
2542,0,0,2,20,22.0,31,3,0
2402,0,0,2,10,53.0,0,3,0
1478,0,1,2,15,40.0,11,1,0
488,0,1,2,20,15.0,14,2,0
851,0,1,3,30,35.0,0,2,0
1785,0,1,2,25,39.0,6,1,0
1478,0,0,2,5,,12,3,0
2840,0,1,2,15,55.0,0,2,0
1385,1,0,3,25,40.0,0,2,0
1478,0,1,3,25,41.0,0,1,1
1678,0,0,2,40,34.0,14,1,1
312,0,1,2,15,,10,2,0
851,0,0,2,15,16.0,22,2,0
984,1,1,3,50,37.0,0,3,0
1678,1,0,2,10,42.0,2,2,0
789,0,1,2,20,29.0,7,1,0
2999,0,1,2,10,24.0,30,2,0
2015,0,1,2,30,23.0,27,2,0
1678,0,0,2,40,27.0,11,1,0
3516,0,1,2,20,20.0,27,1,0
2139,1,0,2,15,22.0,26,2,0
1898,0,1,2,10,30.0,15,2,0
851,0,1,2,20,,14,2,0
577,0,0,2,30,33.0,0,3,0
256,0,0,3,25,22.0,0,1,0
577,0,1,2,10,12.0,19,1,0
1297,1,0,2,30,,6,1,0
677,1,0,2,20,,3,1,0
577,0,0,3,40,27.0,0,3,0
1785,0,1,2,15,,20,3,0
1898,0,0,2,60,40.0,10,3,0
677,0,1,2,20,20.0,10,1,0
2016,0,0,3,25,,0,1,1
448,1,0,2,80,21.0,4,2,0
577,0,0,2,5,13.0,19,2,0
915,0,0,3,60,39.0,0,2,0
1212,0,0,3,20,10.0,0,3,0
1212,1,0,2,60,30.0,1,2,0
2688,1,0,2,10,43.0,4,1,0
1678,1,1,3,25,40.0,0,1,2
1212,1,0,2,10,20.0,20,2,0
1385,1,1,3,40,41.0,0,1,1
984,1,1,3,15,20.0,0,3,2
2687,1,1,3,15,52.0,0,2,0
1575,0,0,2,40,16.0,30,1,0
1575,0,1,2,25,22.0,22,2,0
2840,0,1,2,10,,13,1,0
2015,1,0,3,40,17.0,0,2,0
2840,0,0,2,20,34.0,19,3,0
2267,1,1,3,20,58.0,0,3,0
410,1,0,3,20,26.0,0,1,1
1785,0,0,3,40,47.0,0,2,2
1212,0,0,3,25,41.0,0,2,0
2139,0,0,2,10,40.0,7,2,0
915,0,1,2,20,10.0,19,2,0
1212,1,0,2,10,39.0,2,1,0
488,0,1,2,40,12.0,15,1,0
2016,1,0,3,5,46.0,0,2,1
984,0,1,2,20,19.0,15,3,0
488,1,1,3,40,30.0,0,3,2
851,0,1,2,40,20.0,15,1,0
489,1,0,2,20,20.0,11,1,0
188,1,0,3,30,15.0,0,2,0
1478,0,1,2,50,47.0,0,2,0
168,1,1,3,25,,0,3,0
1478,0,0,2,60,40.0,6,1,0
677,0,1,2,20,34.0,6,1,0
732,1,1,3,15,25.0,0,2,0
577,0,1,2,80,18.0,15,2,0
232,1,1,3,10,19.0,0,2,0
1132,1,1,3,40,38.0,0,2,1
1212,0,1,2,25,30.0,6,2,0
1678,0,1,2,20,30.0,15,1,0
232,1,0,2,40,20.0,7,2,0
625,0,1,2,50,15.0,16,1,0
1296,0,1,3,10,48.0,0,2,0
625,0,1,2,20,23.0,11,2,0
1478,0,1,3,30,50.0,0,2,0
2401,0,0,2,10,13.0,22,2,0
1385,0,0,2,15,10.0,29,1,0
1132,1,0,2,10,15.0,27,2,0
677,0,1,2,60,31.0,3,2,0
1385,0,0,2,35,34.0,11,2,0
3164,0,0,2,15,29.0,27,1,1
789,0,1,3,50,35.0,0,1,1
2840,1,0,2,10,19.0,33,2,0
2541,0,1,2,10,41.0,11,1,1
1212,0,1,2,15,18.0,21,1,0
2688,0,1,3,5,35.0,0,2,0
3702,1,1,3,10,52.0,0,2,1
789,1,0,2,30,33.0,1,1,0
1678,1,0,2,15,,18,2,0
2016,0,0,2,20,26.0,23,2,0
3516,0,0,2,40,43.0,20,3,0
1132,0,1,2,20,12.0,26,2,0
2138,0,0,2,15,12.0,18,2,0
1056,0,0,2,25,31.0,6,2,0
1478,0,1,2,25,21.0,18,1,0
577,1,0,3,15,,0,1,0
915,0,0,2,30,41.0,3,1,0
915,1,1,3,20,8.0,0,3,0
915,0,0,1,0,0.0,0,3,0
1212,0,0,2,10,14.0,20,2,0
1385,1,0,2,20,36.0,3,1,0
915,0,1,2,15,15.0,25,2,0
531,1,1,3,25,19.0,0,2,0
2541,0,1,2,10,24.0,29,2,1
3895,0,0,2,20,35.0,28,2,0
1297,0,1,2,25,16.0,22,3,0
1212,1,0,2,20,12.0,17,3,0
732,1,0,3,40,32.0,0,3,2
1385,1,1,3,15,47.0,0,2,0
1212,0,1,2,20,10.0,14,3,0
625,0,0,2,25,33.0,1,2,0
4096,0,0,2,10,45.0,18,2,0
168,1,0,2,10,12.0,6,1,0
1296,1,0,2,10,,20,2,0
677,1,0,2,40,,14,2,0
2688,0,0,2,5,5.0,37,3,0
2688,0,1,2,10,48.0,6,3,0
1678,0,1,2,25,26.0,18,2,0
851,0,1,2,50,19.0,14,3,0
1898,0,0,2,25,34.0,15,2,0
2267,0,1,2,40,23.0,31,1,1
851,0,1,2,20,17.0,4,1,0
577,1,0,2,10,29.0,3,2,0
1678,0,0,2,20,26.0,22,2,1
732,0,1,2,20,6.0,20,1,0
531,1,0,2,15,20.0,6,1,0
1898,1,0,2,5,18.0,17,1,0
1056,0,0,2,10,40.0,4,1,0
1132,1,0,3,30,38.0,0,2,0
1212,0,1,2,15,33.0,3,3,0
2015,0,0,2,10,15.0,34,1,1
789,0,1,2,20,34.0,4,2,0
2688,0,1,3,5,50.0,0,2,0
188,1,0,2,30,15.0,2,2,0
3337,0,0,2,10,59.0,5,2,1
2999,0,1,3,15,55.0,0,2,1
1678,0,1,2,20,46.0,0,2,0
1212,0,1,2,20,20.0,20,2,1
1576,0,1,2,20,27.0,19,2,0
1576,0,0,2,20,30.0,25,2,0
375,1,0,2,60,21.0,11,3,0
1385,0,1,2,55,18.0,24,2,0
626,0,1,3,20,28.0,0,2,0
1132,1,0,2,20,39.0,0,2,0
2267,0,0,2,60,40.0,10,3,0
2267,0,0,2,20,50.0,3,3,1
3164,0,1,2,25,40.0,20,2,0
625,0,1,3,10,26.0,0,2,0
732,0,0,2,10,33.0,2,2,0
1786,0,1,3,20,30.0,0,2,0
1576,1,0,3,20,25.0,0,2,2
1576,0,0,2,40,8.0,33,2,0
1212,0,1,2,40,35.0,4,2,0
2402,0,1,2,50,39.0,20,1,1
2139,0,0,2,20,30.0,15,3,2
1132,0,1,2,45,21.0,19,3,0
3164,1,0,2,10,44.0,11,1,0
1132,0,0,2,20,43.0,0,2,0
2267,0,1,2,15,30.0,14,2,1
3164,0,0,2,20,20.0,35,1,0
2840,0,0,2,10,36.0,19,2,0
789,0,1,2,30,11.0,23,3,0
732,0,0,2,40,17.0,18,2,0
1785,1,1,3,20,37.0,0,3,0
851,0,0,3,30,38.0,0,3,1
375,1,1,3,5,6.0,0,2,0
311,1,1,3,5,17.0,0,2,0
1478,1,1,3,5,,0,2,0
2016,0,1,2,10,22.0,27,2,1
1056,0,0,2,40,12.0,21,3,0
1385,0,0,2,40,30.0,18,1,0
1576,0,1,2,20,23.0,5,2,0
677,1,0,2,25,20.0,3,2,0
488,0,1,3,15,26.0,0,2,0
1898,1,0,3,20,50.0,0,2,2
789,0,1,2,10,17.0,16,3,0
1678,0,0,2,35,40.0,3,3,0
850,0,1,2,10,7.0,24,3,0
731,0,1,2,5,10.0,12,1,0
256,0,1,2,20,16.0,8,1,0
1132,0,1,2,30,20.0,20,2,0
1576,1,0,2,30,22.0,25,2,0
625,0,1,2,20,,13,3,0
1385,0,1,2,55,21.0,19,1,0
1132,0,1,2,20,20.0,18,2,0
488,0,0,3,45,,0,1,0
1478,0,1,2,20,34.0,12,1,1
1212,0,0,2,20,41.0,1,3,0
1575,0,0,2,25,14.0,26,2,0
625,0,0,2,20,28.0,6,2,0
1898,1,0,3,20,50.0,0,1,2
531,0,1,2,5,21.0,4,3,0
2138,0,1,2,15,42.0,8,2,0
3516,0,0,2,10,40.0,12,1,1
2267,1,0,3,25,52.0,0,3,0
577,0,1,2,40,21.0,16,2,0
531,0,1,2,40,17.0,12,2,0
1785,0,1,2,40,27.0,12,1,0
2999,0,1,2,20,30.0,19,2,1
1898,0,1,3,20,50.0,0,2,2
232,0,0,3,35,20.0,0,2,0
1297,1,1,3,15,25.0,0,2,0
577,0,1,2,25,24.0,7,1,0
1056,0,0,2,40,17.0,23,2,0
1056,0,1,2,15,39.0,1,3,0
1212,0,1,2,10,20.0,20,2,0
984,0,1,3,30,34.0,0,3,1
1297,0,0,2,40,36.0,6,2,0
1898,0,0,2,15,32.0,14,2,0
1478,0,1,3,35,,0,2,0
790,1,0,3,25,18.0,0,2,0
2402,0,1,2,30,44.0,12,2,0
790,0,0,2,30,19.0,13,1,0
2687,0,0,3,50,55.0,0,1,2
448,0,0,2,15,15.0,11,1,0
1576,0,1,2,10,14.0,31,2,0
677,0,1,2,15,19.0,14,3,0
789,0,1,2,50,36.0,1,1,0
1678,0,1,2,80,19.0,24,1,0
915,0,0,3,60,45.0,0,2,1
488,1,1,3,15,25.0,0,1,0
2840,0,1,2,30,47.0,3,2,1
1132,0,0,2,20,22.0,14,2,0
916,1,0,2,30,26.0,13,3,0
916,0,0,2,30,35.0,4,2,0
375,0,0,3,10,21.0,0,3,0
2138,1,0,2,30,,6,2,0
984,0,1,2,50,20.0,15,2,0
1575,1,0,2,30,29.0,16,1,2
1678,1,0,2,15,45.0,0,2,0
1212,0,0,2,20,45.0,6,3,0
2139,0,1,3,20,38.0,0,3,0
411,0,1,2,35,25.0,1,1,0
2542,0,1,2,20,15.0,29,2,0
2138,0,0,2,40,48.0,4,3,0
1385,0,0,2,40,42.0,9,3,0
577,0,0,3,30,30.0,0,2,1
2267,0,0,2,60,,23,2,0
3702,0,0,3,20,62.0,0,2,1
1385,0,1,2,40,37.0,11,2,0
2016,0,1,2,30,39.0,10,3,0
732,0,1,2,30,22.0,14,2,0
2541,1,0,2,5,10.0,17,2,0
577,0,0,2,30,17.0,11,2,0
3516,0,0,2,60,30.0,31,2,0
2688,0,1,2,60,45.0,12,1,0
531,1,0,2,20,27.0,1,1,0
731,0,0,3,60,38.0,0,2,0
375,1,0,2,20,8.0,1,1,0
677,0,0,3,25,34.0,0,3,0
3516,1,0,1,0,0.0,0,3,2
1132,0,1,2,40,20.0,13,1,0
1056,1,0,3,20,39.0,0,2,1
1132,0,1,2,70,33.0,1,1,0
851,0,0,2,55,30.0,11,2,0
915,0,1,2,70,29.0,12,1,0
1132,1,0,2,5,15.0,8,3,0
732,0,0,3,60,35.0,0,2,2
1212,0,1,2,20,36.0,1,2,0
342,1,1,3,30,6.0,0,2,0
915,0,1,2,30,33.0,2,1,0
790,0,1,2,25,14.0,23,1,0
851,0,0,2,30,17.0,20,2,0
1478,0,1,2,40,32.0,8,1,0
2401,0,0,2,30,36.0,15,1,0
531,1,0,3,20,32.0,0,2,1
312,0,0,2,20,20.0,12,2,0
1575,0,1,3,15,43.0,0,2,1
188,1,0,3,5,15.0,0,1,0
2999,0,0,2,40,31.0,25,1,1
410,1,0,2,40,23.0,7,1,0
1898,0,0,2,30,28.0,26,2,1
789,0,1,2,20,14.0,17,2,0
2267,0,1,2,20,32.0,9,2,0
3164,1,0,2,20,32.0,13,3,1
2139,1,1,3,30,48.0,0,2,0
625,0,0,2,50,,13,2,0
1898,0,0,2,20,41.0,5,3,0
1898,0,0,2,15,,4,1,0
1132,0,1,2,20,25.0,20,1,0
1132,0,1,2,5,18.0,6,2,0
1785,0,1,2,25,49.0,5,3,0
851,0,0,3,50,40.0,0,1,0
3702,0,0,2,10,13.0,35,2,0
1056,1,0,2,15,15.0,26,1,0
411,0,1,3,55,26.0,0,2,0
1385,0,1,2,20,12.0,24,1,0
1678,0,0,2,40,29.0,10,1,0
789,0,0,2,40,,11,3,0
789,0,1,2,15,10.0,15,2,0
2267,0,0,2,15,34.0,15,2,0
1786,0,1,2,20,20.0,25,2,0
1056,1,0,2,10,16.0,20,2,0
2840,0,1,2,20,46.0,9,2,1
677,0,1,2,50,25.0,13,1,0
2138,0,1,2,25,22.0,28,3,0
577,1,1,3,20,29.0,0,1,0
2267,0,1,3,25,57.0,0,2,0
489,1,0,2,5,19.0,0,3,0
677,1,0,3,25,37.0,0,1,0
1785,0,1,3,20,46.0,0,2,0
1678,0,0,2,60,26.0,16,1,0
1385,0,0,3,60,45.0,0,2,2
1785,0,1,2,60,32.0,10,1,0
3337,1,0,3,20,53.0,0,3,0
2267,0,0,2,30,20.0,33,2,0
2840,0,1,2,20,44.0,15,2,0
1478,0,1,2,60,25.0,17,1,0
1132,0,0,2,15,20.0,20,2,0
168,0,0,3,30,17.0,0,2,0
732,0,0,3,30,37.0,0,2,0
1132,0,1,3,70,40.0,0,2,0
677,0,1,2,60,20.0,18,2,0
1056,0,1,2,40,22.0,17,2,1
1056,0,1,2,5,10.0,17,2,0
2138,0,0,3,25,53.0,0,2,0
1132,0,0,3,20,40.0,0,1,1
850,1,0,3,50,35.0,0,3,0
1296,0,0,2,15,31.0,3,1,0
1296,0,1,2,30,33.0,14,3,1
1056,0,1,2,20,25.0,15,2,1
625,0,1,2,15,31.0,5,2,0
2267,0,1,2,15,25.0,19,2,0
984,0,0,2,60,12.0,16,2,0
1478,0,0,2,20,45.0,7,3,0
1212,0,1,2,30,19.0,21,1,0
577,1,0,3,10,29.0,0,2,0
677,1,1,3,15,13.0,0,1,0
626,0,1,2,10,,5,1,0
790,0,0,3,40,15.0,0,3,0
3702,0,0,3,40,58.0,0,2,0
1478,0,0,2,25,41.0,4,2,0
2015,0,1,2,30,43.0,6,1,0
732,0,0,2,20,33.0,5,2,0
1786,0,1,2,40,24.0,20,1,0
1898,1,0,2,20,45.0,7,2,0
3336,1,0,2,20,28.0,24,3,1
1478,1,0,2,10,25.0,22,1,0
1385,0,1,3,5,,0,2,0
1786,0,1,2,20,25.0,15,1,0
1385,1,0,2,15,34.0,6,2,0
3516,0,0,2,10,14.0,23,2,0
1478,0,1,2,10,,2,2,0
984,0,1,2,15,19.0,13,2,0
1478,1,1,3,40,22.0,0,2,0
984,0,1,2,30,27.0,6,2,0
2139,0,1,2,50,47.0,3,1,0
1478,0,0,2,20,21.0,27,1,0
790,0,1,2,60,17.0,19,2,0
625,1,0,3,20,32.0,0,3,2
1786,0,1,2,10,,23,1,0
2016,0,0,2,15,38.0,3,2,0
789,0,0,2,20,26.0,13,1,0
257,0,0,2,50,21.0,4,3,0
915,0,0,2,40,10.0,20,2,0
1898,0,0,3,5,49.0,0,3,0
984,1,0,3,15,46.0,0,1,0
1785,0,1,2,15,9.0,32,3,0
1678,0,0,2,60,18.0,32,2,0
984,0,1,1,0,0.0,0,2,1
1575,1,1,3,5,25.0,0,3,0
1898,0,0,2,15,30.0,21,3,0
411,0,0,3,35,27.0,0,1,0
731,0,1,2,25,19.0,18,2,0
1478,0,1,2,40,40.0,5,2,0
448,1,1,3,40,24.0,0,2,0
2402,0,0,2,40,24.0,29,2,0
577,1,0,3,30,,0,3,0
1478,0,0,2,40,42.0,0,2,0
2015,0,1,2,20,49.0,2,2,2
2541,0,1,3,5,60.0,0,1,0
342,0,1,2,20,25.0,1,2,0
2999,0,1,2,20,31.0,15,1,0
1056,0,1,2,30,33.0,7,1,0
2139,0,1,2,40,38.0,8,1,1
312,0,1,2,15,10.0,12,2,0
1786,0,1,3,30,46.0,0,2,1
1297,0,1,2,30,36.0,3,3,0
1212,1,0,2,20,30.0,14,2,0
1212,0,1,2,20,,11,3,0
915,0,1,3,30,46.0,0,2,1
789,1,0,2,20,10.0,5,2,0
3337,0,1,2,20,31.0,28,1,0
1212,0,1,2,40,40.0,3,2,0
2138,0,0,2,5,30.0,13,2,0
2688,0,1,3,40,55.0,0,2,0
1898,0,0,2,15,10.0,32,2,1
411,1,0,3,35,28.0,0,1,0
2267,0,0,3,20,56.0,0,2,0
1478,0,1,2,15,,31,3,0
2015,0,1,2,20,,33,1,0
1132,0,1,2,40,25.0,13,2,0
1385,1,0,2,20,24.0,22,1,0
1296,0,1,2,20,20.0,8,3,0
1212,0,1,3,30,40.0,0,1,0
1132,0,0,3,10,46.0,0,1,1
2688,1,0,2,10,25.0,4,2,0
3895,1,0,2,25,18.0,19,3,1
1478,0,0,3,40,50.0,0,2,2
2840,0,0,2,20,40.0,21,2,0
2688,0,0,2,20,43.0,17,2,0
1056,0,0,2,50,20.0,12,1,0
2401,0,0,3,40,50.0,0,2,1
1132,0,1,2,50,,1,1,0
916,0,0,2,25,36.0,2,2,0
1785,0,1,2,40,13.0,31,1,0
1678,0,0,2,5,23.0,18,1,0
2016,0,1,2,25,44.0,3,2,0
915,0,1,2,20,15.0,22,2,0
984,0,0,2,30,33.0,14,3,0
531,0,0,3,25,29.0,0,3,0
1785,0,0,3,10,41.0,0,1,0
2402,0,1,2,30,33.0,18,3,0
3516,1,0,3,15,42.0,0,3,0
1478,0,1,2,20,14.0,31,2,0
1296,0,0,2,60,,15,2,0
1678,0,1,2,40,15.0,31,1,0
1478,0,0,2,50,18.0,32,2,0
1056,0,1,2,20,12.0,18,1,2
677,0,1,2,55,20.0,16,3,0
342,0,1,2,20,11.0,11,1,0
1296,0,1,2,60,40.0,3,2,1
2267,1,0,2,20,26.0,22,2,0
3336,0,0,2,20,19.0,5,2,0
2840,0,1,2,60,52.0,8,1,0
790,1,1,3,20,9.0,0,3,0
2999,0,1,2,15,10.0,44,3,0
1212,0,0,3,25,25.0,0,1,0
677,0,1,2,10,,17,1,0
731,0,0,3,20,43.0,0,1,1
789,1,0,2,20,19.0,17,2,0
1478,0,1,2,40,25.0,4,2,0
1056,0,0,3,15,33.0,0,1,0
531,0,0,3,20,18.0,0,1,0
731,1,1,3,5,25.0,0,3,0
2688,0,0,2,20,27.0,25,1,0
2139,0,1,2,40,26.0,27,2,0
984,1,0,2,20,36.0,0,2,0
4096,1,0,3,5,35.0,0,1,0
2840,1,0,3,10,39.0,0,2,1
1212,1,0,2,10,10.0,8,3,0
1576,0,0,2,40,29.0,15,2,0
851,0,1,2,60,40.0,3,1,0
1132,1,0,2,25,16.0,23,2,0
2267,0,0,2,10,16.0,32,2,0
677,0,1,2,40,37.0,0,2,0
984,0,1,3,30,30.0,0,2,1
2267,1,0,2,20,,22,2,0
448,0,1,2,30,,1,1,0
1898,1,0,2,10,25.0,11,2,0
3337,0,1,2,40,52.0,9,2,1
2542,1,0,2,20,39.0,14,2,0
1785,0,0,2,40,40.0,8,2,0
3895,0,1,2,10,37.0,25,2,0
1296,0,1,2,20,,15,2,1
1478,0,0,2,10,34.0,16,1,0
1296,1,0,2,10,22.0,15,2,0
1785,0,1,2,35,26.0,23,1,0
677,1,0,3,20,17.0,0,2,0
789,0,0,2,30,,15,3,0
448,1,0,2,40,30.0,0,3,0
732,0,0,2,30,27.0,7,2,0
1678,0,0,2,30,27.0,14,2,1
851,0,0,2,10,15.0,9,3,0
