,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
471,SCROP00472,626,1,1,3,40,31.0,0,1,0
472,SCROP00473,625,1,1,3,40,,0,1,0
473,SCROP00474,677,1,0,3,30,21.0,0,3,0
474,SCROP00475,677,1,0,3,40,35.0,0,2,1
475,SCROP00476,677,1,1,3,5,35.0,0,2,0
476,SCROP00477,677,1,1,3,15,35.0,0,2,0
477,SCROP00478,677,1,1,3,30,18.0,0,3,0
478,SCROP00479,677,1,1,3,30,25.0,0,3,0
479,SCROP00480,677,1,1,3,45,25.0,0,2,0
480,SCROP00481,677,1,1,3,30,32.0,0,3,2
481,SCROP00482,732,1,0,3,5,18.0,0,3,0
482,SCROP00483,731,1,0,3,5,37.0,0,2,0
483,SCROP00484,732,1,0,3,40,35.0,0,1,1
484,SCROP00485,731,1,0,3,30,38.0,0,2,1
485,SCROP00486,732,1,0,3,25,34.0,0,3,1
486,SCROP00487,731,1,1,3,30,19.0,0,2,0
487,SCROP00488,731,1,1,3,35,36.0,0,3,0
488,SCROP00489,732,1,1,3,60,30.0,0,2,0
489,SCROP00490,789,1,0,3,10,22.0,0,2,0
490,SCROP00491,790,1,0,3,10,37.0,0,1,0
491,SCROP00492,789,1,0,3,25,31.0,0,1,0
492,SCROP00493,789,1,0,3,40,26.0,0,2,0
493,SCROP00494,790,1,0,3,30,34.0,0,1,1
494,SCROP00495,790,1,1,3,10,29.0,0,2,0
495,SCROP00496,789,1,1,3,30,36.0,0,1,0
496,SCROP00497,789,1,1,3,45,34.0,0,3,0
497,SCROP00498,790,1,1,3,60,35.0,0,1,0
498,SCROP00499,789,1,1,3,30,30.0,0,2,1
499,SCROP00500,789,1,1,3,10,31.0,0,1,1
500,SCROP00501,790,1,1,3,20,35.0,0,2,1
501,SCROP00502,851,1,0,3,10,16.0,0,2,0
502,SCROP00503,851,1,0,3,20,24.0,0,2,0
503,SCROP00504,851,1,0,3,20,,0,3,0
504,SCROP00505,851,1,0,3,40,37.0,0,2,0
505,SCROP00506,851,1,1,3,10,5.0,0,2,0
506,SCROP00507,851,1,1,3,15,15.0,0,2,0
507,SCROP00508,850,1,1,3,15,27.0,0,3,0
508,SCROP00509,851,1,1,3,20,22.0,0,2,0
509,SCROP00510,851,1,1,3,25,38.0,0,2,0
510,SCROP00511,851,1,1,3,20,24.0,0,2,2
511,SCROP00512,915,1,0,3,5,,0,2,0
512,SCROP00513,915,1,0,3,10,22.0,0,2,0
513,SCROP00514,916,1,0,3,60,31.0,0,2,0
514,SCROP00515,915,1,0,3,20,17.0,0,1,1
515,SCROP00516,915,1,0,3,20,,0,2,1
516,SCROP00517,916,1,0,3,40,18.0,0,1,1
517,SCROP00518,915,1,0,3,30,40.0,0,1,2
518,SCROP00519,915,1,1,3,15,39.0,0,3,0
519,SCROP00520,915,1,1,3,20,8.0,0,3,0
520,SCROP00521,915,1,1,3,40,40.0,0,2,0
521,SCROP00522,915,1,1,3,20,20.0,0,2,1
522,SCROP00523,915,1,1,3,20,34.0,0,2,2
523,SCROP00524,984,1,0,3,5,8.0,0,2,0
524,SCROP00525,984,1,0,3,20,7.0,0,2,0
525,SCROP00526,984,1,0,3,20,9.0,0,1,0
526,SCROP00527,984,1,0,3,35,,0,1,0
527,SCROP00528,984,1,0,3,35,43.0,0,1,0
528,SCROP00529,984,1,1,3,10,23.0,0,3,0
529,SCROP00530,984,1,1,3,10,38.0,0,2,0
530,SCROP00531,984,1,1,3,15,41.0,0,2,0
531,SCROP00532,984,1,1,3,25,17.0,0,3,0
532,SCROP00533,984,1,1,3,40,37.0,0,1,0
533,SCROP00534,984,1,1,3,50,31.0,0,3,0
534,SCROP00535,1056,1,0,3,30,41.0,0,1,0
535,SCROP00536,1056,1,0,3,40,35.0,0,3,0
536,SCROP00537,1056,1,0,3,45,37.0,0,1,0
537,SCROP00538,1056,1,0,3,15,32.0,0,2,1
538,SCROP00539,1056,1,1,3,5,31.0,0,2,0
539,SCROP00540,1056,1,1,3,15,,0,2,0
540,SCROP00541,1056,1,1,3,20,24.0,0,2,0
541,SCROP00542,1056,1,1,3,40,29.0,0,3,0
542,SCROP00543,1056,1,1,3,40,37.0,0,2,1
543,SCROP00544,1132,1,0,3,20,46.0,0,2,0
544,SCROP00545,1132,1,0,3,30,39.0,0,1,0
545,SCROP00546,1132,1,0,3,20,25.0,0,2,1
546,SCROP00547,1132,1,1,3,10,31.0,0,2,0
547,SCROP00548,1132,1,1,3,15,34.0,0,3,0
548,SCROP00549,1132,1,1,3,35,45.0,0,2,0
549,SCROP00550,1212,1,0,3,5,18.0,0,1,0
550,SCROP00551,1212,1,0,3,10,44.0,0,3,0
551,SCROP00552,1212,1,0,3,15,31.0,0,3,0
552,SCROP00553,1212,1,0,3,15,40.0,0,1,0
553,SCROP00554,1212,1,0,3,20,27.0,0,3,0
554,SCROP00555,1212,1,0,3,40,44.0,0,2,0
555,SCROP00556,1212,1,0,3,40,49.0,0,2,0
556,SCROP00557,1212,1,0,3,25,44.0,0,2,1
557,SCROP00558,1212,1,0,3,25,40.0,0,1,2
558,SCROP00559,1212,1,1,3,10,32.0,0,2,0
559,SCROP00560,1212,1,1,3,15,43.0,0,2,0
560,SCROP00561,1212,1,1,3,20,23.0,0,1,0
561,SCROP00562,1212,1,1,3,60,,0,2,0
562,SCROP00563,1212,1,1,3,20,31.0,0,2,1
563,SCROP00564,1212,1,1,3,40,41.0,0,3,1
564,SCROP00565,1296,1,0,3,5,,0,1,0
565,SCROP00566,1296,1,0,3,20,48.0,0,2,0
566,SCROP00567,1296,1,0,3,30,,0,3,0
567,SCROP00568,1296,1,0,3,30,35.0,0,2,0
568,SCROP00569,1296,1,0,3,10,25.0,0,3,1
569,SCROP00570,1296,1,0,3,15,43.0,0,3,1
570,SCROP00571,1297,1,0,3,20,44.0,0,1,1
571,SCROP00572,1297,1,1,3,10,35.0,0,1,0
572,SCROP00573,1297,1,1,3,15,34.0,0,1,0
573,SCROP00574,1296,1,1,3,30,44.0,0,2,1
574,SCROP00575,1296,1,1,3,40,42.0,0,2,1
575,SCROP00576,1385,1,0,3,15,21.0,0,2,0
576,SCROP00577,1385,1,0,3,15,28.0,0,1,0
577,SCROP00578,1385,1,0,3,15,36.0,0,3,0
578,SCROP00579,1385,1,0,3,20,37.0,0,2,0
579,SCROP00580,1385,1,0,3,25,40.0,0,2,0
580,SCROP00581,1385,1,0,3,30,,0,2,0
581,SCROP00582,1385,1,0,3,40,36.0,0,2,0
582,SCROP00583,1385,1,0,3,30,42.0,0,2,1
583,SCROP00584,1385,1,1,3,5,,0,1,0
584,SCROP00585,1385,1,1,3,10,46.0,0,2,0
585,SCROP00586,1385,1,1,3,20,25.0,0,1,0
586,SCROP00587,1385,1,1,3,30,47.0,0,3,0
587,SCROP00588,1385,1,1,3,50,36.0,0,1,0
588,SCROP00589,1385,1,1,3,5,42.0,0,2,1
589,SCROP00590,1478,1,0,3,20,34.0,0,2,0
590,SCROP00591,1478,1,0,3,25,14.0,0,3,0
591,SCROP00592,1478,1,0,3,40,19.0,0,2,0
592,SCROP00593,1478,1,0,3,20,45.0,0,1,1
593,SCROP00594,1478,1,0,3,30,39.0,0,3,1
594,SCROP00595,1478,1,0,3,5,49.0,0,2,1
595,SCROP00596,1478,1,0,3,20,,0,1,2
596,SCROP00597,1478,1,1,3,5,,0,1,0
597,SCROP00598,1478,1,1,3,10,47.0,0,1,0
598,SCROP00599,1478,1,1,3,30,25.0,0,2,0
599,SCROP00600,1478,1,1,3,30,,0,2,0
600,SCROP00601,1478,1,1,3,50,45.0,0,2,0
601,SCROP00602,1478,1,1,3,40,46.0,0,3,1
602,SCROP00603,1576,1,0,3,15,37.0,0,1,0
603,SCROP00604,1575,1,0,3,20,45.0,0,2,1
604,SCROP00605,1576,1,0,3,25,46.0,0,2,1
605,SCROP00606,1576,1,1,3,15,,0,2,0
606,SCROP00607,1575,1,1,3,15,38.0,0,3,0
607,SCROP00608,1576,1,1,3,20,47.0,0,1,0
608,SCROP00609,1576,1,1,3,40,42.0,0,1,0
609,SCROP00610,1678,1,0,3,25,43.0,0,2,0
610,SCROP00611,1678,1,0,3,10,40.0,0,2,1
611,SCROP00612,1678,1,0,3,10,17.0,0,3,1
612,SCROP00613,1678,1,0,3,25,48.0,0,2,2
613,SCROP00614,1678,1,1,3,15,43.0,0,2,0
614,SCROP00615,1678,1,1,3,40,40.0,0,3,0
615,SCROP00616,1678,1,1,3,40,47.0,0,2,0
616,SCROP00617,1678,1,1,3,40,40.0,0,2,1
617,SCROP00618,1785,1,0,3,5,16.0,0,2,0
618,SCROP00619,1785,1,0,3,10,,0,2,0
619,SCROP00620,1785,1,0,3,15,14.0,0,3,0
620,SCROP00621,1786,1,0,3,20,18.0,0,3,0
621,SCROP00622,1785,1,0,3,30,19.0,0,3,0
622,SCROP00623,1785,1,0,3,35,43.0,0,2,0
623,SCROP00624,1786,1,0,3,40,47.0,0,2,0
624,SCROP00625,1786,1,0,3,20,49.0,0,1,1
625,SCROP00626,1786,1,1,3,10,21.0,0,2,0
626,SCROP00627,1786,1,1,3,20,23.0,0,1,0
627,SCROP00628,1786,1,1,3,20,38.0,0,1,0
628,SCROP00629,1785,1,1,3,30,42.0,0,3,0
629,SCROP00630,1785,1,1,3,40,,0,3,0
630,SCROP00631,1785,1,1,3,30,43.0,0,2,1
631,SCROP00632,1898,1,0,3,25,49.0,0,3,0
632,SCROP00633,1898,1,0,3,40,26.0,0,3,1
633,SCROP00634,1898,1,0,3,15,31.0,0,1,1
634,SCROP00635,1898,1,0,3,20,50.0,0,3,2
635,SCROP00636,1898,1,1,3,5,33.0,0,1,0
636,SCROP00637,1898,1,1,3,15,26.0,0,2,0
637,SCROP00638,1898,1,1,3,15,35.0,0,1,0
638,SCROP00639,1898,1,1,3,20,14.0,0,2,0
639,SCROP00640,1898,1,1,3,40,42.0,0,2,0
640,SCROP00641,2016,1,0,3,5,17.0,0,1,0
641,SCROP00642,2015,1,0,3,10,34.0,0,1,0
642,SCROP00643,2016,1,0,3,20,27.0,0,2,0
643,SCROP00644,2016,1,0,3,10,45.0,0,2,1
644,SCROP00645,2016,1,0,3,15,53.0,0,2,1
645,SCROP00646,2015,1,0,3,25,51.0,0,3,1
646,SCROP00647,2016,1,1,3,5,48.0,0,2,0
647,SCROP00648,2015,1,1,3,30,40.0,0,1,0
648,SCROP00649,2016,1,1,3,30,49.0,0,1,1
649,SCROP00650,2138,1,0,3,30,29.0,0,2,0
650,SCROP00651,2139,1,0,3,20,49.0,0,3,1
651,SCROP00652,2138,1,0,3,20,51.0,0,2,1
652,SCROP00653,2138,1,1,3,5,45.0,0,1,0
653,SCROP00654,2138,1,1,3,10,32.0,0,1,0
654,SCROP00655,2139,1,1,3,15,29.0,0,2,0
655,SCROP00656,2139,1,1,3,20,50.0,0,3,0
656,SCROP00657,2138,1,1,3,25,55.0,0,2,0
657,SCROP00658,2267,1,0,3,10,49.0,0,1,0
658,SCROP00659,2267,1,0,3,20,49.0,0,1,0
659,SCROP00660,2267,1,0,3,40,51.0,0,2,0
660,SCROP00661,2267,1,0,3,20,47.0,0,1,1
661,SCROP00662,2267,1,0,3,40,52.0,0,1,1
662,SCROP00663,2267,1,1,3,5,20.0,0,1,0
663,SCROP00664,2267,1,1,3,10,48.0,0,1,0
664,SCROP00665,2267,1,1,3,20,49.0,0,3,0
665,SCROP00666,2267,1,1,3,25,37.0,0,2,0
666,SCROP00667,2267,1,1,3,20,49.0,0,1,1
667,SCROP00668,2267,1,1,3,10,52.0,0,1,1
668,SCROP00669,2402,1,0,3,10,52.0,0,2,1
669,SCROP00670,2401,1,1,3,20,51.0,0,2,0
670,SCROP00671,2402,1,1,3,20,42.0,0,3,1
671,SCROP00672,2541,1,0,3,5,55.0,0,1,0
672,SCROP00673,2541,1,0,3,10,54.0,0,3,0
673,SCROP00674,2542,1,0,3,20,20.0,0,2,0
674,SCROP00675,2542,1,0,3,20,45.0,0,1,0
675,SCROP00676,2541,1,0,3,20,49.0,0,2,0
676,SCROP00677,2542,1,0,3,10,51.0,0,2,1
677,SCROP00678,2542,1,1,3,15,39.0,0,3,0
678,SCROP00679,2542,1,1,3,30,,0,3,0
679,SCROP00680,2542,1,1,3,20,53.0,0,2,1
680,SCROP00681,2687,1,0,3,5,58.0,0,2,0
681,SCROP00682,2688,1,0,3,15,50.0,0,1,0
682,SCROP00683,2688,1,0,3,20,36.0,0,2,1
683,SCROP00684,2688,1,0,3,5,,0,2,1
684,SCROP00685,2688,1,1,3,10,57.0,0,1,0
685,SCROP00686,2688,1,1,3,15,49.0,0,2,0
686,SCROP00687,2840,1,1,3,40,49.0,0,2,0
687,SCROP00688,2999,1,0,3,20,35.0,0,1,0
688,SCROP00689,2999,1,0,3,20,,0,1,1
689,SCROP00690,2999,1,1,3,40,55.0,0,1,0
690,SCROP00691,3164,1,1,3,10,47.0,0,1,0
691,SCROP00692,3164,1,1,3,10,57.0,0,1,0
692,SCROP00693,3164,1,1,3,20,55.0,0,1,0
693,SCROP00694,3165,1,1,3,20,57.0,0,1,2
694,SCROP00695,3337,1,0,3,10,54.0,0,2,0
695,SCROP00696,3337,1,0,3,20,59.0,0,3,0
696,SCROP00697,3337,1,1,3,15,63.0,0,2,0
697,SCROP00698,3337,1,1,3,25,46.0,0,3,0
698,SCROP00699,3337,1,1,3,40,,0,2,0
699,SCROP00700,3516,1,0,3,15,59.0,0,2,0
700,SCROP00701,3516,1,1,3,10,61.0,0,3,0
701,SCROP00702,3702,1,0,3,20,57.0,0,2,0
702,SCROP00703,3895,1,0,3,5,53.0,0,3,0
703,SCROP00704,3896,1,1,3,20,39.0,0,1,0
704,SCROP00705,3895,1,1,3,20,45.0,0,2,0
705,SCROP00706,4096,1,1,3,10,40.0,0,3,1
706,SCROP00707,4096,1,1,3,15,,0,1,1
707,SCROP00708,169,0,0,2,30,,1,2,0
708,SCROP00709,232,0,0,2,20,,9,2,0
709,SCROP00710,256,0,0,2,20,14.0,0,2,0
710,SCROP00711,312,0,0,2,35,26.0,1,2,0
711,SCROP00712,311,0,0,2,60,20.0,4,1,0
712,SCROP00713,342,0,0,2,5,24.0,0,2,0
713,SCROP00714,342,0,0,2,10,12.0,13,2,0
714,SCROP00715,342,0,0,2,10,26.0,3,2,0
715,SCROP00716,342,0,0,2,20,,3,2,0
716,SCROP00717,375,0,0,2,15,25.0,1,1,0
717,SCROP00718,375,0,0,2,20,10.0,14,2,0
718,SCROP00719,375,0,0,2,25,23.0,6,1,0
719,SCROP00720,375,0,0,2,25,24.0,3,1,0
720,SCROP00721,375,0,0,2,30,24.0,0,2,0
721,SCROP00722,375,0,0,2,30,26.0,2,2,0
722,SCROP00723,375,0,0,2,40,14.0,12,2,0
723,SCROP00724,375,0,0,2,40,20.0,3,3,0
724,SCROP00725,410,0,0,2,5,10.0,15,2,0
725,SCROP00726,411,0,0,2,10,15.0,13,2,0
726,SCROP00727,411,0,0,2,10,30.0,0,1,0
727,SCROP00728,411,0,0,2,20,15.0,9,2,0
728,SCROP00729,410,0,0,2,20,18.0,10,3,0
729,SCROP00730,411,0,0,2,25,14.0,10,2,0
730,SCROP00731,410,0,0,2,35,11.0,14,2,0
731,SCROP00732,411,0,0,2,50,25.0,4,3,0
732,SCROP00733,448,0,0,2,5,23.0,8,1,0
733,SCROP00734,448,0,0,2,10,5.0,10,1,0
734,SCROP00735,448,0,0,2,15,21.0,11,2,0
735,SCROP00736,448,0,0,2,15,22.0,9,2,0
736,SCROP00737,448,0,0,2,15,28.0,1,1,0
737,SCROP00738,448,0,0,2,20,10.0,11,3,0
738,SCROP00739,448,0,0,2,20,15.0,1,3,0
739,SCROP00740,448,0,0,2,20,21.0,14,1,0
740,SCROP00741,448,0,0,2,20,31.0,1,1,0
741,SCROP00742,448,0,0,2,30,10.0,13,1,0
742,SCROP00743,448,0,0,2,30,,14,2,0
743,SCROP00744,448,0,0,2,30,32.0,0,1,0
744,SCROP00745,448,0,0,2,40,14.0,11,1,0
745,SCROP00746,448,0,0,2,40,19.0,11,3,0
746,SCROP00747,448,0,0,2,60,20.0,7,3,0
747,SCROP00748,448,0,0,2,60,20.0,12,2,0
748,SCROP00749,448,0,0,2,45,15.0,14,3,1
749,SCROP00750,488,0,0,2,10,15.0,9,2,0
750,SCROP00751,488,0,0,2,10,20.0,14,1,0
751,SCROP00752,488,0,0,2,15,20.0,7,3,0
752,SCROP00753,488,0,0,2,20,26.0,5,2,0
753,SCROP00754,488,0,0,2,20,27.0,4,2,0
754,SCROP00755,488,0,0,2,20,31.0,2,1,0
755,SCROP00756,488,0,0,2,25,18.0,9,1,0
756,SCROP00757,489,0,0,2,25,27.0,2,1,0
757,SCROP00758,488,0,0,2,30,11.0,14,2,0
758,SCROP00759,488,0,0,2,30,26.0,6,2,0
759,SCROP00760,489,0,0,2,40,16.0,3,2,0
760,SCROP00761,488,0,0,2,40,17.0,12,2,0
761,SCROP00762,488,0,0,2,40,22.0,12,3,0
762,SCROP00763,488,0,0,2,20,9.0,17,2,1
763,SCROP00764,531,0,0,2,5,30.0,5,1,0
764,SCROP00765,531,0,0,2,15,25.0,13,3,0
765,SCROP00766,531,0,0,2,20,16.0,14,3,0
766,SCROP00767,531,0,0,2,20,,12,1,0
767,SCROP00768,531,0,0,2,20,24.0,12,1,0
768,SCROP00769,531,0,0,2,20,25.0,7,2,0
769,SCROP00770,531,0,0,2,30,13.0,0,2,0
770,SCROP00771,531,0,0,2,40,16.0,18,2,0
771,SCROP00772,531,0,0,2,40,25.0,1,2,0
772,SCROP00773,577,0,0,2,5,17.0,11,3,0
773,SCROP00774,577,0,0,2,10,16.0,4,3,0
774,SCROP00775,577,0,0,2,10,18.0,10,1,0
775,SCROP00776,577,0,0,2,10,30.0,2,2,0
776,SCROP00777,577,0,0,2,15,23.0,12,2,0
777,SCROP00778,577,0,0,2,20,,17,1,0
778,SCROP00779,577,0,0,2,20,17.0,16,3,0
779,SCROP00780,577,0,0,2,20,21.0,9,2,0
780,SCROP00781,577,0,0,2,20,,2,2,0
781,SCROP00782,577,0,0,2,20,33.0,1,2,0
782,SCROP00783,577,0,0,2,25,26.0,5,3,0
783,SCROP00784,577,0,0,2,25,26.0,6,1,0
784,SCROP00785,577,0,0,2,30,21.0,17,2,0
785,SCROP00786,577,0,0,2,30,26.0,1,2,0
786,SCROP00787,577,0,0,2,40,21.0,5,3,0
787,SCROP00788,577,0,0,2,40,,7,1,0
788,SCROP00789,577,0,0,2,40,31.0,5,1,0
789,SCROP00790,577,0,0,2,40,,2,2,0
790,SCROP00791,577,0,0,2,50,23.0,10,1,0
791,SCROP00792,577,0,0,2,60,22.0,12,3,0
792,SCROP00793,577,0,0,2,60,,2,1,0
793,SCROP00794,626,0,0,2,5,27.0,3,3,0
794,SCROP00795,626,0,0,2,15,17.0,15,1,0
795,SCROP00796,625,0,0,2,20,20.0,10,2,0
796,SCROP00797,625,0,0,2,20,33.0,1,2,0
797,SCROP00798,625,0,0,2,25,12.0,12,2,0
798,SCROP00799,625,0,0,2,30,11.0,20,2,0
799,SCROP00800,625,0,0,2,30,,15,3,0
800,SCROP00801,625,0,0,2,30,26.0,9,2,0
801,SCROP00802,625,0,0,2,30,38.0,0,2,0
802,SCROP00803,625,0,0,2,40,,12,2,0
803,SCROP00804,626,0,0,2,40,23.0,12,3,0
804,SCROP00805,625,0,0,2,40,31.0,11,1,0
805,SCROP00806,625,0,0,2,50,29.0,1,2,0
806,SCROP00807,625,0,0,2,60,,10,3,0
807,SCROP00808,625,0,0,2,80,20.0,10,1,0
808,SCROP00809,677,0,0,2,10,21.0,16,2,0
809,SCROP00810,677,0,0,2,10,22.0,9,2,0
810,SCROP00811,677,0,0,2,15,15.0,18,1,0
811,SCROP00812,677,0,0,2,15,25.0,6,2,0
812,SCROP00813,677,0,0,2,25,29.0,4,3,0
813,SCROP00814,677,0,0,2,30,20.0,21,3,0
814,SCROP00815,677,0,0,2,30,25.0,5,3,0
815,SCROP00816,677,0,0,2,30,,8,2,0
816,SCROP00817,677,0,0,2,30,26.0,11,2,0
817,SCROP00818,677,0,0,2,30,,7,1,0
818,SCROP00819,677,0,0,2,40,13.0,21,1,0
819,SCROP00820,677,0,0,2,60,17.0,19,2,2
820,SCROP00821,731,0,0,2,10,5.0,13,2,0
821,SCROP00822,732,0,0,2,10,14.0,11,2,0
822,SCROP00823,732,0,0,2,10,26.0,14,2,0
823,SCROP00824,732,0,0,2,15,22.0,14,1,0
824,SCROP00825,731,0,0,2,20,15.0,22,2,0
825,SCROP00826,732,0,0,2,20,16.0,21,3,0
826,SCROP00827,731,0,0,2,20,20.0,15,2,0
827,SCROP00828,731,0,0,2,20,20.0,20,2,0
828,SCROP00829,732,0,0,2,20,24.0,6,1,0
829,SCROP00830,732,0,0,2,20,25.0,5,2,0
830,SCROP00831,731,0,0,2,20,31.0,3,2,0
831,SCROP00832,732,0,0,2,25,15.0,21,1,0
832,SCROP00833,731,0,0,2,25,,15,2,0
833,SCROP00834,732,0,0,2,30,11.0,9,2,0
834,SCROP00835,731,0,0,2,30,20.0,14,2,0
835,SCROP00836,731,0,0,2,40,37.0,0,1,0
836,SCROP00837,731,0,0,2,20,30.0,10,2,1
837,SCROP00838,790,0,0,2,5,25.0,3,3,0
838,SCROP00839,789,0,0,2,10,10.0,22,3,0
839,SCROP00840,790,0,0,2,10,22.0,15,2,0
840,SCROP00841,789,0,0,2,10,26.0,9,1,0
841,SCROP00842,790,0,0,2,15,12.0,22,2,0
842,SCROP00843,789,0,0,2,15,,13,1,0
843,SCROP00844,789,0,0,2,20,29.0,9,3,0
844,SCROP00845,790,0,0,2,25,24.0,13,2,0
845,SCROP00846,789,0,0,2,25,27.0,14,3,0
846,SCROP00847,789,0,0,2,30,18.0,18,1,0
847,SCROP00848,789,0,0,2,30,30.0,11,2,0
848,SCROP00849,789,0,0,2,30,38.0,6,2,0
849,SCROP00850,789,0,0,2,40,11.0,17,2,0
850,SCROP00851,789,0,0,2,40,24.0,15,1,0
851,SCROP00852,790,0,0,2,40,31.0,8,3,0
852,SCROP00853,790,0,0,2,40,32.0,6,3,0
853,SCROP00854,789,0,0,2,60,15.0,22,1,0
854,SCROP00855,789,0,0,2,60,25.0,11,3,0
855,SCROP00856,790,0,0,2,80,31.0,4,1,0
856,SCROP00857,789,0,0,2,90,14.0,19,1,0
857,SCROP00858,850,0,0,2,20,16.0,9,2,0
858,SCROP00859,851,0,0,2,30,22.0,17,2,0
859,SCROP00860,850,0,0,2,10,18.0,24,3,0
860,SCROP00861,851,0,0,2,10,30.0,10,2,0
861,SCROP00862,850,0,0,2,20,24.0,5,1,0
862,SCROP00863,850,0,0,2,20,33.0,2,1,0
863,SCROP00864,851,0,0,2,20,36.0,4,2,0
864,SCROP00865,851,0,0,2,30,31.0,9,2,0
865,SCROP00866,851,0,0,2,30,36.0,1,1,0
866,SCROP00867,851,0,0,2,40,22.0,18,2,0
867,SCROP00868,851,0,0,2,40,30.0,8,2,0
868,SCROP00869,851,0,0,2,40,38.0,6,2,0
869,SCROP00870,851,0,0,2,45,39.0,2,2,0
870,SCROP00871,851,0,0,2,50,16.0,22,2,0
871,SCROP00872,851,0,0,2,20,27.0,9,2,1
872,SCROP00873,851,0,0,2,15,,14,2,1
873,SCROP00874,916,0,0,2,5,30.0,10,2,0
874,SCROP00875,916,0,0,2,10,34.0,1,1,0
875,SCROP00876,916,0,0,2,10,37.0,0,3,0
876,SCROP00877,916,0,0,2,15,18.0,19,2,0
877,SCROP00878,915,0,0,2,15,,0,3,0
878,SCROP00879,915,0,0,2,20,12.0,21,1,0
879,SCROP00880,915,0,0,2,20,14.0,23,1,0
880,SCROP00881,915,0,0,2,20,25.0,17,2,0
881,SCROP00882,916,0,0,2,30,25.0,1,3,0
882,SCROP00883,915,0,0,2,30,25.0,14,3,0
883,SCROP00884,915,0,0,2,30,26.0,14,2,0
884,SCROP00885,915,0,0,2,30,39.0,2,1,0
885,SCROP00886,916,0,0,2,40,30.0,5,2,0
886,SCROP00887,915,0,0,2,40,37.0,4,2,0
887,SCROP00888,916,0,0,2,40,41.0,3,3,0
888,SCROP00889,915,0,0,2,50,20.0,21,3,0
889,SCROP00890,915,0,0,2,50,25.0,0,3,0
890,SCROP00891,916,0,0,2,50,31.0,5,1,0
891,SCROP00892,915,0,0,2,60,30.0,7,2,0
892,SCROP00893,916,0,0,2,60,36.0,4,3,1
893,SCROP00894,984,0,0,2,10,15.0,22,2,0
894,SCROP00895,984,0,0,2,15,24.0,7,1,0
895,SCROP00896,984,0,0,2,20,14.0,24,2,0
896,SCROP00897,984,0,0,2,20,20.0,7,2,0
897,SCROP00898,984,0,0,2,20,20.0,22,3,0
898,SCROP00899,984,0,0,2,20,22.0,6,2,0
899,SCROP00900,984,0,0,2,20,,2,2,0
900,SCROP00901,984,0,0,2,20,38.0,3,3,0
901,SCROP00902,984,0,0,2,25,38.0,2,2,0
902,SCROP00903,984,0,0,2,30,35.0,1,1,0
903,SCROP00904,984,0,0,2,40,15.0,17,1,0
904,SCROP00905,984,0,0,2,40,20.0,15,3,0
905,SCROP00906,984,0,0,2,40,25.0,15,1,0
906,SCROP00907,984,0,0,2,50,34.0,6,3,0
907,SCROP00908,984,0,0,2,50,36.0,2,1,0
908,SCROP00909,984,0,0,2,60,,19,1,0
909,SCROP00910,984,0,0,2,60,33.0,8,2,0
910,SCROP00911,984,0,0,2,70,26.0,12,2,0
911,SCROP00912,984,0,0,2,80,22.0,21,1,0
912,SCROP00913,984,0,0,2,20,37.0,1,1,1
913,SCROP00914,1056,0,0,2,10,15.0,3,3,0
914,SCROP00915,1056,0,0,2,10,16.0,23,2,0
915,SCROP00916,1056,0,0,2,10,30.0,7,2,0
916,SCROP00917,1056,0,0,2,15,14.0,22,2,0
917,SCROP00918,1056,0,0,2,15,19.0,22,3,0
918,SCROP00919,1056,0,0,2,15,20.0,19,2,0
919,SCROP00920,1056,0,0,2,20,9.0,15,1,0
920,SCROP00921,1056,0,0,2,20,18.0,23,1,0
921,SCROP00922,1056,0,0,2,20,19.0,18,1,0
922,SCROP00923,1056,0,0,2,20,20.0,7,2,0
923,SCROP00924,1056,0,0,2,20,22.0,8,1,0
924,SCROP00925,1056,0,0,2,20,27.0,9,2,0
925,SCROP00926,1056,0,0,2,20,29.0,20,2,0
926,SCROP00927,1056,0,0,2,20,31.0,13,1,0
927,SCROP00928,1056,0,0,2,20,32.0,17,2,0
928,SCROP00929,1056,0,0,2,20,34.0,7,2,0
929,SCROP00930,1056,0,0,2,20,39.0,0,2,0
930,SCROP00931,1056,0,0,2,25,10.0,27,2,0
931,SCROP00932,1056,0,0,2,25,,14,2,0
932,SCROP00933,1056,0,0,2,35,14.0,25,2,0
933,SCROP00934,1056,0,0,2,35,24.0,17,1,0
934,SCROP00935,1056,0,0,2,35,29.0,8,1,0
935,SCROP00936,1056,0,0,2,40,20.0,20,2,0
936,SCROP00937,1056,0,0,2,40,,15,2,0
937,SCROP00938,1056,0,0,2,40,34.0,6,1,0
938,SCROP00939,1056,0,0,2,50,18.0,22,1,0
939,SCROP00940,1056,0,0,2,50,25.0,20,1,0
940,SCROP00941,1056,0,0,2,60,,0,1,0
941,SCROP00942,1056,0,0,2,20,17.0,22,2,1
942,SCROP00943,1056,0,0,2,30,34.0,5,2,1
943,SCROP00944,1056,0,0,2,20,20.0,9,2,1
944,SCROP00945,1056,0,0,2,40,,2,1,2
945,SCROP00946,1132,0,0,2,40,,15,2,0
946,SCROP00947,1132,0,0,2,10,22.0,20,2,0
